file	line	text
001.仗打败，反多星.txt	19	老记者江德成写《翻译杂感》（《报学》创刊号），有这样一段话：
001.仗打败，反多星.txt	27	江德成说：“Brigadier一字实在没有‘准’的意义，译为准将，可说没有理由”，这话是对的。溯源起来，字典中Brigadier的原义是旅长，是英国军阶中a rank between colonel（上校）and major general，根本是将，又何来“准”将？《兰登字典》（The Random House Dictionary of the English Language）中General条下明说是“U. S. Army，an officer of any of the five highest ranks a brigadier general，major general，lieutenant general, general，or general of the army. ”，可知一颗星者，已为将矣，又何劳“准”乎？
001.仗打败，反多星.txt	31	江德成说“抗战的时候，军事委员会外事局为了配合我国自己的官阶，便请大家把译名改成少将、中将、二级上将、一级上将、元帅”，这显然只是就军阶论的，而不是就星儿论的。因为抗战时候，以星儿论，最多的星儿都是三颗星，连蒋介石自己也不敢例外。英文翻译虽总是Generalissimo，是元帅大元帅级，但在星儿数目上，却未便造次、未敢造次。当时这个Generalissimo，钦定称呼实为“特级上将”。1935年3月20日，国民政府公布“特级上将授任条例”，有曰：
001.仗打败，反多星.txt	41	1935年的“特级上将”为“中华民国陆海空军最高军事长官”，脱胎于1928年2月6日国民党第二届中央执行委员会第四次全体会议通过的《国民政府军事委员会组织大纲》和《国民革命军总司令部组织大纲》。前者第一条明定：“军事委员会为国民政府军政最高机关，掌管全国陆海空军，负编制、教育、经理、卫生及充实国防之责。”后者第一条明定：“国民政府为图战时军令之统一，特任国民革命军总司令一人，凡属于国民革命军之陆海空各军，均归其节制指挥。”但是，“蒋委员长”也好、“蒋总司令”也罢，不管怎么称呼，统统都是Generalissimo，军装之上，论起星儿，却始终只是三颗星，和其他大将们一模一样。当时国民政府下设内政、外交、财政、交通、司法、农矿、工商等部，并设最高法院、监察院、考试院、大学院、审计院、法制局、建设委员会、军事委员会、蒙藏委员会、侨务委员会。蒋介石的军事委员会虽然一会独大，但在星儿数目上，却一直采低姿态。这一低姿态，直到抗战胜利，还是如此。抗战胜利时蒋介石在庆祝胜利大游行大会上，军装出现，三星耳；他背后的何应钦等，也一一都是三星。
001.仗打败，反多星.txt	45	抗战胜利八个月（1946年4月3日），蒋介石在陆大将官班开学典礼上讲《整军的目的与高级将领的责任》，在讲词中“人事”方面，有这样一段话，值得细读：
001.仗打败，反多星.txt	51	蒋介石说“大家还记得我在做黄埔军官学校校长的时候，如果以职位而论，应该是中将或上将，但是我起初只挂上校领章，最后不得已则挂少将领章”的事，不无可疑。据1918年8月朱大符撰《蒋肃庵先生墓志铭》，中有“中正为陆军少将”之语，可见早在1918年——他做黄埔军官学校校长前六年——时候，他虽无什么战功，却已因“不重视人事法规的恶习惯”，自己先有了星儿。在他本人做少将以前，他在军事方面的学历，只是日本军士教育程度的训练，阶级只是上等兵耳！由此可见，他们那个时代“阶级之滥”，固不在三十年后他的讲演之下也！
001.仗打败，反多星.txt	53	虽然蒋介石口口声声要求国民党的将官们说：“今天要洗雪过去的耻辱，要报效国家，首先要从降低自己的阶级始。”要求“你们要效法我”。要求在“形式上似乎是降低了自己的阶级，实际上正是提高了军人的荣誉，亦即是我们个人对于国家最宝贵的贡献”。但从事实上、从星儿上、从“形式上”看，蒋介石自己，在这一讲演后一年，却突然阶级高了。最早露出这一征兆的“形式上”证据，是1947年8月7日蒋介石到延安巡视的照片上。延安是中共的都城，这年3月19日“你到我家来，我到你家去”，让国民党“收复”了。蒋介石电“收复”延安的胡宗南说：“延安如期收复，为党国雪二十一年之耻辱，得以略慰矣，吾弟苦心努力，赤忱忠勇，天自有以报之也，时阅捷报，无任欣慰！”在“欣慰”之余，蒋介石决定自己去看一看，一看不打紧，照片传来，蒋介石的军装上，已赫然五星矣！
001.仗打败，反多星.txt	59	更有趣的是，正当蒋介石三星变五星，别人三星变四星之日，却正是国民党在战场上被打得眼冒金星之时！这种吃败仗的情形，五星正式出现时的蒋介石，在《对国民大会施政报告》上，已经难以讳言，虽然仍有不同的解释，他说：
001.仗打败，反多星.txt	61	现在大家看共匪的猖獗，就认为是军事的失败，其实这是一种错误的看法。要知道：国军剿匪真正的军事行动，乃是开始于去年4月的克复延安。在此以前，国军因为受了政治外交环境的限制，只能作消极的自卫行动。国军与共匪的接触，到现在亦不过一年半的时间，在这一年半的中间，国军达成了两个重要的战略目标：第一是巩固国防要点，使共匪不能取得国际的援助；第二占据共匪的政治根据地，使其对内对外无法号召。就前者而言：国军于三十五年收复了热河、张家口，去年9月克复了烟台，使共匪对海外交通，完全隔绝。就后者言：国军在去年4月克复延安，从此共匪在政治上即失其依据，而成为流寇。国军为达成这两大目标，当然要付出相当代价遭受相当牺牲，然而我们的牺牲，有重要的意义，而且取得了重大的代价，所以我们是成功而不是失败！这是各位必须了解的。
001.仗打败，反多星.txt	67	大家成了败军之将以后，固然不足以言勇，但星儿闪闪，理应也不好意思。哪知道国民党的将军们，除了像孙立人那样自愿减星以示知耻、以表负责外，其他的，竟一一照挂足额星儿不误，一颗星都不肯减少。蒋介石当年说：“我之所以不惜降低个人的地位，乃是为了提高我们军官的资格，尊重国家的名器，这是我从兴学带兵以来一贯的精神。你们要效法我，必须效法我这种精神。”如今他自己既然兵败之后，照挂五星不误，别人“尊重国家的名器”的程度，自然也就不言可喻了！在一次“总统偕夫人巡视陆军部队渡河攻击演习”中，连宋美龄都在衣领上挂上四颗星，以为炫耀，国民党“阶级之滥”，真是笑话极矣！连枪都没摸过的宋美龄都可挂四颗星，没打过一天仗的蒋经国、王昇，自然一一可挂三颗星而为上将，又有何可怪哉！
