file	line	context
《李敖杂文集》目录.txt	11	009.关于厦门大学聘书诗三首
《李敖杂文集》目录.txt	14	012.中国奥运歌
002.狱中书信两封.txt	17	（七）本所人力所不易辨识之外国语文。
002.狱中书信两封.txt	19	（八）挂图，画报（刊）歌曲，及日（月）历类。
004.台大校长不要脸.txt	5	今天报上登“台大校庆餐会，李远哲：真正校友，勿要谩骂”、“陈维昭说，社会持续教育缺失”，然后又批评“校园不谈品德”，学生品德不好了。陈维昭还写这个毛笔字“敦品励学、爱国爱人”，这个是台大的校训，代表他很重视大学生的品德。
004.台大校长不要脸.txt	7	大学校长重视大学生的品德是好事情，但可是陈维昭校长自己的品德都烂的要死。看我李敖怎么证明。
004.台大校长不要脸.txt	11	可是陈维昭没有召开会议，却在同年10月底研议当今教育部核定的台大组织规程，搞了个组织规程，将任期从3年延长到4年，并且立刻在当日生效，然后大学校长一路干到现在。
004.台大校长不要脸.txt	13	这太无耻了，你怎么在自己任上自肥呢？陈维昭这样无耻、自肥，台大教授就看不过去了，所以有个声明，认为“为台湾教育史上留下良好示范，台大校长续任应经审慎评鉴”，他们说，“现任台大校长是依八十二年大学法及当时台大组织规则上任的，其任期当然依当时法规规定，新的规定只能对下任校长生效，才符合法理。”
004.台大校长不要脸.txt	17	更不可思议的，这些条文都是在有关当事人亲自主持监督下，由校务代表举手通过的。这太无耻了吧！你这校长为了这样做太无耻了！太无耻了！陈维昭他写文章，“迈向21世纪的台湾大学”，台湾大学还没迈向21世纪，这个校长无耻，先迈向21世纪了！
004.台大校长不要脸.txt	19	台湾大学另外一个不要脸的校长，也就是小官僚钱复的爸爸叫钱思亮。钱思亮那个时代配合国民党压迫台大哲学系教授殷海光，殷海光就是雷震主持《自由中国》的第一个笔杆。怎么整他？就是让他下台，不给他教书了！
004.台大校长不要脸.txt	21	1994年4月17日，《自立晚报》刊出，台大校长陈维昭指出，大学时期看过《自由中国》，对殷海光民主思想深刻，他认为殷海光批评国民党，不但失去自由中国舞台，还被撵出台大教职。后来我李敖打官司，叫陈维昭来作证，因为你说殷海光是被撵出台大教职。陈维昭，这个不要脸的台大校长，不敢来作证，写信给法院，“本人与此事有何干系，因社务繁忙，不克到场作证。”这是多么的不要脸。
005.退孙中山的票.txt	7	联名写这封信的中国人，在写信后的十二年间，有的被砍头了，有的下落不明了。但有一个人却飞黄腾达起来，最后做了国民党的总理，他就是孙中山。由于孙中山的显赫，这封信，也进了《国父全集》、成为《总理遗教》，他的信徒们，自然也就不得不实行了。不过，九十年过去了，孙中山“仿欧美之法，立陪审人员”的遗教，似乎还在退票中。因为在他生前死后，所谓陪审陪审，丝毫没有一点影儿。
