file	line	matched_quote	previous_id	previous_book	previous_source	context
002.台湾的妓女传统.txt	9	青出于蓝	LASXQA-084	为中国思想趋向求答案	003.我要继续给人看看病.txt:375-375	台湾在经过日本人半世纪的统治后，人口方面，两性比例虽逐渐减低，而接近男女约等；但是，养女恶俗的流风，却有得消受。国民党接手后，1952年有养女十三万，但到六年后的1958年，就滚到十九万！九年后，1967年5月8日的第一党报《中央日报》上，公然承认“私娼百分之八十以上是养女，而这些养女非但是被迫卖身，更可怜的大都是些未成年的少女，小的只有十二、三岁。……”可见台湾投回祖国怀抱后二十年，养女犹在嫖客怀抱中！国民党师承了日本人的娼妓政策，从民间妓院到军中乐园，无一不以日本为师且青出于蓝之，以致台湾今天淫业之盛，不但外销日本，且为日本观光客的温床。常言说事事“日本第一”，但在这方面，日本人差得远哪！
002.台湾的妓女传统.txt	9	青出于蓝	LAJFM-010	你是景福门	016.简体字与“为匪宣传”.txt:7-7	台湾在经过日本人半世纪的统治后，人口方面，两性比例虽逐渐减低，而接近男女约等；但是，养女恶俗的流风，却有得消受。国民党接手后，1952年有养女十三万，但到六年后的1958年，就滚到十九万！九年后，1967年5月8日的第一党报《中央日报》上，公然承认“私娼百分之八十以上是养女，而这些养女非但是被迫卖身，更可怜的大都是些未成年的少女，小的只有十二、三岁。……”可见台湾投回祖国怀抱后二十年，养女犹在嫖客怀抱中！国民党师承了日本人的娼妓政策，从民间妓院到军中乐园，无一不以日本为师且青出于蓝之，以致台湾今天淫业之盛，不但外销日本，且为日本观光客的温床。常言说事事“日本第一”，但在这方面，日本人差得远哪！
002.台湾的妓女传统.txt	9	青出于蓝	LAMS-038	我梦碎，所以我梦醒	025.“民主”梦碎.txt:7-7	台湾在经过日本人半世纪的统治后，人口方面，两性比例虽逐渐减低，而接近男女约等；但是，养女恶俗的流风，却有得消受。国民党接手后，1952年有养女十三万，但到六年后的1958年，就滚到十九万！九年后，1967年5月8日的第一党报《中央日报》上，公然承认“私娼百分之八十以上是养女，而这些养女非但是被迫卖身，更可怜的大都是些未成年的少女，小的只有十二、三岁。……”可见台湾投回祖国怀抱后二十年，养女犹在嫖客怀抱中！国民党师承了日本人的娼妓政策，从民间妓院到军中乐园，无一不以日本为师且青出于蓝之，以致台湾今天淫业之盛，不但外销日本，且为日本观光客的温床。常言说事事“日本第一”，但在这方面，日本人差得远哪！
005.羊头化的遗教.txt	3	挂羊头卖狗肉	LASXQA-061	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:285-285	国民党口口声声恪遵遗教、信誓旦旦奉行遗教，但是，真正读过全部遗教的人（不是听凭国民党宣传遗教的人，也不是上上“国父遗教”的课，参加多次这类考试的人），真的拿“托诸空言”的遗教与“见诸行事”的国民党杰作一比，便会发现全不是那么回事！说得客气一点，遗教已被弹性处理；说得不客气一点，根本就是挂羊头卖狗肉了。
005.羊头化的遗教.txt	3	挂羊头卖狗肉	LAWSTM-055	我是天安门	017.你是毛泽东.txt:53-53	国民党口口声声恪遵遗教、信誓旦旦奉行遗教，但是，真正读过全部遗教的人（不是听凭国民党宣传遗教的人，也不是上上“国父遗教”的课，参加多次这类考试的人），真的拿“托诸空言”的遗教与“见诸行事”的国民党杰作一比，便会发现全不是那么回事！说得客气一点，遗教已被弹性处理；说得不客气一点，根本就是挂羊头卖狗肉了。
005.羊头化的遗教.txt	3	挂羊头卖狗肉	LAWZYZH-080	为自由招魂	021.为什么涨价？.txt:7-7	国民党口口声声恪遵遗教、信誓旦旦奉行遗教，但是，真正读过全部遗教的人（不是听凭国民党宣传遗教的人，也不是上上“国父遗教”的课，参加多次这类考试的人），真的拿“托诸空言”的遗教与“见诸行事”的国民党杰作一比，便会发现全不是那么回事！说得客气一点，遗教已被弹性处理；说得不客气一点，根本就是挂羊头卖狗肉了。
005.羊头化的遗教.txt	3	挂羊头卖狗肉	LAMS-036	我梦碎，所以我梦醒	023.“遗教”梦碎.txt:5-5	国民党口口声声恪遵遗教、信誓旦旦奉行遗教，但是，真正读过全部遗教的人（不是听凭国民党宣传遗教的人，也不是上上“国父遗教”的课，参加多次这类考试的人），真的拿“托诸空言”的遗教与“见诸行事”的国民党杰作一比，便会发现全不是那么回事！说得客气一点，遗教已被弹性处理；说得不客气一点，根本就是挂羊头卖狗肉了。
005.羊头化的遗教.txt	5	挂羊头卖狗肉	LASXQA-061	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:285-285	孙中山在三民主义自序中曾要求他的同志读者，“本此基础，触类引伸、匡补阙遗，更正条理”，可见他并没把他的著作当成圣经，所以，遗教被弹性处理，如与时俱进，并不算错。但是，如果弹性处理得过了头，并且冒出来的是面目全非的羊头，则遗教已被调包，换成了狗肉。狗肉并非不能卖，而是不可挂着羊头卖，挂羊头卖狗肉，则是一种牵强附会、一种欺骗，既对不住羊头，也对不住顾客。尤有进者，纵使挂了羊头卖了狗肉，不多事声张，也就人少计较了，绝不可以还年复一年的大张旗鼓自吹自擂，说自己如何如何在忠实遵行遗教、如何如何在卖羊肉，因为实质上既已偷天换日，再挂遗教招牌，就滑稽了。不幸的是，几十年来的政坛大戏，正是一幕滑稽剧。
005.羊头化的遗教.txt	5	挂羊头卖狗肉	LAWSTM-055	我是天安门	017.你是毛泽东.txt:53-53	孙中山在三民主义自序中曾要求他的同志读者，“本此基础，触类引伸、匡补阙遗，更正条理”，可见他并没把他的著作当成圣经，所以，遗教被弹性处理，如与时俱进，并不算错。但是，如果弹性处理得过了头，并且冒出来的是面目全非的羊头，则遗教已被调包，换成了狗肉。狗肉并非不能卖，而是不可挂着羊头卖，挂羊头卖狗肉，则是一种牵强附会、一种欺骗，既对不住羊头，也对不住顾客。尤有进者，纵使挂了羊头卖了狗肉，不多事声张，也就人少计较了，绝不可以还年复一年的大张旗鼓自吹自擂，说自己如何如何在忠实遵行遗教、如何如何在卖羊肉，因为实质上既已偷天换日，再挂遗教招牌，就滑稽了。不幸的是，几十年来的政坛大戏，正是一幕滑稽剧。
005.羊头化的遗教.txt	5	挂羊头卖狗肉	LAWZYZH-080	为自由招魂	021.为什么涨价？.txt:7-7	孙中山在三民主义自序中曾要求他的同志读者，“本此基础，触类引伸、匡补阙遗，更正条理”，可见他并没把他的著作当成圣经，所以，遗教被弹性处理，如与时俱进，并不算错。但是，如果弹性处理得过了头，并且冒出来的是面目全非的羊头，则遗教已被调包，换成了狗肉。狗肉并非不能卖，而是不可挂着羊头卖，挂羊头卖狗肉，则是一种牵强附会、一种欺骗，既对不住羊头，也对不住顾客。尤有进者，纵使挂了羊头卖了狗肉，不多事声张，也就人少计较了，绝不可以还年复一年的大张旗鼓自吹自擂，说自己如何如何在忠实遵行遗教、如何如何在卖羊肉，因为实质上既已偷天换日，再挂遗教招牌，就滑稽了。不幸的是，几十年来的政坛大戏，正是一幕滑稽剧。
005.羊头化的遗教.txt	5	挂羊头卖狗肉	LAMS-036	我梦碎，所以我梦醒	023.“遗教”梦碎.txt:5-5	孙中山在三民主义自序中曾要求他的同志读者，“本此基础，触类引伸、匡补阙遗，更正条理”，可见他并没把他的著作当成圣经，所以，遗教被弹性处理，如与时俱进，并不算错。但是，如果弹性处理得过了头，并且冒出来的是面目全非的羊头，则遗教已被调包，换成了狗肉。狗肉并非不能卖，而是不可挂着羊头卖，挂羊头卖狗肉，则是一种牵强附会、一种欺骗，既对不住羊头，也对不住顾客。尤有进者，纵使挂了羊头卖了狗肉，不多事声张，也就人少计较了，绝不可以还年复一年的大张旗鼓自吹自擂，说自己如何如何在忠实遵行遗教、如何如何在卖羊肉，因为实质上既已偷天换日，再挂遗教招牌，就滑稽了。不幸的是，几十年来的政坛大戏，正是一幕滑稽剧。
008.错把投资做投机.txt	5	天马行空	LAWLDH-032	文化论战丹火录	002.文化论战丹火录.txt:581-581	不料，一波未平，一波又起。“民生主义就是共产主义”一波后，先总理又在民生主义中，留下“平均地权”的一波遗教，要国民党实行。这一遗教，令国民党头痛程度，不在“民生主义就是共产主义”之下，因为在民生主义中，先总理为它订出实行细节，不像“就是共产主义”那样天马行空，有细节而不实行，又如何能赖得过？
