score	file	line	text	context
7	001.《李敖电子报》五书总序.txt	5	此事如击石火、似闪电光。	中国文字受佛教影响，形成许多词汇，“电光石火”其一也。佛书《五灯会元》（从展禅师）有道是：“此事如击石火、似闪电光。”姬翼《云山集》（恣逍遥词）简约其义，引申出：“昨日婴孩，今朝老大，百年间，电光石火。”电光是天上闪电；石火是地上打火石，皆喻方生方灭、世事无常。拜现代科技淫巧之赐，我在1999年冬，应大公司之约，发行《李敖电子报》一年，成效非凡，订户远在什么...
7	001.《李敖电子报》五书总序.txt	5	昨日婴孩，今朝老大，百年间，电光石火。	中国文字受佛教影响，形成许多词汇，“电光石火”其一也。佛书《五灯会元》（从展禅师）有道是：“此事如击石火、似闪电光。”姬翼《云山集》（恣逍遥词）简约其义，引申出：“昨日婴孩，今朝老大，百年间，电光石火。”电光是天上闪电；石火是地上打火石，皆喻方生方灭、世事无常。拜现代科技淫巧之赐，我在1999年冬，应大公司之约，发行《李敖电子报》一年，成效非凡，订户远在什么...
7	001.《李敖电子报》五书总序.txt	5	‘一’年间，电光石火	中国文字受佛教影响，形成许多词汇，“电光石火”其一也。佛书《五灯会元》（从展禅师）有道是：“此事如击石火、似闪电光。”姬翼《云山集》（恣逍遥词）简约其义，引申出：“昨日婴孩，今朝老大，百年间，电光石火。”电光是天上闪电；石火是地上打火石，皆喻方生方灭、世事无常。拜现代科技淫巧之赐，我在1999年冬，应大公司之约，发行《李敖电子报》一年，成效非凡，订户远在什么...
3	001.《李敖电子报》五书总序.txt	5	电光石火	中国文字受佛教影响，形成许多词汇，“电光石火”其一也。佛书《五灯会元》（从展禅师）有道是：“此事如击石火、似闪电光。”姬翼《云山集》（恣逍遥词）简约其义，引申出：“昨日婴孩，今朝老大，百年间，电光石火。”电光是天上闪电；石火是地上打火石，皆喻方生方灭、世事无常。拜现代科技淫巧之赐，我在1999年冬，应大公司之约，发行《李敖电子报》一年，成效非凡，订户远在什么...
4	002.1999年11月1日.txt	21	男人喊爽女人叫	这首诗送到媒体以后，遭到封杀，理由是男人不能喊爽，女人也不能叫。于是我同意改写，把“男人喊爽女人叫”改成“好人喊爽坏人叫”。可是还是不能过关。并且通知我，诗里不能有手枪大炮等字眼，理由是这些字眼不雅。八年以后，我终于能够重新用这首诗来作我的广告词，送给我的朋友游士贤先生：
4	002.1999年11月1日.txt	21	好人喊爽坏人叫	这首诗送到媒体以后，遭到封杀，理由是男人不能喊爽，女人也不能叫。于是我同意改写，把“男人喊爽女人叫”改成“好人喊爽坏人叫”。可是还是不能过关。并且通知我，诗里不能有手枪大炮等字眼，理由是这些字眼不雅。八年以后，我终于能够重新用这首诗来作我的广告词，送给我的朋友游士贤先生：
7	002.1999年11月1日.txt	45	出了天花的麻脸女人，在她每一个麻坑里面都可以看到美。	三、印度诗人泰戈尔说：“出了天花的麻脸女人，在她每一个麻坑里面都可以看到美。”麻子都可以被泰戈尔欣赏，何况胖妹。我建议：除了回到农业时代或渔猎时代，我们还要多读诺贝尔文学奖得主印度泰戈尔的作品。
4	002.1999年11月1日.txt	63	一刀初刺虎犹纵，三刀四刀虎不动。	这种“闲中著色”的修辞技巧，好有一比。袁枚《费宫人刺虎歌》写费宫人刺杀李自成的悍将时“一刀初刺虎犹纵，三刀四刀虎不动。”这种“速中脱序”的方法 —— 故意把第二刀漏掉，可谓“速中脱序，神微至此。”学中文，要学到这种本领才算出神入化。(1999/11/1)
4	002.1999年11月1日.txt	63	速中脱序，神微至此。	这种“闲中著色”的修辞技巧，好有一比。袁枚《费宫人刺虎歌》写费宫人刺杀李自成的悍将时“一刀初刺虎犹纵，三刀四刀虎不动。”这种“速中脱序”的方法 —— 故意把第二刀漏掉，可谓“速中脱序，神微至此。”学中文，要学到这种本领才算出神入化。(1999/11/1)
6	003.1999年11月2日.txt	19	《台湾的主张》是所有热爱台湾人的共同心声。这本书能获得‘山本七平奖’的肯定，不但对我个人具有特别的意义，这份荣誉，也应该属于所有台湾人民。	李登辉昨天接受日本“山本七平奖”发表得奖感言时表示：“《台湾的主张》是所有热爱台湾人的共同心声。这本书能获得‘山本七平奖’的肯定，不但对我个人具有特别的意义，这份荣誉，也应该属于所有台湾人民。”云云，我认为，这是李登辉又一次的不要脸，因为他说：“《台湾的主张》是所有热爱台湾人的共同心声。”他凭什么做这种百分之百的陈述？所谓民主总统竟是如此这般的强奸民意吗？（...
