score	file	line	text	context
3	《蒋介石研究五集》自序.txt	3	台湾地区戒严时期出版物管制办法	《蒋介石研究》是1986年10月31日出版的。出版后只一天（11月2日），台湾警备总司令部就查禁了它；被查禁后两个半月（1987年1月15日），我又出版了《蒋介石研究续集》以为回敬，出版后只一周（1月22日），台湾警备总司令部也查禁了它；被查禁后五个月（1987年6月27日），我又出版了《蒋介石研究三集》以为回敬，出版后一个月（7月6日），台湾警备总司令部又...
5	《蒋介石研究五集》自序.txt	5	淆乱视听，足以影响民心士气或危害社会治安	在“台湾地区戒严时期出版物管制办法”适用期间，查禁李敖的书，用的都是该办法第3条第4款“诋毁国家元首”、第6款“淆乱视听，足以影响民心士气或危害社会治安”、第7款“挑拨政府与人民情感”来作为罪名；可是解除戒严后，只能按照“出版法”来查禁了，而“出版法”中的罪名，只有触犯或煽动他人触犯内乱罪外患罪、触犯妨害公务罪、妨害投票罪、妨害秩序罪、亵渎祀典罪、妨害风化罪...
3	《蒋介石研究五集》自序.txt	5	台湾地区戒严时期出版物管制办法	在“台湾地区戒严时期出版物管制办法”适用期间，查禁李敖的书，用的都是该办法第3条第4款“诋毁国家元首”、第6款“淆乱视听，足以影响民心士气或危害社会治安”、第7款“挑拨政府与人民情感”来作为罪名；可是解除戒严后，只能按照“出版法”来查禁了，而“出版法”中的罪名，只有触犯或煽动他人触犯内乱罪外患罪、触犯妨害公务罪、妨害投票罪、妨害秩序罪、亵渎祀典罪、妨害风化罪...
3	《蒋介石研究五集》自序.txt	5	挑拨政府与人民情感	在“台湾地区戒严时期出版物管制办法”适用期间，查禁李敖的书，用的都是该办法第3条第4款“诋毁国家元首”、第6款“淆乱视听，足以影响民心士气或危害社会治安”、第7款“挑拨政府与人民情感”来作为罪名；可是解除戒严后，只能按照“出版法”来查禁了，而“出版法”中的罪名，只有触犯或煽动他人触犯内乱罪外患罪、触犯妨害公务罪、妨害投票罪、妨害秩序罪、亵渎祀典罪、妨害风化罪...
3	《蒋介石研究五集》自序.txt	7	陈列贩售行政院新闻局查处之蒋介石研究等书刊为警当场查获	法子在《蒋介石研究四集》出版后二十七天想了出来。1987年11月27日下午，台湾全岛各地警察同时出动，大肆查扣李敖的书，并传唤售书的书店书摊老板，制作笔录，以违警裁决，基本罪名是“陈列贩售行政院新闻局查处之蒋介石研究等书刊为警当场查获”。书店书摊老板不堪其扰、心怀畏惧，大都不敢再卖这些书，于是，警察老爷欣然复命，以为大功告成。
5	《蒋介石研究五集》自序.txt	11	微斯人，吾与谁归	除了把他们九个公务员一并告进法院外，为了对国民党花样翻新的钳制言论自由有以立即回应，我特别加出这本《蒋介石研究五集》，以为回敬。反正闹来闹去，倒霉的乃是他们主子蒋介石，李敖的春秋笔法，总是“微斯人，吾与谁归”啊！
4	001.蒋介石在现场救孙中山？.txt	5	陈炯明叛变	国民党同路人沈云龙，所谓青年党历史家也，在《传记文学》第三十二卷第二期上，写了一篇《陈炯明叛变与联俄容共的由来》，记1922年6月15日，孙中山在“陈炯明叛变”之际，
5	001.蒋介石在现场救孙中山？.txt	9	乃于8月9日偕自沪奔粤与共患难之蒋中正离舰	这段话中，所谓孙中山“乃于8月9日偕自沪奔粤与共患难之蒋中正离舰”云云，是有很大语病的。因为字里行间，显然给人一种印象，就是孙中山出奔期间，“与共患难”的，蒋介石是唯一一人，相对的，别的同志则不与焉、别的同志都成了见死不救的懦夫了。事实真是如此吗？
3	001.蒋介石在现场救孙中山？.txt	9	与共患难	这段话中，所谓孙中山“乃于8月9日偕自沪奔粤与共患难之蒋中正离舰”云云，是有很大语病的。因为字里行间，显然给人一种印象，就是孙中山出奔期间，“与共患难”的，蒋介石是唯一一人，相对的，别的同志则不与焉、别的同志都成了见死不救的懦夫了。事实真是如此吗？
3	001.蒋介石在现场救孙中山？.txt	17	由第一次革命至第三次革命	以“陈炯明叛变”事件为例，就可看出国民党的这种宣传手法了。我举前“新闻局长”董显光的《蒋总统传》为例。《蒋总统传》第三章“由第一次革命至第三次革命”中说：
8	001.蒋介石在现场救孙中山？.txt	31	终于在舰上见到中山先生，真如死别重逢	《蒋总统传》中说“国父和他的亲信随从者在该炮舰上忍受了五十六日等于禁闭的痛苦”，所谓五十六日，事实上蒋介石是除外的。因为陈炯明“围攻总统府”是6月16日，孙中山是15日深夜3点逃走的，最后转登永丰舰。在永丰舰上和他共患难的，据黄惠龙《中山先生亲征录》，有胡毅生、林直勉、林树巍、陈策、熊秉坤、马伯麟、谢心准、杨虎、杨熙绩、周仲良、陈群、陈煊、马湘、黄惠龙。并且...
6	001.蒋介石在现场救孙中山？.txt	31	国父和他的亲信随从者在该炮舰上忍受了五十六日等于禁闭的痛苦	《蒋总统传》中说“国父和他的亲信随从者在该炮舰上忍受了五十六日等于禁闭的痛苦”，所谓五十六日，事实上蒋介石是除外的。因为陈炯明“围攻总统府”是6月16日，孙中山是15日深夜3点逃走的，最后转登永丰舰。在永丰舰上和他共患难的，据黄惠龙《中山先生亲征录》，有胡毅生、林直勉、林树巍、陈策、熊秉坤、马伯麟、谢心准、杨虎、杨熙绩、周仲良、陈群、陈煊、马湘、黄惠龙。并且...
6	001.蒋介石在现场救孙中山？.txt	31	至19日，派人秘密招集前守粤秀楼之卫士二十余人至舰，同任守卫。总理则命马湘往香港筹集军饷，余因令湘亲至海员联义社（此为革命海员团体之有最长历史者），召集联义同志，潜来永丰。不数日，联义同志之报到者，有数十人，患难中有此两种老同志共任保卫，殊觉可喜。	《蒋总统传》中说“国父和他的亲信随从者在该炮舰上忍受了五十六日等于禁闭的痛苦”，所谓五十六日，事实上蒋介石是除外的。因为陈炯明“围攻总统府”是6月16日，孙中山是15日深夜3点逃走的，最后转登永丰舰。在永丰舰上和他共患难的，据黄惠龙《中山先生亲征录》，有胡毅生、林直勉、林树巍、陈策、熊秉坤、马伯麟、谢心准、杨虎、杨熙绩、周仲良、陈群、陈煊、马湘、黄惠龙。并且...
4	001.蒋介石在现场救孙中山？.txt	31	守粤秀楼之卫士	《蒋总统传》中说“国父和他的亲信随从者在该炮舰上忍受了五十六日等于禁闭的痛苦”，所谓五十六日，事实上蒋介石是除外的。因为陈炯明“围攻总统府”是6月16日，孙中山是15日深夜3点逃走的，最后转登永丰舰。在永丰舰上和他共患难的，据黄惠龙《中山先生亲征录》，有胡毅生、林直勉、林树巍、陈策、熊秉坤、马伯麟、谢心准、杨虎、杨熙绩、周仲良、陈群、陈煊、马湘、黄惠龙。并且...
