score	file	line	text	context
3	002.真实的历史·素朴的记录（杨尔琳）.txt	17	天才	除此之外，在个性上、人格上或做人做事的原则上，他另有吸引人之处。他待人非常热心、诚恳、大方，反过来说就是不冷漠、不虚伪、不小气，可以这么说，这就注定成功的当了一名小排长。这里不妨稍对大方解释一下：来台湾后，他没有一天不受穷困折磨，但是从未显露寒酸、计算之相；朋友相处，付钱次数最多的应该是他。他率直、有担当、能为他人着想，这也就贏得了士兵与官长的敬重与照顾，所...
4	003.可爱的家伙（刘耀祖）.txt	9	不，是一位老女人，就是我母亲。	有一次队中讨论会时，李敖的讲题是“万华宝斗里的经济价值”。才子满肚子学问，讲得有条有理又有趣。其次是打野外，行军途中，旁边有队友问他：“李敖你最近有没有女朋友写信给你？”答：“有一位。”问：“是不是以前的那位？”答：“不，是一位老女人，就是我母亲。”
3	003.可爱的家伙（刘耀祖）.txt	9	李敖你最近有没有女朋友写信给你？	有一次队中讨论会时，李敖的讲题是“万华宝斗里的经济价值”。才子满肚子学问，讲得有条有理又有趣。其次是打野外，行军途中，旁边有队友问他：“李敖你最近有没有女朋友写信给你？”答：“有一位。”问：“是不是以前的那位？”答：“不，是一位老女人，就是我母亲。”
3	003.可爱的家伙（刘耀祖）.txt	9	是不是以前的那位？	有一次队中讨论会时，李敖的讲题是“万华宝斗里的经济价值”。才子满肚子学问，讲得有条有理又有趣。其次是打野外，行军途中，旁边有队友问他：“李敖你最近有没有女朋友写信给你？”答：“有一位。”问：“是不是以前的那位？”答：“不，是一位老女人，就是我母亲。”
4	003.可爱的家伙（刘耀祖）.txt	11	若阵亡，臭袜子送给队长，骨灰送给女朋友植玫瑰花。	最后是步校要结训时要每位队员写遗书留在步校，当时李敖写的是：“若阵亡，臭袜子送给队长，骨灰送给女朋友植玫瑰花。”
4	004.写序，不能也不会（施珂）.txt	3	写序，不能也不会。	敖之的《一个预备军官的日记》快出版了，要我写序。我说：“写序，不能也不会。”敖之说：“大家都写了，就差你了。”
4	004.写序，不能也不会（施珂）.txt	3	大家都写了，就差你了。	敖之的《一个预备军官的日记》快出版了，要我写序。我说：“写序，不能也不会。”敖之说：“大家都写了，就差你了。”
4	004.写序，不能也不会（施珂）.txt	7	守纪律，爱武器。	师长是汪敬熙，训话不离两个主题：“守纪律，爱武器。”上校而具儒将之风，一口北京话，真想跟他拉个老乡。
5	006.《预官日记》序（陶英惠）.txt	7	名满天下，谤亦随之	第九队中藏龙卧虎，共有一百一十四条好汉，在预八期是大大有名的。上述“罢吃”风波就是一个例子。三十多年来，众好汉各奔前程，从那本泛黄的同学录中，可以找到很多出类拔萃的人物，如丁邦新兄，由于在学术上的贡献，于1986年当选为中央研究院人文组院士，现在美国讲学；王德毅兄为台大名教授，著作等身，是研究宋史的权威学者；刘玉春兄则是一位成功的教育家，现任台北市最有名的建...
3	006.《预官日记》序（陶英惠）.txt	9	特立独行	我与敖之兄系台大历史系同窗，他是有名的才子，经常跷课，在校时难得碰到一次面，更少交谈。没想到在步校又与他同队，每天却是形影不离，因为军中与大学不同，他是无法“跷操”的。他在步校的趣事和糗事真是太多了，我无胆秉笔直书，以免构成“诽谤”后对簿公堂。不料他当时留有日记，而且还要印出来公之于世，在我来说真是求之不得。因为从他的日记中，可以像进入时光隧道一样，看看他当...
7	007.《一个预备军官的日记》引言.txt	7	凡曾判处七年以上有期徒刑者禁服兵役，称为禁役。	我虽然以老大自居，可是官方显然不承认，因为他们把我“开除军籍”了。我在1972年以叛乱罪被判十年，1975年又被改判八年半。按《兵役法》第5条：“凡曾判处七年以上有期徒刑者禁服兵役，称为禁役。”从此我就失掉服兵役的“义务”（美国说法）或权利（苏联说法）了！
3	007.《一个预备军官的日记》引言.txt	7	开除军籍	我虽然以老大自居，可是官方显然不承认，因为他们把我“开除军籍”了。我在1972年以叛乱罪被判十年，1975年又被改判八年半。按《兵役法》第5条：“凡曾判处七年以上有期徒刑者禁服兵役，称为禁役。”从此我就失掉服兵役的“义务”（美国说法）或权利（苏联说法）了！
3	007.《一个预备军官的日记》引言.txt	7	义务	我虽然以老大自居，可是官方显然不承认，因为他们把我“开除军籍”了。我在1972年以叛乱罪被判十年，1975年又被改判八年半。按《兵役法》第5条：“凡曾判处七年以上有期徒刑者禁服兵役，称为禁役。”从此我就失掉服兵役的“义务”（美国说法）或权利（苏联说法）了！
3	007.《一个预备军官的日记》引言.txt	9	高等学府	我在军中共待了一年半，一年半从戎投笔的生涯，在我生命里掺进了新的酵素。这种生涯使我在突然间远离了学院、远离了书卷、远离了跟民间脱节的一群。在军队生活里，我接触到中国民间质朴与纯真的一面，而这些质朴与纯真，在我出身的“高等学府”里，早已是教科书上的名词。因为不是国民党党员，我在野战部队中吃过一般预备军官不太容易吃到的苦，这些折磨，更凝固了我个人的思想与悍气。我...
4	008.横槊集·1959年9月.txt	41	努力过新生活，很卖力。	四、给启庆信：“努力过新生活，很卖力。”
4	008.横槊集·1959年9月.txt	95	台上演戏，台下演戏。	七、夜话剧，逃到福利社大吃牛肉面，撒野尿，与景、白谈，不料队伍已开回，归队装拉稀，摸肚而入队，众为我捏汗。今日人多谓我会演戏，裤带歪，手抚肚，腰弯，说话无力。“台上演戏，台下演戏。”
4	008.横槊集·1959年9月.txt	215	心情欠佳	军中已十日，一直可说积极愉快，目前最心折的人是海明威，我买了一本何欣写的《海明威创作论》，读之颇快，我喜欢他那几次参加战斗，追求死的精神与勇迈，因此在军中生活，我的态度与看法殊迥异于一般人，我觉得这不是虚度日子，这是最好的一种磨炼与生活。因此我在这儿实在可说很愉快。我并非完全忘怀了过去，在休憩和疲惫之余，我也偶然想起往日的欢乐日子与忧郁的岁月，可是它们已经不...
3	008.横槊集·1959年9月.txt	215	自诩铁汉	军中已十日，一直可说积极愉快，目前最心折的人是海明威，我买了一本何欣写的《海明威创作论》，读之颇快，我喜欢他那几次参加战斗，追求死的精神与勇迈，因此在军中生活，我的态度与看法殊迥异于一般人，我觉得这不是虚度日子，这是最好的一种磨炼与生活。因此我在这儿实在可说很愉快。我并非完全忘怀了过去，在休憩和疲惫之余，我也偶然想起往日的欢乐日子与忧郁的岁月，可是它们已经不...
3	008.横槊集·1959年9月.txt	215	本质上的改变	军中已十日，一直可说积极愉快，目前最心折的人是海明威，我买了一本何欣写的《海明威创作论》，读之颇快，我喜欢他那几次参加战斗，追求死的精神与勇迈，因此在军中生活，我的态度与看法殊迥异于一般人，我觉得这不是虚度日子，这是最好的一种磨炼与生活。因此我在这儿实在可说很愉快。我并非完全忘怀了过去，在休憩和疲惫之余，我也偶然想起往日的欢乐日子与忧郁的岁月，可是它们已经不...
3	008.横槊集·1959年9月.txt	215	旧影子	军中已十日，一直可说积极愉快，目前最心折的人是海明威，我买了一本何欣写的《海明威创作论》，读之颇快，我喜欢他那几次参加战斗，追求死的精神与勇迈，因此在军中生活，我的态度与看法殊迥异于一般人，我觉得这不是虚度日子，这是最好的一种磨炼与生活。因此我在这儿实在可说很愉快。我并非完全忘怀了过去，在休憩和疲惫之余，我也偶然想起往日的欢乐日子与忧郁的岁月，可是它们已经不...
3	008.横槊集·1959年9月.txt	251	不戴眼镜更显得阴险了！	三、晚饭前维信说我：“不戴眼镜更显得阴险了！”他们向明日履新的罗区队长说我“坏话”，罗区队长言：“李敖不要栽在我手里！”
3	008.横槊集·1959年9月.txt	251	李敖不要栽在我手里！	三、晚饭前维信说我：“不戴眼镜更显得阴险了！”他们向明日履新的罗区队长说我“坏话”，罗区队长言：“李敖不要栽在我手里！”
4	008.横槊集·1959年9月.txt	279	适去，夫子顺也。	操练归来，在报上看到了这个不幸的消息，我真不知道我能说些什么？四年前，我有过和你一样的遭遇、一样的心情，因而我清楚的知道赶紧培养一种内心的达观该是多么必要的事！“适去，夫子顺也。”想想庄子中的老故事，也许对幽明永隔的生者与死者都是好的。
3	008.横槊集·1959年9月.txt	307	越级报告	五、夜又大闹，指导员说他笑死了。为了老三事，告状于副队长与指导员。“越级报告”云乎哉！副队长说：“不要紧。”
4	008.横槊集·1959年9月.txt	311	看到你，什么痛苦都飞了。	七、晚点名时，刘耀祖对我说：“看到你，什么痛苦都飞了。”
4	008.横槊集·1959年9月.txt	323	李敖对人最慷慨、最够朋友。	五、清泉言：“李敖对人最慷慨、最够朋友。”
4	008.横槊集·1959年9月.txt	379	我佩服李敖，他有时极为认真。	八、午后徒步至七一四高地上“地图阅读野外实施”课，旋即分组实地按图索“骥”，我与清茂、仁甦一组，找地八处，翻山越岭，穿草由径，看山、看水、看牛、看原野，听枪声。“偷”喝汽水、“偷”吃香蕉（区队长不准者），非常开畅愉快，且不觉得疲倦，五时半方归。队长言昨日听我在厕所中言女朋友事，又指手画脚的。归途中丁向荣未赶返，欲纠众同喊之，时清茂言：“我佩服李敖，他有时极为...
4	008.横槊集·1959年9月.txt	387	一秒钟、两秒钟、三秒钟，是教官。	“一秒钟、两秒钟、三秒钟，是教官。”
4	008.横槊集·1959年9月.txt	391	大家都面露微笑，而你的微笑最标准的。	郑清茂说：“大家都面露微笑，而你的微笑最标准的。”我言撞车一次才好，郑仁甦言我为“亡命徒”。
3	008.横槊集·1959年9月.txt	457	你很棒嘛！	五、向队长示右臂肌肉，队长言：“你很棒嘛！”
4	008.横槊集·1959年9月.txt	469	别人认为不值得认真的你认真，这就是我佩服你的地方。	一、M1步枪讲习整日。郑又言：“别人认为不值得认真的你认真，这就是我佩服你的地方。”
