id	present	political_hits	duplicate_count	quote_text	source_file	line_start	line_end
LAFD-001	yes		1	独是这里的人很刁	《李敖放刁集》小引.txt	3	3
LAFD-002	yes		1	在劫难逃	《李敖放刁集》小引.txt	3	3
LAFD-003	yes		1	瞒天过海	001.驳台中市政府.txt	19	19
LAFD-004	yes		1	不值一驳	001.驳台中市政府.txt	27	27
LAFD-005	yes		1	藏诸名山	001.驳台中市政府.txt	27	27
LAFD-006	yes		1	孤陋寡闻	001.驳台中市政府.txt	27	27
LAFD-007	yes		1	奇货可居	001.驳台中市政府.txt	27	27
LAFD-008	yes		1	忍无可忍	002.张桂贞控告张子源.txt	5	5
LAFD-009	yes		1	希旨承风	002.张桂贞控告张子源.txt	5	5
LAFD-010	yes		1	功德圆满	002.张桂贞控告张子源.txt	9	9
LAFD-011	yes		1	滑天下之大稽	002.张桂贞控告张子源.txt	15	15
LAFD-012	yes		1	一望而知	003.驳斥台中市长林柏榕.txt	43	43
LAFD-013	yes		1	官官相护	003.驳斥台中市长林柏榕.txt	51	51
LAFD-014	yes		1	口口声声	003.驳斥台中市长林柏榕.txt	63	63
LAFD-015	yes		1	彼有淫具！	003.驳斥台中市长林柏榕.txt	119	119
LAFD-016	yes		1	案重初供、证重初证	003.驳斥台中市长林柏榕.txt	135	135
LAFD-017	yes		1	当事人不得兼证人。	003.驳斥台中市长林柏榕.txt	135	135
LAFD-018	yes		1	节外生枝	003.驳斥台中市长林柏榕.txt	135	135
LAFD-019	yes		1	绝无仅有	003.驳斥台中市长林柏榕.txt	143	143
LAFD-020	yes		1	锲而不舍	003.驳斥台中市长林柏榕.txt	155	155
LAFD-021	yes		1	无法无天	003.驳斥台中市长林柏榕.txt	179	179
LAFD-022	yes		1	美中不足	003.驳斥台中市长林柏榕.txt	181	181
LAFD-023	yes		1	千古传佳话	003.驳斥台中市长林柏榕.txt	181	181
LAFD-024	yes		1	青史留名	003.驳斥台中市长林柏榕.txt	181	181
LAFD-025	yes		1	白纸黑字	004.我要对法官说的.txt	15	15
LAFD-026	yes		1	不折不扣	004.我要对法官说的.txt	15	15
LAFD-027	yes		1	奇门遁甲	004.我要对法官说的.txt	59	59
LAFD-028	yes		1	逃逸无踪	004.我要对法官说的.txt	59	59
LAFD-029	yes		1	投诉无门	004.我要对法官说的.txt	59	59
LAFD-030	yes		1	真金不怕火炼	004.我要对法官说的.txt	63	63
LAFD-031	yes		1	无所遁形	004.我要对法官说的.txt	155	155
LAFD-032	yes		1	哑口无言	004.我要对法官说的.txt	155	155
LAFD-033	yes		1	无地自容	004.我要对法官说的.txt	171	171
LAFD-034	yes		1	侠骨柔情	004.我要对法官说的.txt	171	171
LAFD-035	yes		1	真理重光	004.我要对法官说的.txt	171	171
LAFD-036	yes		1	真相大白	004.我要对法官说的.txt	171	171
LAFD-037	yes		1	今古奇观	005.还不回避吗？.txt	11	11
LAFD-038	yes		1	己所不欲，却施于人	007.审判长先生，你碰到了千古大案！.txt	17	17
LAFD-039	yes		1	行尸走肉	007.审判长先生，你碰到了千古大案！.txt	17	17
LAFD-040	yes		1	一视同仁	007.审判长先生，你碰到了千古大案！.txt	39	39
LAFD-041	yes		1	当代奇闻	008.这不是当代奇闻，又是什么？.txt	11	11
LAFD-042	yes		1	记忆犹新	008.这不是当代奇闻，又是什么？.txt	11	11
LAFD-043	yes		1	约定俗成	009.为《孙中山研究》致检察官.txt	11	11
LAFD-044	yes		1	士林齿冷	009.为《孙中山研究》致检察官.txt	57	57
LAFD-045	yes		1	张冠李戴	009.为《孙中山研究》致检察官.txt	57	57
LAFD-046	yes		1	在齐太史简，在晋董狐笔	009.为《孙中山研究》致检察官.txt	87	87
LAFD-047	yes		1	钻牛角尖	010.大家逗乐一番，以悼“中华民国”也！.txt	29	29
LAFD-048	yes		1	避重就轻	010.大家逗乐一番，以悼“中华民国”也！.txt	31	31
LAFD-049	yes		1	露马脚	010.大家逗乐一番，以悼“中华民国”也！.txt	33	33
LAFD-050	yes		1	忙里偷闲	010.大家逗乐一番，以悼“中华民国”也！.txt	33	33
LAFD-051	yes		1	颠倒是非	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	5	5
LAFD-052	yes		1	倒打一耙	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	39	39
LAFD-053	yes		1	上下其手	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	39	39
LAFD-054	yes		1	气吾老以及人之老	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	47	47
LAFD-055	yes		1	大事化无	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	49	49
LAFD-056	yes		1	有始无终	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	49	49
LAFD-057	yes		1	呼之欲出	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	67	67
LAFD-058	yes		1	得不偿失	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	95	95
