score	file	line	text	reasons	context
8	《虚拟的十七岁》目录.txt	71	免于资讯的自由	known-pattern,chinese-compact,political-context	051.“免于资讯的自由”
5	002.与阴茎对话.txt	93	你的‘非常’两个字很使我受用，用得好，使我联想起孙中山曾自称‘非常大总统’，我呢，可以自称‘非常大鸡鸡’。	trigger-context,punctuated,political-context	“你的‘非常’两个字很使我受用，用得好，使我联想起孙中山曾自称‘非常大总统’，我呢，可以自称‘非常大鸡鸡’。”
12	002.与阴茎对话.txt	97	这不是法律问题，‘非常上诉’有什么用？但孙中山可提出‘非常异议’。古人何休在《公羊传序》里说：传述古书《春秋》的很多种，‘其中我非常异议可怪之论。’孙中山可就这段古书，提出抗议。抗议你有不当联想，至少抗议你乱用‘非常’两个字。	known-pattern,trigger-context,punctuated,political-context	“这不是法律问题，‘非常上诉’有什么用？但孙中山可提出‘非常异议’。古人何休在《公羊传序》里说：传述古书《春秋》的很多种，‘其中我非常异议可怪之论。’孙中山可就这段古书，提出抗议。抗议你有不当联想，至少抗议你乱用‘非常’两个字。”
4	004.王主任.txt	3	中华民国	trigger-context,chinese-compact,political-context	我不喜欢振兴医院，光从它丑陋的建筑上，就不喜欢它，它的造型，是双十字，太多伪庆的意味了。伪庆，是指所谓“中华民国”国庆，那天被称作双十节，1911年革命军在那天起义时，国庆是真的，可是三十八年后，它亡国了，它缩到台湾，就变成假的了。假的双十倒也坏事成双，台北市政府的建筑造型，就振兴并发症，也是双十，看来更丑陋不堪。
12	005.魏院长.txt	57	Brain Washing？我想起五十年前那本厚书。洗脑吗？和书里引证布达佩斯问案的那位同志的名言：“If God Himself was sitting in that chair we would make him say what we wanted him to say.	known-pattern,trigger-context,punctuated,political-context	“Brain Washing？我想起五十年前那本厚书。洗脑吗？和书里引证布达佩斯问案的那位同志的名言：“If God Himself was sitting in that chair we would make him say what we wanted him to say.”（即使坐在那张椅子上的，是上帝本尊，老子们也有办法叫他说出老子们要他说出的一切。）洗脑吗？魏同志，你可有共产党的嫌疑。”
12	005.魏院长.txt	59	洗心革面，洗心就是洗脑，我可是靠唯心吃饭的，我们心脏科的医生可是最唯心的。共产党才唯物。我想起英国诗人Browning（勃朗宁）的那两句：Where my heart lies, let my brain lie also.大师，怎么翻最好？	known-pattern,trigger-context,punctuated,political-context	“洗心革面，洗心就是洗脑，我可是靠唯心吃饭的，我们心脏科的医生可是最唯心的。共产党才唯物。我想起英国诗人Browning（勃朗宁）的那两句：Where my heart lies, let my brain lie also.大师，怎么翻最好？”
6	005.魏院长.txt	117	在你眼里，出自《水浒传》、《金瓶梅》中人物，都不懂女人吗？只有你这出自监狱的政治犯才懂吗？	trigger-context,punctuated,chinese-compact,political-context	“在你眼里，出自《水浒传》、《金瓶梅》中人物，都不懂女人吗？只有你这出自监狱的政治犯才懂吗？”
5	007.神医自杀了.txt	135	谁知道呢？我知道呀。我知道我们一定要给人类一种远景，不要相信机器人的情义，也不要相信机器人当道以后，人类会‘活着上天堂’。我们要对那片独有的灵光有信心，并且相信在现代科技的飞跃下，依附灵光，化生出新文明。	trigger-context,punctuated,political-context	“谁知道呢？我知道呀。我知道我们一定要给人类一种远景，不要相信机器人的情义，也不要相信机器人当道以后，人类会‘活着上天堂’。我们要对那片独有的灵光有信心，并且相信在现代科技的飞跃下，依附灵光，化生出新文明。”
5	008.梦里猎巫.txt	109	是——四、人类觉得机器人伤害人类时，机器人必须自杀。	trigger-context,punctuated,political-context	“是——四、人类觉得机器人伤害人类时，机器人必须自杀。”
4	008.梦里猎巫.txt	111	这样太不给机器人面子了吧？	trigger-context,chinese-compact,political-context	“这样太不给机器人面子了吧？”
5	008.梦里猎巫.txt	113	可以修正为：四、机器人在确知人类人工智慧可以因植入人类自己而胜过机器人时，机器人应无条件自杀。	trigger-context,punctuated,political-context	“可以修正为：四、机器人在确知人类人工智慧可以因植入人类自己而胜过机器人时，机器人应无条件自杀。”
6	008.梦里猎巫.txt	119	机器人如果知道你待之如狼狗，会高兴吗？	trigger-context,punctuated,chinese-compact,political-context	“机器人如果知道你待之如狼狗，会高兴吗？”
5	008.梦里猎巫.txt	125	我说机器人会想办法进入我们，大师知道我的含义吗？我是说，自然人本来就可以接受置入式的非自然器官。以失掉双腿的自然人为例，他大腿以上都是自然人，以下则可成为机器人。他的金属大腿关节里有单电路板电脑、有电池组、有连接器、有磁阻液……这些‘人机合体’，难道机器人不引以为荣吗？	trigger-context,punctuated,political-context	“我说机器人会想办法进入我们，大师知道我的含义吗？我是说，自然人本来就可以接受置入式的非自然器官。以失掉双腿的自然人为例，他大腿以上都是自然人，以下则可成为机器人。他的金属大腿关节里有单电路板电脑、有电池组、有连接器、有磁阻液……这些‘人机合体’，难道机器人不引以为荣吗？”
3	008.梦里猎巫.txt	129	其实这种义肢式的‘人机合体’太不够看了。进一步的合体是机器人科技精密结合上生物科技。	trigger-context,political-context	“其实这种义肢式的‘人机合体’太不够看了。进一步的合体是机器人科技精密结合上生物科技。”
3	010.楼在磺溪之畔.txt	23	书房	trigger-context,political-context	向晚时分，照眼的是一片夕阳，返照过来，照上也近夕阳的我。我已过了苏东坡他们死去的年纪，但大江之浪，淘尽了他们，却还有我在。我是中国自古到今最独来独往的、也最能独来独往的伟大知识分子，不入党、不阿从、不曲学、不逃世、不寒酸、不孤愤。我是伟大的自大狂，住在天母新居里。这户新居，我叫它“书房”。
3	015.智者的虚拟.txt	243	行淫	trigger-context,political-context	耶稣定义“淫念”等于“行淫”，这等于说，耶稣否认了“意淫”，耶稣真是该死的走火入魔的唯心论者，他太没情调了。美国的卡特（Carter）总统比较坦白，他承认他看到Playboy（花花公子）杂志的裸女图片时，想入非非，卡特大概不接受耶稣这种意淫犯罪论。另一美国总统克林顿（Clinton）是另一个极端，他在白宫Oval厅中让女孩子为他Oral，事发后，他否认这是性交，这是耶稣定义以外的克林顿定义，也够走火入魔的了，连学法律的人，都会笑。
3	015.智者的虚拟.txt	243	意淫	trigger-context,political-context	耶稣定义“淫念”等于“行淫”，这等于说，耶稣否认了“意淫”，耶稣真是该死的走火入魔的唯心论者，他太没情调了。美国的卡特（Carter）总统比较坦白，他承认他看到Playboy（花花公子）杂志的裸女图片时，想入非非，卡特大概不接受耶稣这种意淫犯罪论。另一美国总统克林顿（Clinton）是另一个极端，他在白宫Oval厅中让女孩子为他Oral，事发后，他否认这是性交，这是耶稣定义以外的克林顿定义，也够走火入魔的了，连学法律的人，都会笑。
3	015.智者的虚拟.txt	243	淫念	trigger-context,political-context	耶稣定义“淫念”等于“行淫”，这等于说，耶稣否认了“意淫”，耶稣真是该死的走火入魔的唯心论者，他太没情调了。美国的卡特（Carter）总统比较坦白，他承认他看到Playboy（花花公子）杂志的裸女图片时，想入非非，卡特大概不接受耶稣这种意淫犯罪论。另一美国总统克林顿（Clinton）是另一个极端，他在白宫Oval厅中让女孩子为他Oral，事发后，他否认这是性交，这是耶稣定义以外的克林顿定义，也够走火入魔的了，连学法律的人，都会笑。
5	023.模特儿第三次.txt	17	原因是坐牢的时间，上帝不算。照美国老总统Hoover（胡佛）的说法，钓鱼的时间，上帝不算。上帝可能特别悲怜我们被美国间接压迫而坐牢的人，所以，开放了尺度，钓鱼以外，坐牢也不算了。	trigger-context,punctuated,political-context	“原因是坐牢的时间，上帝不算。照美国老总统Hoover（胡佛）的说法，钓鱼的时间，上帝不算。上帝可能特别悲怜我们被美国间接压迫而坐牢的人，所以，开放了尺度，钓鱼以外，坐牢也不算了。”
6	023.模特儿第三次.txt	167	问题是怎样创造出‘融资’的境界，要靠人巧夺天工，再靠科技巧夺人工，再靠人合而为一，异曲同工，有机器人附体，又不是机器人，我们要的，是这种境界，对吗？	trigger-context,punctuated,chinese-compact,political-context	“问题是怎样创造出‘融资’的境界，要靠人巧夺天工，再靠科技巧夺人工，再靠人合而为一，异曲同工，有机器人附体，又不是机器人，我们要的，是这种境界，对吗？”
3	023.模特儿第三次.txt	171	what	trigger-context,political-context	“这境界的轮廓，我们已经描得出来了，就是把小机器人，所谓晶片、芯片等等都算，植入自然人，使自然人快脑加鞭，用机器智能凌驾人类智能，尤其在运算方面，以一台一千美金的计算机为例，它就相当于一千个人类大脑，每秒以一千乘二亿亿运算，相当于每秒二乘十的十九次方次。基本上，人脑已经靠边站了。我们关心的，只是靠边站了的人脑，还保有了多少非它不可的比例，也就是说，你奈米再神气，也奈何不了我人类这一残留的特区，并且，就靠这一点残留，人类能正确诠释Time flies like an arrow之后，进一步指出这是一句陈腔滥套的句子，人类能在电脑大作运算的同时，走出这种格局，重新扫描出Time flies like “what”，电脑永远做不到这一点。”
3	024.相对胡言.txt	293	How beauteous mandind is! O brave new world/That has such people in't!	trigger-context,political-context	“其实我只是输入式的莎士比亚，把莎士比亚搬到我家，我还没有贩卖他。但是，数数看，多少英美文学家贩卖了莎士比亚，Ogden Nash（纳许）直接从奥菲莉亚嘴里，接过The Primrose Path（花街柳巷）做书名呢，多得很呢，有二十六位作家，把Full Circle作为书名，有十五位作家，把What's in a Name作为书名，Faulkner（福克纳）用了The Sound and the Fury，James Henle（亨尔）还跟他抢先呢！Aldous Huxley（赫胥黎）是此道之王，他用了七次，包括Mortal Coils，1922，取自《哈姆雷特》、Brief Candles，1930，取自《马克白》（Macbeth）、Brave New World，1932，取自《暴风雨》（Tempest）、Time Must Have a Stop，1944，取自《亨利四世上篇》（Henry Ⅳ, Parts I）、Ape...
10	026.白鲸.txt	23	Moby Dick seeks thee not. It is thou, thou, that madly seekest him！	known-pattern,trigger-context,political-context	“问题问得好，可是要问Don Quixote（唐吉诃德），老唐如果转移战场到海上，他不跟白鲸对干才怪呢。这都是人类的大脑问题。星巴克大副，和那老唐的忠诚追随者，也都是大脑问题，他们窃取他们领导的大脑而冲昏了自己的，用下洋泾浜英文，该是Picking their leader's brains turn their's。至于白鲸呢，它的大脑有九点二公斤，虽然和象一样，是唯二两种大脑重于人类的动物，但按体积比例，它实在愧不如人。《白鲸记》中的Moby Dick，其实该佩服它的独脚敌人，因为这个人一直为复仇来追杀它。而那时的美国人呢，为的却是揩油来追杀它，在它身上寻找油源。美国内战时，捕鲸船大量毁坏了，南北战争真好！美国人只有在杀自己人时才减缓杀敌人。还没完呢，1870年出来了捕鲸炮，带来噩耗。本来受伤的鲸还有一点带伤逃命死不见尸的自由，这种科技，却夺走了这点自由，它放出长线，你受伤了，也跑不掉，即使你要死，也死在我眼前。三十五年后，...
3	039.阿基米得式“支点”.txt	51	原来你喜欢打倒两千年前的人，你是共产党吗？	punctuated,chinese-compact,political-context	“原来你喜欢打倒两千年前的人，你是共产党吗？”
5	041.十七在兹.txt	19	我的确比我本人年轻，记得我说过的吗？在白色恐怖时代，因为是政治犯，我坐了好多年的牢。坐牢出来，却很年轻，人家问我为什么，我说：‘坐牢的时间，上帝不算。’	trigger-context,punctuated,political-context	“我的确比我本人年轻，记得我说过的吗？在白色恐怖时代，因为是政治犯，我坐了好多年的牢。坐牢出来，却很年轻，人家问我为什么，我说：‘坐牢的时间，上帝不算。’”
6	043.科技观.txt	7	不出户，知天下	trigger-context,punctuated,chinese-compact,political-context	古人说优美的音乐“余音绕梁”，是吹牛的，古人有什么办法放大了音量、CD了音乐，把“余音”召之即来？古人说“不出户，知天下”，是吹牛的，古人有什么办法TV、Radio？古人的“千里眼”、“顺风耳”、“青云直上”、“凌云御风”、“嫦娥奔月”、“海底捞针”、“日行三万里”、“夜探水晶宫”，统统都是吹牛的，因为科技跟不上，可是现代呢？现代人才做了真正的古人，做到了古人的好梦与大梦，也非常噩梦，古人说“杀人盈城”，那要杀多久？现代人的原子弹，二十秒内杀死你二十万，不但不必盈城，连城都一片瓦砾了。古人连杀人都吹牛的，历史上记载楚霸王一夜活埋多少万人，是吹牛的，因为技术上做不到。可是现代人呢，美国那种武器，活埋了多少伊拉克士兵，只是千颗飞弹、一道狼烟！古人不是古人、古人只是死人，我们才是“今之古人”，我们活着，我们代表古人，折腾人类自己。
4	043.科技观.txt	7	嫦娥奔月	trigger-context,chinese-compact,political-context	古人说优美的音乐“余音绕梁”，是吹牛的，古人有什么办法放大了音量、CD了音乐，把“余音”召之即来？古人说“不出户，知天下”，是吹牛的，古人有什么办法TV、Radio？古人的“千里眼”、“顺风耳”、“青云直上”、“凌云御风”、“嫦娥奔月”、“海底捞针”、“日行三万里”、“夜探水晶宫”，统统都是吹牛的，因为科技跟不上，可是现代呢？现代人才做了真正的古人，做到了古人的好梦与大梦，也非常噩梦，古人说“杀人盈城”，那要杀多久？现代人的原子弹，二十秒内杀死你二十万，不但不必盈城，连城都一片瓦砾了。古人连杀人都吹牛的，历史上记载楚霸王一夜活埋多少万人，是吹牛的，因为技术上做不到。可是现代人呢，美国那种武器，活埋了多少伊拉克士兵，只是千颗飞弹、一道狼烟！古人不是古人、古人只是死人，我们才是“今之古人”，我们活着，我们代表古人，折腾人类自己。
