score	file	line	text	context
5	《独白下的传统》目录.txt	6	宁鸣而死，不默而生！	004.谏诤——“宁鸣而死，不默而生！”
5	001.快看《独白下的传统》.txt	9	一部十七史，从何处说起？	在长达两千一百多年的时候，一位殉道者文天祥，被带到抓殉道者的元朝博罗丞相面前，他告诉博罗：“自古有兴有废，帝王将相，挨杀的多了，请你早点杀我算了。”博罗说：“你说有兴有废，请问从盘古开天辟地到今天，有几帝几王？我弄不清楚，你给我说说看。”文天祥说：“一部十七史，从何处说起？”
4	001.快看《独白下的传统》.txt	9	自古有兴有废，帝王将相，挨杀的多了，请你早点杀我算了。	在长达两千一百多年的时候，一位殉道者文天祥，被带到抓殉道者的元朝博罗丞相面前，他告诉博罗：“自古有兴有废，帝王将相，挨杀的多了，请你早点杀我算了。”博罗说：“你说有兴有废，请问从盘古开天辟地到今天，有几帝几王？我弄不清楚，你给我说说看。”文天祥说：“一部十七史，从何处说起？”
4	001.快看《独白下的传统》.txt	9	你说有兴有废，请问从盘古开天辟地到今天，有几帝几王？我弄不清楚，你给我说说看。	在长达两千一百多年的时候，一位殉道者文天祥，被带到抓殉道者的元朝博罗丞相面前，他告诉博罗：“自古有兴有废，帝王将相，挨杀的多了，请你早点杀我算了。”博罗说：“你说有兴有废，请问从盘古开天辟地到今天，有几帝几王？我弄不清楚，你给我说说看。”文天祥说：“一部十七史，从何处说起？”
3	001.快看《独白下的传统》.txt	11	我十九、二十岁的时候看二十一史，每天清早看一本，看了两年。可是我很笨，常常一篇还没看完，已经搞不清那些人名了。	三百多年过去了，十七史变成了二十一史，一位不同黑暗统治者合作的大思想家黄宗羲，回忆说：“我十九、二十岁的时候看二十一史，每天清早看一本，看了两年。可是我很笨，常常一篇还没看完，已经搞不清那些人名了。”
4	001.快看《独白下的传统》.txt	49	为者常成	现在我们写“为者常成”的“为”字，古字中象形写法见上图：左边的象形是手，右边的象形是象，“为”字的原始意思就是“用手牵象”。牵象干什么？打仗、做工，都是最起码的。中国人在用牛用马以前，早就用到了象。象不是外国货，最早在黄河流域，就有这种庞然大物。后来，黄河流域气温变凉了，象开始南下，出国了。在古人写古书的时候，已经看不到它了。所以《韩非子》里说：
3	001.快看《独白下的传统》.txt	49	用手牵象	现在我们写“为者常成”的“为”字，古字中象形写法见上图：左边的象形是手，右边的象形是象，“为”字的原始意思就是“用手牵象”。牵象干什么？打仗、做工，都是最起码的。中国人在用牛用马以前，早就用到了象。象不是外国货，最早在黄河流域，就有这种庞然大物。后来，黄河流域气温变凉了，象开始南下，出国了。在古人写古书的时候，已经看不到它了。所以《韩非子》里说：
5	001.快看《独白下的传统》.txt	57	得死象之骨，按其图以想其生	中国人对中国无知，这是中国知识分子的失败。中国人“希见生象”，又不能“得死象之骨，按其图以想其生”，所以只是瞎摸、瞎摸。瞎摸到生象，还算是“摸象”；瞎摸到死象，就完全是“摸骨”了。中国人对中国的了解，实在还是龙海山人关西摸骨的水准，中国人真可怜！
4	001.快看《独白下的传统》.txt	61	陛下是同士大夫治天下，不是同老百姓治天下。	中国知识分子是中国最可耻的一个阶级。这个阶级夹在统治者和老百姓之间，上下其手。他们之中不是没有特立独行的好货，可是只占千万分之一，其他都是“小人儒”。庸德之行，庸言之谨，读书不化，守旧而顽固。中国知识分子坚守他们在统治者和老百姓中间的夹层地位，误尽苍生。当特立独行的王安石搞变法，想直接受惠于老百姓的时候，文彦博站出来向皇帝说话了，他说：“陛下是同士大夫治天下...
4	001.快看《独白下的传统》.txt	63	掌心行者	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知...
3	001.快看《独白下的传统》.txt	63	小脚作品	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知...
3	001.快看《独白下的传统》.txt	63	被层层桎梏	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知...
3	001.快看《独白下的传统》.txt	63	小脚如来	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知...
3	001.快看《独白下的传统》.txt	63	古	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知...
3	001.快看《独白下的传统》.txt	63	今	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知...
6	001.快看《独白下的传统》.txt	79	此传世业也！	（知识分子）于扶危定倾，大经大法，则拱手张目授其柄于武人俗士，当明季世，朝庙无一可倚之人，（知识分子）坐大司马堂，批点《左传》。敌兵临城，赋诗进讲。……日夜喘息著书，曰：“此传世业也！”卒至天下鱼烂河决，生民涂炭。
5	001.快看《独白下的传统》.txt	81	天下鱼烂河决，生民涂炭	这种现象的结果是，思想上的失败，导致了他们品格上的失败，他们一方面诸善莫做，一方面扶同为恶而不自知。于是，“天下鱼烂河决，生民涂炭”的时候，再做什么，都太晚了！
