file	line	matched_quote	previous_id	previous_book	previous_source	context
003.戴季陶二三事（黄贻谋）.txt	17	天下为公	LAWSTM-013	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	戴季陶自称实行总理（孙中山先生）遗教，“天下为公”，“选贤任能”。抗战前，自一九三一年起，在南京举办高等考试四次，共计录取四百余人；普通考试一次，录取一百余人，另在各少数省份举办过普通考试一次，各录取数十名。抗战期间，自一九三九年起，每年举办高考一次，另办过几次特种考试。
003.戴季陶二三事（黄贻谋）.txt	17	天下为公	LAMS-026	我梦碎，所以我梦醒	008.“民国”梦碎.txt:5-5	戴季陶自称实行总理（孙中山先生）遗教，“天下为公”，“选贤任能”。抗战前，自一九三一年起，在南京举办高等考试四次，共计录取四百余人；普通考试一次，录取一百余人，另在各少数省份举办过普通考试一次，各录取数十名。抗战期间，自一九三九年起，每年举办高考一次，另办过几次特种考试。
003.戴季陶二三事（黄贻谋）.txt	19	天下为公	LAWSTM-013	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	抗战开始后，国民政府精简机构，大量裁员，被裁人员各发给三个月薪俸，遣散了事。被裁人员多属考试及格人员，他们晋见戴季陶请其代进一言，以免失业。此时，戴季陶闭口不谈“天下为公”，“选贤任能”，而以伪善面孔声称“爱莫能助”。
003.戴季陶二三事（黄贻谋）.txt	19	天下为公	LAMS-026	我梦碎，所以我梦醒	008.“民国”梦碎.txt:5-5	抗战开始后，国民政府精简机构，大量裁员，被裁人员各发给三个月薪俸，遣散了事。被裁人员多属考试及格人员，他们晋见戴季陶请其代进一言，以免失业。此时，戴季陶闭口不谈“天下为公”，“选贤任能”，而以伪善面孔声称“爱莫能助”。
003.戴季陶二三事（黄贻谋）.txt	25	赴汤蹈火	LASXGJ-085	上下古今谈	028.圣人教育.txt:13-13	考试及格人员分在各机关任职者，或则有职无权，或则从事极为繁重之工作，稍有差错，即遭斥责。如第一届高考及格人员黄问歧分在教育部任科长后，主编《第一次中国教育年鉴》，在故纸堆中，寻章摘句，工作极为繁重。偶因缮校人员疏忽，出现些微差错，读者投书更正，部长王世杰大发雷霆，归咎主编。戴季陶得知后，则以“考试及格人员应以身作则，赴汤蹈火，在所不辞”为辞，告诫黄问歧。
003.戴季陶二三事（黄贻谋）.txt	41	马上得天下	LACW-033	李敖全集	014.粗谈中国知识分子五病.txt:7-7	我所见过的国民政府要员中，以戴季陶最善于装腔作势，空话连篇。如戴曾公开说：“以马上得天下则可，不能以马上治天下。国家兴亡，匹夫有责，修身、齐家、治国、平天下即为匹夫之责。”听其言、观其行，戴季陶之功过，有待治史者去评说。
003.戴季陶二三事（黄贻谋）.txt	41	马上治天下	LACW-034	李敖全集	014.粗谈中国知识分子五病.txt:7-7	我所见过的国民政府要员中，以戴季陶最善于装腔作势，空话连篇。如戴曾公开说：“以马上得天下则可，不能以马上治天下。国家兴亡，匹夫有责，修身、齐家、治国、平天下即为匹夫之责。”听其言、观其行，戴季陶之功过，有待治史者去评说。
003.戴季陶二三事（黄贻谋）.txt	41	修身、齐家、治国、平天下	LACW-141	李敖全集	014.粗谈中国知识分子五病.txt:35-35	我所见过的国民政府要员中，以戴季陶最善于装腔作势，空话连篇。如戴曾公开说：“以马上得天下则可，不能以马上治天下。国家兴亡，匹夫有责，修身、齐家、治国、平天下即为匹夫之责。”听其言、观其行，戴季陶之功过，有待治史者去评说。
003.戴季陶二三事（黄贻谋）.txt	41	马上得天下	LABD-062	你笨蛋，你笨蛋	018.石齐平《中国大趋势》序.txt:53-53	我所见过的国民政府要员中，以戴季陶最善于装腔作势，空话连篇。如戴曾公开说：“以马上得天下则可，不能以马上治天下。国家兴亡，匹夫有责，修身、齐家、治国、平天下即为匹夫之责。”听其言、观其行，戴季陶之功过，有待治史者去评说。
003.戴季陶二三事（黄贻谋）.txt	41	“修身”、“齐家”、“治国”、“平天下”	LAQWQH-103	千秋万岁乌鸦求是合集	119.郝柏村也来王阳明了！.txt:5-5	我所见过的国民政府要员中，以戴季陶最善于装腔作势，空话连篇。如戴曾公开说：“以马上得天下则可，不能以马上治天下。国家兴亡，匹夫有责，修身、齐家、治国、平天下即为匹夫之责。”听其言、观其行，戴季陶之功过，有待治史者去评说。
010.有关CC点滴见闻录（黄应昌）.txt	89	大道之行	LASXQA-059	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:277-277	一九四一年，拟定派我到成都出差，因一个河南人争这一差事，结果大家都没有能够成行。又一次罗时实辞掉第九组组长兼职，梅嶙高提升为组长，原定由我填补梅嶙高的副组长缺，结果又被政校学生王慕尊抢去了。适巧我的同班同学田定庵（南通人，那时他是政学系张公权交通部材料司的帮办）和我的同乡李泽民（在第九组与梅嶙高、罗时实都是同班同学，也是不满意侍三处、郁郁不得志的一个人）都劝我到滇缅铁路去工作，所以我毅然离开了侍三处。事后，陈果夫还写了一个条幅给我，我记得他是摘录古书上的几句话：“大道之行也，我知之矣。智者愚之，愚者不及也。”
013.昙花一现的内政部调查局（刘介鲁）.txt	7	换汤不换药	LAWLDH-018	文化论战丹火录	002.文化论战丹火录.txt:143-143	一九四五年抗日战争胜利后，国民党被迫召开中国政治协商会议，中国共产党和各民主党派提出取消特务机关的主张，得到全国人民的拥护，蒋介石不得不在会上宣布包括取消特务机关在内的四项诺言。一九四六年十月，军统局改组为国防部保密局，中统局于一九四七年秋改组为中国国民党中央党员通讯局。这两大特务机关虽然换了招牌，实际上却是“换汤不换药”，其特务活动随着中国人民解放军在解放战争中的节节胜利而更加疯狂。
013.昙花一现的内政部调查局（刘介鲁）.txt	7	换汤不换药	LASXQA-008	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:11-11	一九四五年抗日战争胜利后，国民党被迫召开中国政治协商会议，中国共产党和各民主党派提出取消特务机关的主张，得到全国人民的拥护，蒋介石不得不在会上宣布包括取消特务机关在内的四项诺言。一九四六年十月，军统局改组为国防部保密局，中统局于一九四七年秋改组为中国国民党中央党员通讯局。这两大特务机关虽然换了招牌，实际上却是“换汤不换药”，其特务活动随着中国人民解放军在解放战争中的节节胜利而更加疯狂。
013.昙花一现的内政部调查局（刘介鲁）.txt	7	换汤不换药	LASLXY-029	世论新语	161.神权其外，财权其中.txt:3-3	一九四五年抗日战争胜利后，国民党被迫召开中国政治协商会议，中国共产党和各民主党派提出取消特务机关的主张，得到全国人民的拥护，蒋介石不得不在会上宣布包括取消特务机关在内的四项诺言。一九四六年十月，军统局改组为国防部保密局，中统局于一九四七年秋改组为中国国民党中央党员通讯局。这两大特务机关虽然换了招牌，实际上却是“换汤不换药”，其特务活动随着中国人民解放军在解放战争中的节节胜利而更加疯狂。
