file	line	text
001.播种者胡适.txt	19	——胡适：《旧梦》
001.播种者胡适.txt	21	中国现代史上有一件大事。在民国6年的1月里，一个貌不惊人的老头儿到了北京大学，这个老头儿就是蔡元培。他当时要物色一个文科学长，他的朋友北京医专校长汤尔和推荐了一个人，这个人就是正在上海办杂志的陈独秀，杂志的名字叫《新青年》，那时候刚出了15个月。
001.播种者胡适.txt	31	7年1月，《新青年》以新面目出版了，六个教授轮流编辑，想开始为中国奠定“非政治的学术基础”，培养一个思想自由的批评风气。那一两年间，他们最大的成绩当然是胡适领导下的文学革命。这个革命在建设方面的成绩，第一在救活了当时瘫痪的国语运动，因为没有文学的国语就不会有真正的国语；第二把历来不登大雅之堂的“俗文学”变成了正宗的“白话文学”，正名为“国语文学”；第三产生了新的白话文学作品；第四介绍了欧美的新文学，给国语的欧化做了起点。
001.播种者胡适.txt	41	四、 是什么时代的人，说什么时代的话。（《建设的文学革命论》）
001.播种者胡适.txt	45	民国7年的6月里，《新青年》出了《易卜生专号》，胡适写《易卜生主义》，初次宣扬那个“真正纯粹的个人主义”，他借着西方近代一个最有力量的文人的笔，借着简明有力的白话文字，鼓吹“睁开眼睛来看世间的真实现状”：
001.播种者胡适.txt	47	明明是男盗女娼的社会，我们偏说是圣贤礼义之邦；明明是赃官污吏的社会，我们偏要歌功颂德；明明是不可救药的大病，我们偏说一点病都没有！却不知道：若要病好，须先认有病；若要政治好，须先认现今的政治实在不好；若要改良社会，须先知道现今的社会实在是男盗女娼的社会。
001.播种者胡适.txt	51	很快的，非常明显的，胡适把他走的路放宽了，文学革命很快地从一个目的变成手段，又从手段导出许许多多的目的。在短短的两三年间，他用新方法整理了断烂朝报的中国哲学史，澄清了浮夸淫琐的文字障，创立了新式标点，宣传了“不朽”论，介绍了实验主义，攻击了孔家店和旧式的父子问题，改革了不合人情的丧礼，鼓吹了女权和新的性观念，最后印出了《尝试集》，把中国文学带到了一条新路与生路，在南社横行排律成风的规摹里，使老朽们面对了新诗。
001.播种者胡适.txt	53	这两三年的努力简直是奇迹，一篇文章带起一个思潮，一个思潮引起无数的响应而汇成一个运动，每个运动都以《新青年》为源头。这时候，胡适代表了开明进步中国人的心声与良知。
001.播种者胡适.txt	59	首先忍不住的是陈独秀和李大钊，他们发起了谈政治的《每周评论》，只有胡适仍然守住不谈政治的诺言。7个月后，军阀捕去了陈独秀，胡适接办这杂志，那时正是安福盛行和会分赃的时代，知识分子们闭口不谈具体的政治问题，却高谈马克思和无政府。胡适于是“看不过去了，忍不住了”，“方才有不能不谈政治的感觉”，而“发愤要想谈政治”。在31号的《每周评论》里，他发表了他的政论的导言——《多研究些问题，少谈些“主义”！》他认为：
001.播种者胡适.txt	73	——《老鸦》
001.播种者胡适.txt	75	其实谈政治对他是一件苦差使，他宁愿写一篇一万字的李觏的学说，也不愿写二百字的社论，可是既然谈了，就不容易停手，从此便开了胡适谈政治的局面。但他谈政治的表现却经常是轻人之所重而重人之所轻，在众人高叫打倒“资本主义”、“资产阶级”、“封建势力”、“帝国主义”的时候，他却说我们真正该打倒的“是贫穷、是疾病、是愚昧、是贪污、是扰乱”；在大家高叫暴力的革命的时候，他却说我们应该走演进的路，从事“自觉的改革”。民国18年，他的《人权论集》中的文字给他带来另外一种麻烦，一度党部曾请政府警戒他，闹得极不愉快，他只好引用鹦鹉救火的故事来告别上海。其实鹦鹉是招人喜欢的，既然连鹦鹉都不能做，他只好再做一次乌鸦。
001.播种者胡适.txt	77	九一八事变带来了一个新刺激，几个老朋友的“挟持”，又引起了胡适大谈政治的热心，他创办了《独立评论》，说“一般人不肯说或不敢说老实话”，同时讨论当时的几个大问题，其中民治与独裁的讨论便是影响深远的一场论战。
001.播种者胡适.txt	79	五四前后，中国似乎已沾染了19世纪以来的“多方性”（multanimity），思想的分歧愈演愈烈。在外表上，虽能保持一种“局促的平衡”（uneasy balance），但是内部的酝酿还是很热烈。九一八事变带给人们一种新刺激，忧国之士个个都急于盘算如何使中国赶紧强起来，正巧当时正是独裁政治最流行的季节，意大利的墨索里尼、德国的希特勒、奥国的陶尔斐斯、苏俄的斯大林，甚至美国推行“新政”的罗斯福，都是时代的宠儿。“新式的独裁政治”弥漫了整个世界，大家都觉得这是最时髦的政治趋向，一些中国的知识分子居然也开始对民主与议会怀疑了，尤其是胡适的几个朋友，像蒋廷黻、钱端升、吴景超、丁文江，这些受过完满的英美教育，“受过民主政治极久的熏陶”的人，竟也纷纷宣言非行独裁制度不可了。胡适早在《独立评论》第一期里，就抨击过这种时尚的政论，他那时就主张：“我们不信‘宪政能救中国’，但我们深信宪政是引中国政治上轨道的一个较好的方法。”（《宪政问题》）一年半后，蒋廷黻、钱端升、吴景超、丁文江等人的文字大量冲来了，涌起了一片拥护独裁的浪潮。这时候胡适当然忍不住了，他不能让他的信念在左右两派的极权夹击中倒下去，他不得不孤独地抵抗这种浪潮，这个抵抗持续了15个月，为了“对一般求治过急的人下一种忠告”：“历史的大趋势不能完全取证于十几年的短期事实”，该“把眼光放得远一点”。他说他
001.播种者胡适.txt	81	深信英美式的民主政治是幼稚园的政治，而近十年中出现的新式独裁政治真是一种研究院的政治；前者是可以勉强企及的，而后者是很不容易轻试的。……兢兢业业的学民主政治，刻鹄不成也许还像只鸽子；若妄想在一个没有高等学术的国家造成现代式的独裁政治，那就真要做到画虎不成反类狗了。（《一年来关于民治与独裁的讨论》，《东方杂志》33卷1号）
001.播种者胡适.txt	89	建国事业的重要基础当然是教育。教育是最可靠的投资，但也是最缓慢的投资。可叹的是，这几十年来，谋国之士都不能忍受这个看来“旷日弥久”的办法，总认为在国势岌岌可危的局面下，要想凭教育救国，简直是一件缓不济急的事。戊戌维新时，王照劝康有为多立学堂，等风气变了，再行新政，可是康有为答他说：“列强瓜分就在眼前，你这条道如何来得及？”32年后，王照在他的《小航文存》里叹气道：“来得及，来不及，是不贴题的话。”32年若一切放弃，一意培养人才，对国家的益处会比任何政治改革都来得大！
