file	line	text	context
《传统下的再白》目录.txt	10	蒙混舞弊	008.王世杰“蒙混舞弊”的铁证
《传统下的再白》目录.txt	12	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
001.现代化的爱情——一个导论.txt	5	太多的中国人不懂得爱情！	现代化的爱情在哪儿？这一代的中国人知道的并不多，他们虽然也风闻什么自由恋爱，也爱得死去活来，但是，他们的想法太陈旧了、做法太古典了，在现代化的链锁上，他们的爱情生活可说是最落伍的一环。有多少次，我忍不住叹气说：“太多的中国人不懂得爱情！”
001.现代化的爱情——一个导论.txt	17	泛道德主义	在“泛道德主义”的迷漫下，中国人个个都变成了道德迷，直迷到不近人情的程度，令人发指的程度。谁都不敢研究男女间事，谁研究谁就不是好东西，就要被摒于圣人的门墙之外，死了以后，也分不到孔庙里的冷猪肉吃！
001.现代化的爱情——一个导论.txt	25	南袁北纪	就拿清朝的“南袁北纪”来说吧：袁枚（子才）一边写《小仓山房文集》来说教，一边写《子不语》（《新齐谐》）来发泄；纪昀（晓岚），一边写《四库全书总目提要》来撑门面，一边写《阅微草堂笔记》来调剂情绪。他们两位还算是有点真情至性的，至於别人，那更糟了，元稹（微之）为老情人莺莺写的诗，不敢收入他的《长庆集》；孙原湘为女朋友屈、钱两人写的诗，不敢收入他的《天真阁文集》；陈文述的情词艳句，不敢收入他的《颐道堂集》；而和凝呢，索性更干脆了，他做了大官以后，居然说那首“香奁诗”不是他作的，是韩偓作的。
001.现代化的爱情——一个导论.txt	25	香奁诗	就拿清朝的“南袁北纪”来说吧：袁枚（子才）一边写《小仓山房文集》来说教，一边写《子不语》（《新齐谐》）来发泄；纪昀（晓岚），一边写《四库全书总目提要》来撑门面，一边写《阅微草堂笔记》来调剂情绪。他们两位还算是有点真情至性的，至於别人，那更糟了，元稹（微之）为老情人莺莺写的诗，不敢收入他的《长庆集》；孙原湘为女朋友屈、钱两人写的诗，不敢收入他的《天真阁文集》；陈文述的情词艳句，不敢收入他的《颐道堂集》；而和凝呢，索性更干脆了，他做了大官以后，居然说那首“香奁诗”不是他作的，是韩偓作的。
001.现代化的爱情——一个导论.txt	29	爱情	民国以来，随着欧风美雨的吹打，男女交际好像也开通一点了，但是这种开通是畸形的，不伦不类的，青年男女们多少还受别人（尤其是妈妈和媒婆）“热心半径”的吹袭，再加上观念上的半吊子，所以演变成今天这种非驴非马的中西合璧的“爱情”，这实在是中国年轻人的大悲剧！
001.现代化的爱情——一个导论.txt	29	热心半径	民国以来，随着欧风美雨的吹打，男女交际好像也开通一点了，但是这种开通是畸形的，不伦不类的，青年男女们多少还受别人（尤其是妈妈和媒婆）“热心半径”的吹袭，再加上观念上的半吊子，所以演变成今天这种非驴非马的中西合璧的“爱情”，这实在是中国年轻人的大悲剧！
001.现代化的爱情——一个导论.txt	31	在爱情上，为什么这一代的中国年轻人要扮演悲剧的角色？为什么我们要在传统的模式底下去呆呆板板的恋爱？难道我们不能活泼一点吗？不能罗曼蒂克一点吗？	在这悲剧的排演下，做为演员的我们不能再沉默了！我们忍不住要问：“在爱情上，为什么这一代的中国年轻人要扮演悲剧的角色？为什么我们要在传统的模式底下去呆呆板板的恋爱？难道我们不能活泼一点吗？不能罗曼蒂克一点吗？”
001.现代化的爱情——一个导论.txt	33	爱情	身为一个悲剧的演员，我尝试提供一些改进的意见，这些意见不敢说是苦海慈航，但至少是一种爱河引渡，尤其面对现代化的爱情的彼岸，我为青年朋友描绘了一张蓝图，告诉他们目前这种中西合璧式的“爱情”是畸形的，不伦不类的，不合乎现代标准的，应该全盘向人家学的。——只有这样清醒的认识，我们才能把悲剧变为喜剧，把苦闷翻成笑脸，把感情的蚌壳张开放大。只有这样，我们才不辜负了我们的青春，才知道真正的圣人不是道貌岸然（毛加几和毛加巴）不举的柳下惠，而是那情话绵绵的罗蜜欧！
