file	line	context
001.快看《独白下的传统》.txt	15	何况，中国历史又不只二十五史。二十五史只是史部书中的正史。正史以外，还有其他十四类历史书。最有名的《资治通鉴》，就是一个例子。司马光写《资治通鉴》，参考正史以外，参考了三百二十二种其他的历史书，写成两百九十四卷，前后花了十九年。大功告成以后，他回忆，只有他一个朋友王胜之看了一遍，别的人看了一页，就爱困了。
001.快看《独白下的传统》.txt	25	古书不只什么《古文观止》、《唐诗三百首》，它们只不过占两种；古书不只什么四书五经，它们只不过占九种；古书不只什么二十五史，它们只不过占二十五种。古书远超过这些，超过十倍一百倍一千倍，也超过两千倍，而是三千倍，古书有——十万种！
001.快看《独白下的传统》.txt	35	古人实在不能了解中国，因为他们缺乏方法训练，笨头笨脑的。明末清初第一流的大学者顾炎武，他翻破了古书，找了一百六十二条证据来证明“服”字古音念“逼”，但他空忙了一场，他始终没弄清“逼”字到底怎么念，也不知道问问吃狗肉的老广怎么念。顾炎武如此误入歧途，劳而无功，而他却还算是第一流的经世致用的知识分子！又如清朝第一流的大学者俞正燮，他研究了中国文化好多年，竟下结论...
001.快看《独白下的传统》.txt	43	中国的真相不在这里，中国的真相不是这样的，中国的真相既没有这样简单，也没有这样《春秋配》。
001.快看《独白下的传统》.txt	49	现在我们写“为者常成”的“为”字，古字中象形写法见上图：左边的象形是手，右边的象形是象，“为”字的原始意思就是“用手牵象”。牵象干什么？打仗、做工，都是最起码的。中国人在用牛用马以前，早就用到了象。象不是外国货，最早在黄河流域，就有这种庞然大物。后来，黄河流域气温变凉了，象开始南下，出国了。在古人写古书的时候，已经看不到它了。所以《韩非子》里说：
001.快看《独白下的传统》.txt	61	中国知识分子是中国最可耻的一个阶级。这个阶级夹在统治者和老百姓之间，上下其手。他们之中不是没有特立独行的好货，可是只占千万分之一，其他都是“小人儒”。庸德之行，庸言之谨，读书不化，守旧而顽固。中国知识分子坚守他们在统治者和老百姓中间的夹层地位，误尽苍生。当特立独行的王安石搞变法，想直接受惠于老百姓的时候，文彦博站出来向皇帝说话了，他说：“陛下是同士大夫治天下...
001.快看《独白下的传统》.txt	63	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知...
001.快看《独白下的传统》.txt	65	这样子的悲剧命运，使千年的庞大文字遗产，只表露了庞大的繁琐与悲哀。中国千年的文字障中，没有大气魄的诗、没有大气魄的剧、没有大气魄的小说，也没有大气魄的作品。没有好的表达法、没有像样的结构、没有不贫乏的新境界，也没有震撼世界的文艺思潮。表达的方式，至多只在一首小诗、一阙小词、一段小令、一篇小品、一个小故事里打滚，足以自豪的任何作品，在新世界的文学尺度下，都要打...
001.快看《独白下的传统》.txt	71	因为读书不化头脑不清，常常发现他们争不该争的，又不争该争的。以宋朝的一场闹剧为例。八百年前，宋朝仁宗没有儿子，绝了后，新皇帝宋英宗做了皇上。英宗是仁宗堂兄濮王的儿子，他接了仁宗的香火，对他亲生爸爸该怎么叫，竟引起天下大乱。首先，骑墙派知识分子王珪不敢发表意见，右派知识分子司马光表示，根据传统文化，该叫亲生爸爸做伯父，原因是，英宗由宗法制度的老二一支，入继老大...
001.快看《独白下的传统》.txt	77	在这些无聊的纠缠以外，中国知识分子把多余的精神用来逃避现实，他们美其名曰研究学术，其实只是另一种玩物丧志。十七八世纪的大思想家李塨，早就为这种现象做了归纳和预言：
