score	file	line	text	context
5	《李敖风流自传》目录.txt	33	乌撒者，蛮名也	031.“乌撒者，蛮名也”
3	《李敖风流自传》目录.txt	75	那破碎的战场	073.陈云裳与“那破碎的战场”
4	《李敖风流自传》目录.txt	210	中华台湾民主国	208.所谓“中华台湾民主国”
3	《李敖风流自传》目录.txt	378	一想到女人那一对奶	376.“一想到女人那一对奶”
3	《李敖风流自传》目录.txt	402	奈何以玩笑出之？	400.“奈何以玩笑出之？”
3	《李敖风流自传》目录.txt	439	李敖是最可靠的朋友	437.“李敖是最可靠的朋友”
5	《李敖风流自传》目录.txt	453	五、六人之多	451.诱奸女生“五、六人之多”
3	《李敖风流自传》目录.txt	457	原来你是温情主义者！	455.“原来你是温情主义者！”
3	《李敖风流自传》目录.txt	467	辜振甫万岁！	465.“辜振甫万岁！”
3	《李敖风流自传》目录.txt	474	问白云	472.“问白云”
3	《李敖风流自传》目录.txt	491	胡茵梦的丈夫！	489.“胡茵梦的丈夫！”
3	《李敖风流自传》目录.txt	510	我反对！	508.“我反对！”
3	《李敖风流自传》目录.txt	558	就算了？	556.“就算了？”
8	001.《李敖风流自传》破题.txt	9	后之视今，亦犹今之视昔	宋朝有个风俗，叫“八十孩儿”。小孩出生，为了盼他长寿，在他脑门子上写“八十”两个大红字，以讨吉利。现在我真的活到八十岁了，脑门子上要写，得写“八百”才过癮了。看来“八百”是活不到了，但写几百条浮生杂忆是没问题的，于是我花四十天写它几百条。因为是浮生杂忆，不求齐全，随笔而为，尽得风流。书名原拟《李敖八十风流录》，嫌八十太老气，改为《李敖风流自传》。由于写法太破...
4	001.《李敖风流自传》破题.txt	9	文采风流今尚存	宋朝有个风俗，叫“八十孩儿”。小孩出生，为了盼他长寿，在他脑门子上写“八十”两个大红字，以讨吉利。现在我真的活到八十岁了，脑门子上要写，得写“八百”才过癮了。看来“八百”是活不到了，但写几百条浮生杂忆是没问题的，于是我花四十天写它几百条。因为是浮生杂忆，不求齐全，随笔而为，尽得风流。书名原拟《李敖八十风流录》，嫌八十太老气，改为《李敖风流自传》。由于写法太破...
4	001.《李敖风流自传》破题.txt	9	文采风流	宋朝有个风俗，叫“八十孩儿”。小孩出生，为了盼他长寿，在他脑门子上写“八十”两个大红字，以讨吉利。现在我真的活到八十岁了，脑门子上要写，得写“八百”才过癮了。看来“八百”是活不到了，但写几百条浮生杂忆是没问题的，于是我花四十天写它几百条。因为是浮生杂忆，不求齐全，随笔而为，尽得风流。书名原拟《李敖八十风流录》，嫌八十太老气，改为《李敖风流自传》。由于写法太破...
4	001.《李敖风流自传》破题.txt	9	今之视昔	宋朝有个风俗，叫“八十孩儿”。小孩出生，为了盼他长寿，在他脑门子上写“八十”两个大红字，以讨吉利。现在我真的活到八十岁了，脑门子上要写，得写“八百”才过癮了。看来“八百”是活不到了，但写几百条浮生杂忆是没问题的，于是我花四十天写它几百条。因为是浮生杂忆，不求齐全，随笔而为，尽得风流。书名原拟《李敖八十风流录》，嫌八十太老气，改为《李敖风流自传》。由于写法太破...
4	001.《李敖风流自传》破题.txt	9	后之视今	宋朝有个风俗，叫“八十孩儿”。小孩出生，为了盼他长寿，在他脑门子上写“八十”两个大红字，以讨吉利。现在我真的活到八十岁了，脑门子上要写，得写“八百”才过癮了。看来“八百”是活不到了，但写几百条浮生杂忆是没问题的，于是我花四十天写它几百条。因为是浮生杂忆，不求齐全，随笔而为，尽得风流。书名原拟《李敖八十风流录》，嫌八十太老气，改为《李敖风流自传》。由于写法太破...
3	001.《李敖风流自传》破题.txt	9	八十孩儿	宋朝有个风俗，叫“八十孩儿”。小孩出生，为了盼他长寿，在他脑门子上写“八十”两个大红字，以讨吉利。现在我真的活到八十岁了，脑门子上要写，得写“八百”才过癮了。看来“八百”是活不到了，但写几百条浮生杂忆是没问题的，于是我花四十天写它几百条。因为是浮生杂忆，不求齐全，随笔而为，尽得风流。书名原拟《李敖八十风流录》，嫌八十太老气，改为《李敖风流自传》。由于写法太破...
3	002.《李敖风流自传》凡例.txt	11	踪跡大纲	一、多写花絮。古人“踪跡大纲”“情怀小样”，古人吹牛，我却得之。
