score	file	line	text	context
8	001.景福门，你们来个屁！.txt	5	拉斐德，我们来了！	拉斐德死后八十七年，也就是他去美国参加独立战争后一百四十年，第一次世界大战爆发了，美国加入战团，支援法国对抗德国。美国派出军队，派遣军司令官是潘兴将军（General John J. Pershing）。1917年7月4日，一幕感人的献词在巴黎拉斐德坟前发表了，主题是：——“拉斐德，我们来了！”（Lafayette we are here!）。言简意赅，表达...
8	001.景福门，你们来个屁！.txt	7	拉斐德，我们来了！	这句“拉斐德，我们来了！”的名言，一般都误以为出自潘兴将军之口，但据潘兴回忆录——《我在世界大战中的经历》（My Experiences in the World War），却指出乃是斯坦顿上校（Colonel C. E. Stanton）的杰作。一言之微，为大将者都不没人之功，这种风度，可为典范。
6	001.景福门，你们来个屁！.txt	9	台湾的社会近年来颇以民主自许，自由自豪。难道我们在争取两千万人的民主与自由之余，竟然无视十亿同胞的民主与自由吗？……天安门广场的胜利，是全中国也是全世界民主自由的胜利。相反地，天安门广场的失败，也是全中国甚至全世界民主自由的挫折，在历史炯炯的注视下，让我们及时站起来，从台北到屏东，一起向对岸大叫：‘天安门，我们来了！’	最近北京天安门前风起云涌，大陆学生与人民，为争取自由民主，波澜壮阔，蔚为奇观。相形之下，台湾地区的委琐畏葸，显得不成一比。国民党老脸兜不住，乃由巧宦施启扬出面，召集行政院大陆工作会报，徒以空话，加以声援。在上者粉拳绣腿如此，在下者自然希旨成风，也就纷纷绣花枕头而出。其中最恶心人者，是今早看报，有所谓国立中山大学教职员发表的支援大陆民主运动声明。该声明由马屁诗...
8	001.景福门，你们来个屁！.txt	11	拉斐德，我们来了！	显然的，马屁诗人余光中在窃取“拉斐德，我们来了！”之意，以为比附与贴金。但是，这些国民党御用文人，他们在“争取两千万人的民主与自由”上，根本就是一纸空白，而没有任何实际行动。如今又朝十一亿人口大放厥词，且以当年美法战士自况自脱，其无耻也，真可腾笑古今中外。事实上，国民党“总统府”前的景福门，早已是压迫自由民主的标志，又何足以自炫骄人？如今景福门下的御用文人，...
6	001.景福门，你们来个屁！.txt	11	争取两千万人的民主与自由	显然的，马屁诗人余光中在窃取“拉斐德，我们来了！”之意，以为比附与贴金。但是，这些国民党御用文人，他们在“争取两千万人的民主与自由”上，根本就是一纸空白，而没有任何实际行动。如今又朝十一亿人口大放厥词，且以当年美法战士自况自脱，其无耻也，真可腾笑古今中外。事实上，国民党“总统府”前的景福门，早已是压迫自由民主的标志，又何足以自炫骄人？如今景福门下的御用文人，...
6	001.景福门，你们来个屁！.txt	11	我们来了！	显然的，马屁诗人余光中在窃取“拉斐德，我们来了！”之意，以为比附与贴金。但是，这些国民党御用文人，他们在“争取两千万人的民主与自由”上，根本就是一纸空白，而没有任何实际行动。如今又朝十一亿人口大放厥词，且以当年美法战士自况自脱，其无耻也，真可腾笑古今中外。事实上，国民党“总统府”前的景福门，早已是压迫自由民主的标志，又何足以自炫骄人？如今景福门下的御用文人，...
3	002.中国双城记.txt	5	圣巴托罗缪节大屠杀	对在北京那些真正为争取自由民主而死去的中国人而言，他们求自由民主而得仁，虽然自由民主没求到手，但从我们历史家长程的观点看，一点也不意外。自由民主的争取，本是长程的、艰苦的、要付惨痛代价的。至于出之以大屠杀场面，甚至所求非自由民主，也照样在劫难逃。一五七二年法国统治者在八月二十四日的“圣巴托罗缪节大屠杀”（The Massacre of St. Barthol...
5	002.中国双城记.txt	13	我不怕死，谁不愿意为祖国而死呢？	为这种心态提供最明确点化的、把握住最正确心理准备的，是圣雄甘地。甘地在献身与反抗的开始，他就首先认清牺牲是不可避免的、牺牲是必要的。甘地在南非从事与黑暗政府周旋的年代里，他领导南非的印度人，用大批入狱来表示他们的消极抵抗。在消极抵抗中，有七十五岁的老太太哈巴津（Harbatsingh），受不住煎熬，死在狱里；有十六岁的小女生维丽玛（villiamma R. ...
4	002.中国双城记.txt	13	她是用她自己的手，为她自己建立庙，她的光荣典型，将永远活在我们心中。	为这种心态提供最明确点化的、把握住最正确心理准备的，是圣雄甘地。甘地在献身与反抗的开始，他就首先认清牺牲是不可避免的、牺牲是必要的。甘地在南非从事与黑暗政府周旋的年代里，他领导南非的印度人，用大批入狱来表示他们的消极抵抗。在消极抵抗中，有七十五岁的老太太哈巴津（Harbatsingh），受不住煎熬，死在狱里；有十六岁的小女生维丽玛（villiamma R. ...
8	002.中国双城记.txt	17	天安门，我们来了！	另一方面，在北京以外的另一个城市——台北，所有的反应，却是莫名其妙的。看起来像支援，其实只是做秀；看起来像哀悼，其实只是干号；看起来像吶喊，其实只是空话；看起来像悲歌遍海岛，其实只是欢乐满人间。从四十年前开始，国民党就鼓动大陆起义抗暴，我们就来；如今那边京华烟云如彼，这厢粉拳绣腿如此，还无耻大喊：“天安门，我们来了！”
