score	file	line	text	context
4	001.介绍我的《为中国思想趋向求答案》.txt	19	孔老二思想	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
4	001.介绍我的《为中国思想趋向求答案》.txt	19	西门庆思想	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
4	001.介绍我的《为中国思想趋向求答案》.txt	19	魏忠贤思想	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
3	001.介绍我的《为中国思想趋向求答案》.txt	19	僵尸思想	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
3	001.介绍我的《为中国思想趋向求答案》.txt	19	袁大头思想	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
3	001.介绍我的《为中国思想趋向求答案》.txt	39	最好的又最后的	真正肯为中国文化思想趋向求答案的人，他们必定愿意做一个战士，去打几场漂亮的仗，乃至准备打一场勃朗宁（Robert Browning）所谓的“最好的又最后的”（The best and the last）一场仗。他们可能被暂时封住嘴、锁住腿，可是他们永远不会失败或死亡——这样的战士不会失败，十字架上的人物不会死亡。
4	002.给谈中西文化的人看看病.txt	15	爱国不以其道	基于这种现状，我不得不把从古到今的病人和蒙古大夫全部请到一起，从他们中间，精选一些有代表性的豪杰做为病例。再依这些病例，把他们厘定为十一种病名。在这些病名底下，我抱歉竟有许多民族英雄、达官贵人和名流学者做了我这些病名的捕获品。换句话说，竟有这么多的爱国的人儿因为“爱国不以其道”，反倒成了中国现代化的罪人。这种不幸说来令人伤心，可是作为一个文化医生，他有消灭这...
6	002.给谈中西文化的人看看病.txt	41	非任何歧出者之所能企及	我们试看这三人所用的句法：“非西人所能及者”、“非西洋人识量所及”、“非任何歧出者之所能企及”，完全是如出一辙的抹杀主义。他们的句式都是“非……所及”的格局，都有着目空一切的狂妄，但是他们三位只是九牛一毛而已，这种妙人今天还多着呢！试看有多少人摒西医不用，而迷恋着五运六气“寸关尺”的中医，有多少人摒正规音乐不学，而迷恋着七音六吕“笙萧缘”的国乐？……这种中胜...
4	002.给谈中西文化的人看看病.txt	41	非西人所能及者	我们试看这三人所用的句法：“非西人所能及者”、“非西洋人识量所及”、“非任何歧出者之所能企及”，完全是如出一辙的抹杀主义。他们的句式都是“非……所及”的格局，都有着目空一切的狂妄，但是他们三位只是九牛一毛而已，这种妙人今天还多着呢！试看有多少人摒西医不用，而迷恋着五运六气“寸关尺”的中医，有多少人摒正规音乐不学，而迷恋着七音六吕“笙萧缘”的国乐？……这种中胜...
4	002.给谈中西文化的人看看病.txt	41	非西洋人识量所及	我们试看这三人所用的句法：“非西人所能及者”、“非西洋人识量所及”、“非任何歧出者之所能企及”，完全是如出一辙的抹杀主义。他们的句式都是“非……所及”的格局，都有着目空一切的狂妄，但是他们三位只是九牛一毛而已，这种妙人今天还多着呢！试看有多少人摒西医不用，而迷恋着五运六气“寸关尺”的中医，有多少人摒正规音乐不学，而迷恋着七音六吕“笙萧缘”的国乐？……这种中胜...
4	002.给谈中西文化的人看看病.txt	41	民族自信心	我们试看这三人所用的句法：“非西人所能及者”、“非西洋人识量所及”、“非任何歧出者之所能企及”，完全是如出一辙的抹杀主义。他们的句式都是“非……所及”的格局，都有着目空一切的狂妄，但是他们三位只是九牛一毛而已，这种妙人今天还多着呢！试看有多少人摒西医不用，而迷恋着五运六气“寸关尺”的中医，有多少人摒正规音乐不学，而迷恋着七音六吕“笙萧缘”的国乐？……这种中胜...
3	002.给谈中西文化的人看看病.txt	41	非……所及	我们试看这三人所用的句法：“非西人所能及者”、“非西洋人识量所及”、“非任何歧出者之所能企及”，完全是如出一辙的抹杀主义。他们的句式都是“非……所及”的格局，都有着目空一切的狂妄，但是他们三位只是九牛一毛而已，这种妙人今天还多着呢！试看有多少人摒西医不用，而迷恋着五运六气“寸关尺”的中医，有多少人摒正规音乐不学，而迷恋着七音六吕“笙萧缘”的国乐？……这种中胜...
3	002.给谈中西文化的人看看病.txt	41	以此类推	我们试看这三人所用的句法：“非西人所能及者”、“非西洋人识量所及”、“非任何歧出者之所能企及”，完全是如出一辙的抹杀主义。他们的句式都是“非……所及”的格局，都有着目空一切的狂妄，但是他们三位只是九牛一毛而已，这种妙人今天还多着呢！试看有多少人摒西医不用，而迷恋着五运六气“寸关尺”的中医，有多少人摒正规音乐不学，而迷恋着七音六吕“笙萧缘”的国乐？……这种中胜...
3	002.给谈中西文化的人看看病.txt	41	举一反三	我们试看这三人所用的句法：“非西人所能及者”、“非西洋人识量所及”、“非任何歧出者之所能企及”，完全是如出一辙的抹杀主义。他们的句式都是“非……所及”的格局，都有着目空一切的狂妄，但是他们三位只是九牛一毛而已，这种妙人今天还多着呢！试看有多少人摒西医不用，而迷恋着五运六气“寸关尺”的中医，有多少人摒正规音乐不学，而迷恋着七音六吕“笙萧缘”的国乐？……这种中胜...
8	002.给谈中西文化的人看看病.txt	49	浑盖通宪之器，寒热五带之理	这种“原在吾儒覆载之中”的大言，在我们国民心中流传很广：阮元就拿过后汉的四分法来比西洋数学（《畴人传》）；印光任就拿过周髀来包括“浑盖通宪之器，寒热五带之理”（《澳门纪略》）；陈启天就拿过孟子的话来比近代民主政治的观念（《中国政治哲学概论》）；毛子水就拿过《大戴礼记》“四角之不掩”的话来比西方的地圆说（《中国科学思想》）。现在某些人做一些事，动辄以古人“先得...
