score	file	line	text	reasons	context
13	002.第一幕——夏至.txt	315	福之为祸，祸之为福，化不可极，深不可测	known-pattern,trigger-context,punctuated,chinese-compact,political-context	龙 头：举一个。中国有一些寓言，比伊索还伊索的寓言。“塞翁失马”便是其中之一，这则寓言说塞上的青年骑师的一匹好马跑掉了，跑到胡人的地区去了，朋友们来慰问他，他爸爸被称为“塞翁”的说：“此何遽不为福乎？”怎么知道这不是好运气呢？几个月后，那匹跑掉的马回来了，还拐回来胡人的好多匹好马，朋友们又来道贺，他爸爸塞翁说：“此何遽不能为祸乎？”怎么知道这不是走霉运呢？这时候一家都是好马，他儿子骑个痛快，一天从马上摔下来，摔断了腿，朋友们又来慰问，他爸爸塞翁说：“此何遽不为福乎？”怎么知道这不是好运气呢？过了一年，胡人大举入塞，打过来了。塞上的壮丁，人人保家卫国，多少人都战死了，这摔断腿的青年无法作战，逃过一劫，活了下来，这就是有名的“塞翁失马，焉知非福”的寓言。这则寓言很普通，很多人知道，但却不知道解释它的真髓。《淮南子》书里写这则寓言，只解释到“福之为祸，祸之为福，化不可极，深不可测”，事实上，塞翁老先生固然有“塞翁哲学”，却少了“管仲哲...
13	002.第一幕——夏至.txt	315	祸兮福之所倚，福兮祸之所伏	known-pattern,trigger-context,punctuated,chinese-compact,political-context	龙 头：举一个。中国有一些寓言，比伊索还伊索的寓言。“塞翁失马”便是其中之一，这则寓言说塞上的青年骑师的一匹好马跑掉了，跑到胡人的地区去了，朋友们来慰问他，他爸爸被称为“塞翁”的说：“此何遽不为福乎？”怎么知道这不是好运气呢？几个月后，那匹跑掉的马回来了，还拐回来胡人的好多匹好马，朋友们又来道贺，他爸爸塞翁说：“此何遽不能为祸乎？”怎么知道这不是走霉运呢？这时候一家都是好马，他儿子骑个痛快，一天从马上摔下来，摔断了腿，朋友们又来慰问，他爸爸塞翁说：“此何遽不为福乎？”怎么知道这不是好运气呢？过了一年，胡人大举入塞，打过来了。塞上的壮丁，人人保家卫国，多少人都战死了，这摔断腿的青年无法作战，逃过一劫，活了下来，这就是有名的“塞翁失马，焉知非福”的寓言。这则寓言很普通，很多人知道，但却不知道解释它的真髓。《淮南子》书里写这则寓言，只解释到“福之为祸，祸之为福，化不可极，深不可测”，事实上，塞翁老先生固然有“塞翁哲学”，却少了“管仲哲...
13	002.第一幕——夏至.txt	315	其为政也，善因祸而为福，转败而为功	known-pattern,trigger-context,punctuated,chinese-compact,political-context	龙 头：举一个。中国有一些寓言，比伊索还伊索的寓言。“塞翁失马”便是其中之一，这则寓言说塞上的青年骑师的一匹好马跑掉了，跑到胡人的地区去了，朋友们来慰问他，他爸爸被称为“塞翁”的说：“此何遽不为福乎？”怎么知道这不是好运气呢？几个月后，那匹跑掉的马回来了，还拐回来胡人的好多匹好马，朋友们又来道贺，他爸爸塞翁说：“此何遽不能为祸乎？”怎么知道这不是走霉运呢？这时候一家都是好马，他儿子骑个痛快，一天从马上摔下来，摔断了腿，朋友们又来慰问，他爸爸塞翁说：“此何遽不为福乎？”怎么知道这不是好运气呢？过了一年，胡人大举入塞，打过来了。塞上的壮丁，人人保家卫国，多少人都战死了，这摔断腿的青年无法作战，逃过一劫，活了下来，这就是有名的“塞翁失马，焉知非福”的寓言。这则寓言很普通，很多人知道，但却不知道解释它的真髓。《淮南子》书里写这则寓言，只解释到“福之为祸，祸之为福，化不可极，深不可测”，事实上，塞翁老先生固然有“塞翁哲学”，却少了“管仲哲...
13	002.第一幕——夏至.txt	315	塞翁失马，焉知非福	known-pattern,trigger-context,punctuated,chinese-compact,political-context	龙 头：举一个。中国有一些寓言，比伊索还伊索的寓言。“塞翁失马”便是其中之一，这则寓言说塞上的青年骑师的一匹好马跑掉了，跑到胡人的地区去了，朋友们来慰问他，他爸爸被称为“塞翁”的说：“此何遽不为福乎？”怎么知道这不是好运气呢？几个月后，那匹跑掉的马回来了，还拐回来胡人的好多匹好马，朋友们又来道贺，他爸爸塞翁说：“此何遽不能为祸乎？”怎么知道这不是走霉运呢？这时候一家都是好马，他儿子骑个痛快，一天从马上摔下来，摔断了腿，朋友们又来慰问，他爸爸塞翁说：“此何遽不为福乎？”怎么知道这不是好运气呢？过了一年，胡人大举入塞，打过来了。塞上的壮丁，人人保家卫国，多少人都战死了，这摔断腿的青年无法作战，逃过一劫，活了下来，这就是有名的“塞翁失马，焉知非福”的寓言。这则寓言很普通，很多人知道，但却不知道解释它的真髓。《淮南子》书里写这则寓言，只解释到“福之为祸，祸之为福，化不可极，深不可测”，事实上，塞翁老先生固然有“塞翁哲学”，却少了“管仲哲...
13	002.第一幕——夏至.txt	315	天下不如意，恒十居七八	known-pattern,trigger-context,punctuated,chinese-compact,political-context	龙 头：举一个。中国有一些寓言，比伊索还伊索的寓言。“塞翁失马”便是其中之一，这则寓言说塞上的青年骑师的一匹好马跑掉了，跑到胡人的地区去了，朋友们来慰问他，他爸爸被称为“塞翁”的说：“此何遽不为福乎？”怎么知道这不是好运气呢？几个月后，那匹跑掉的马回来了，还拐回来胡人的好多匹好马，朋友们又来道贺，他爸爸塞翁说：“此何遽不能为祸乎？”怎么知道这不是走霉运呢？这时候一家都是好马，他儿子骑个痛快，一天从马上摔下来，摔断了腿，朋友们又来慰问，他爸爸塞翁说：“此何遽不为福乎？”怎么知道这不是好运气呢？过了一年，胡人大举入塞，打过来了。塞上的壮丁，人人保家卫国，多少人都战死了，这摔断腿的青年无法作战，逃过一劫，活了下来，这就是有名的“塞翁失马，焉知非福”的寓言。这则寓言很普通，很多人知道，但却不知道解释它的真髓。《淮南子》书里写这则寓言，只解释到“福之为祸，祸之为福，化不可极，深不可测”，事实上，塞翁老先生固然有“塞翁哲学”，却少了“管仲哲...
13	002.第一幕——夏至.txt	389	肉体虽给关起来，灵魂并没关起来	known-pattern,trigger-context,punctuated,chinese-compact,political-context	龙 头：记得《湖滨散记》的作者的话吗？梭罗坐牢的时候，他说他“从不曾想到我是给关起来了，高墙实在等于浪费材料……他们根本不知道如何对付我……他们总以为我唯一的目的是想站到墙外面。每在我沉思的时候，看守那种紧张样子，真教人好笑。他们哪里知道才一转身，我就毫无阻挡的跟着出去了……”。梭罗当然不会小说中穿墙透壁的功夫，他这种来去自如，是指观念上的解脱，观念上“从不曾想到我是给关起来了”。他虽然身在两坪之内，但却心在六合之外，神游四海，志驰八方，就像拉夫瑞斯在牢里写诗给情人一样。印度圣雄甘地师承了梭罗的不合作主义，也师承了梭罗的坐牢哲学。甘地说志士仁人在狱中，“肉体虽给关起来，灵魂并没关起来”，他的灵魂是自由的。这种看法的关键是强烈的唯心论，它告诉人们，所谓自由与不自由，“问题的关键，还在一个人自己和他所持的心理状态”，你心里觉得自由，自由就在；你心里觉得不自由，桎梏就在。甘地说他自己在狱中，和梭罗一样，身在网罗，却神游四海；人在监狱，...
13	002.第一幕——夏至.txt	389	问题的关键，还在一个人自己和他所持的心理状态	known-pattern,trigger-context,punctuated,chinese-compact,political-context	龙 头：记得《湖滨散记》的作者的话吗？梭罗坐牢的时候，他说他“从不曾想到我是给关起来了，高墙实在等于浪费材料……他们根本不知道如何对付我……他们总以为我唯一的目的是想站到墙外面。每在我沉思的时候，看守那种紧张样子，真教人好笑。他们哪里知道才一转身，我就毫无阻挡的跟着出去了……”。梭罗当然不会小说中穿墙透壁的功夫，他这种来去自如，是指观念上的解脱，观念上“从不曾想到我是给关起来了”。他虽然身在两坪之内，但却心在六合之外，神游四海，志驰八方，就像拉夫瑞斯在牢里写诗给情人一样。印度圣雄甘地师承了梭罗的不合作主义，也师承了梭罗的坐牢哲学。甘地说志士仁人在狱中，“肉体虽给关起来，灵魂并没关起来”，他的灵魂是自由的。这种看法的关键是强烈的唯心论，它告诉人们，所谓自由与不自由，“问题的关键，还在一个人自己和他所持的心理状态”，你心里觉得自由，自由就在；你心里觉得不自由，桎梏就在。甘地说他自己在狱中，和梭罗一样，身在网罗，却神游四海；人在监狱，...
13	002.第一幕——夏至.txt	397	有谁软弱，我不软弱呢？有谁跌倒，我不焦急呢？	known-pattern,trigger-context,punctuated,chinese-compact,political-context	龙 头：不是，而是另一种心境纠缠住你。哲学家斯宾塞说：“没有人能完全自由，除非所有人完全自由；没有人能完全道德，除非所有人完全道德；没有人能完全快乐，除非所有人完全快乐。”这种伟大的透视力，伟大的胸襟，我给它下了一个描绘，这叫“自由的不自由”。“自由的不自由”的特色是民胞物与，是把受苦受难的人当兄弟，又使自己有责任感。夏禹感觉天下有淹在水里的人，就好像自己把他们淹在水里一样；后稷感觉天下有没饭吃的人，就好像自己使他们挨饿一样，有这种抱负的人，后天下之乐而乐，众生不成佛的时候，他自己不要成佛。《新约》《哥林多后书》第十一章里，为这种心境做了动人的总结：“有谁软弱，我不软弱呢？有谁跌倒，我不焦急呢？”有这种心境的人，他自己坚强，却感受兄弟的软弱；他自己站起，却焦急兄弟的跌倒；他自己自由，却念念不忘兄弟的不自由。当年，开火车出身的美国劳工领袖戴布兹，因参与政治反抗，被判十年，关在牢里。由于他极富人望，虽在牢里，却得到美国大选中，一百万...
13	002.第一幕——夏至.txt	415	生年不满百，常怀千岁忧	known-pattern,trigger-context,punctuated,chinese-compact	龙 头：孔子说“仁者不忧”，他错了。范仲淹不仁吗？他“先天下之忧而忧”；文天祥不仁吗？他“悠悠我心忧”。仁者悲天悯人，仁者无奈，仁者忧。仁者“生年不满百，常怀千岁忧”。仁者先天下之忧而忧，后天下之乐而“忧”，范仲淹说“后天下之乐而乐”，他也错了。天下大乐以后，仁者又别有所忧了。
13	004.第三幕——冬至.txt	415	人非吃不能活，要吃，非我莫办，可见我多重要！你是什么东西，居然在我上面？	known-pattern,trigger-context,punctuated,chinese-compact,political-context	胡牧师：（小心翼翼的）可不可以让我插句嘴，龙头、三共。在人世上，你们做的，已经到头，作为一个中年人，像龙头；作为一个青年人，像三共，谁还比你们做得更多更好呢？看看龙头，他多了不起，他虽然玩世不恭，甚至与民同乐，讲人民的语言、讲粗话，甚至下流话，但他有中国知识分子最缺乏的一种重要品质，就是“特立独行”。缺乏特立独行，自然知识分子变得甲跟乙没有什么不同，丙和丁没有什么两样，大家说一样的话，写一样的狗屁、拍一样的马屁。甲乙丙丁之间，至少只在面目上有点小异，在全没个性与特性上，却根本大同。但龙头呢，就完全不一样了，他是第一流的知识分子干反对派。龙头知道：任何第一流的知识分子，在形式上的条件，必须是反对形态的、批评形态的、异议形态的、你说东我就说西形态的。因为他深刻知道：在讲求真理、维护真理的过程中，从反对、批评、异议、你东我西来着眼，太重要了。尤其在一党独大众口一声的情势下，更该如此。想想看，当苏格拉底独自面对众口一声，敢于为十个将军辩...
