file	line	text
001.为中国人信命寻根.txt	7	王充的时代，思想都是儒家的一统局面。他能在这一统的局面里写出《论衡》来表示异议，实在是很优秀的。
001.为中国人信命寻根.txt	9	王充是中国汉朝思想界的明星，正如宋恕在《六斋卑议》中所称道的“旷世超奇出上虞，《论衡》精处古今无”。王充的伟大，在于他风格独具，思想不遵传统的绳墨，勇于疑古论今。
001.为中国人信命寻根.txt	11	王充的思想，在《论衡》里完全流传下来。例如在《奇怪》篇中，我们可以看到他怀疑稷母履大人迹而生，而说：“贵人之气，更稟贱物之精，安能精微？”又在《论死》篇中，我们可以看到他论死生，则以死者现神，必着殓时之衣；人即有鬼，岂衣服之仍形？他如《书虚》篇中疑孔颜同登泰山，以望阊门之事；《感虚》篇中疑杞梁之妻哭城城崩之伪；《语增》篇中疑武王伐纣，兵不血刃之有问题；《谴告》篇中疑灾异之无关人事；《商虫》篇中谓虫灾之由于人谋不臧。并更明言当时学风的妖妄。……凡此种种，都是《论衡》中的不凡的思想，值得我们特别重视。
001.为中国人信命寻根.txt	17	但是，王充的宿命思想，并不是很单纯的宿命思想，而是为反抗另一种思想而强化了的武器。在王充的时代，迷信极为盛行，儒家思想被“天人感应”挂帅，一股有意志的天道观，把思想界全盘扣住。王充认为这是要不得的，所以他提倡一种自然的没有意志的天道观，他说：
001.为中国人信命寻根.txt	19	夫天道自然，自然无为。……使应政事，是有为，非自然也。（《论衡·寒温》篇）
001.为中国人信命寻根.txt	21	夫天道，自然也，无为。如谴告人，是有为，非自然也。（《论衡·谴告》篇）
001.为中国人信命寻根.txt	23	“应政事”、“谴告”就是天能对人做什么祸福之事。当时人相信天可以对人做什么什么，人也可以对天做什么什么（感天）。王充批评这种思想，他说：
001.为中国人信命寻根.txt	25	儒者论曰：“天地故生人。”此言妄也！（《论衡·物势》篇）
001.为中国人信命寻根.txt	27	天地合气，万物自生，犹夫妇合气，子自生矣。万物之生，含血之类，知饥知寒，见五谷可食取而食之、见丝麻可衣取而衣之。……天动不欲以生物而物自生，此则自然也；施气不欲为物而物自为，此则无为也。谓天自然无为者何？气也。恬淡无欲，无为无事者也。……至德纯渥之人禀天气多，故能则天自然无为。……贤之纯者黄老是也。黄者，黄帝也；老者，老子也。黄老之操身中恬淡，其治无为，正身共己，而阴阳自和。无心于为，而物自化；无意于生，而物自成。《易》曰：“黄帝尧舜垂衣裳而天下治。”垂衣裳者，垂拱无为也。……《易》曰：“大人与天地合其德。”黄帝尧舜大人也，其德与天地合，故知无为也。天道无为，故春不为生而夏不为长、秋不为成而冬不为藏。阳气自出，物自生长；阴气自起，物自成藏。汲井决陂，灌溉田园，物亦生长。沛然而雨，物之茎叶根荄，莫不洽濡。程量澍泽，孰与汲井决陂哉？故无为之为大矣。本不求功，故其功立；本不求名，故其名成。沛然之雨，功名大矣，而天地不为也，气和而雨自集。（《论衡·自然》篇）
001.为中国人信命寻根.txt	33	在推翻“故”字的同时，王充推出一个“偶”字。“故”是有意的，“偶”是无意的。王充说：
