file	line	text	reason	context
001.独裁中的民主.txt	3	权势	modern-political-news-context	19世纪英国的工业革命（Industrial Revolution），根本上引起了世界经济与社会的改变。工业革命后，兴起了许多有钱的资本家，他们是所谓中产阶级。他们在有钱以后，要取得“权势”，所以努力争取政治上的保障和地位，因而开了近代西方自由民主政治的先河。
001.独裁中的民主.txt	65	群雄并立	modern-political-news-context	这些独裁的局面，在1945年第二次世界大战以后，只剩下苏联的斯大林，西班牙的佛朗哥（Franco）（1939年取得政权）等极少数的政权而已，比起当年那些“群雄并立”“独裁为尚”的风气，显然是衰落了。
001.独裁中的民主.txt	65	独裁为尚	modern-political-news-context	这些独裁的局面，在1945年第二次世界大战以后，只剩下苏联的斯大林，西班牙的佛朗哥（Franco）（1939年取得政权）等极少数的政权而已，比起当年那些“群雄并立”“独裁为尚”的风气，显然是衰落了。
001.独裁中的民主.txt	95	不开放	modern-political-news-context	上面这些“不开放”“不敢开放”的专制作风，都反证了独裁政权内心的恐惧，证明了他们对赤裸的暴力（Naked Power）也没有绝对的信任，证明了他们对自由民主的潮流，并不敢接受光明正大的挑战。
001.独裁中的民主.txt	95	不敢开放	modern-political-news-context	上面这些“不开放”“不敢开放”的专制作风，都反证了独裁政权内心的恐惧，证明了他们对赤裸的暴力（Naked Power）也没有绝对的信任，证明了他们对自由民主的潮流，并不敢接受光明正大的挑战。
001.独裁中的民主.txt	97	顺流而下	modern-political-news-context	在这样显明的历史潮流里，一个政权不能“顺流而下”而要“悍然自毁”，必然导致它自身的悲剧收场。重要的是，拥护自由民主的人，不要陪他们扮演这一出悲剧，要阻止他们硬演这一出悲剧。
001.独裁中的民主.txt	97	悍然自毁	modern-political-news-context	在这样显明的历史潮流里，一个政权不能“顺流而下”而要“悍然自毁”，必然导致它自身的悲剧收场。重要的是，拥护自由民主的人，不要陪他们扮演这一出悲剧，要阻止他们硬演这一出悲剧。
002.文警论及附件.txt	21	文警	modern-political-news-context	近代“文警”的制度，最早来自共产党。共产党的残忍、迫害文人、严格的文字检查，与清一色的围剿手段，是他们“文警”制度的主要特质。这种特质的一次突出表现，可以死前的鲁迅为例：
002.文警论及附件.txt	23	文警	modern-political-news-context	在民国四十七年，胡适跟我讲了一个故事。他说鲁迅在左翼“文警”的围剿下，本已“转向输诚”，“向左靠拢”，可是共产党却在利用他之余，仍不饶他，仍要整他。当时控制他的“文警”总监是周扬，周扬对鲁迅的“鞭策”，可谓残忍已极。鲁迅在晚年曾写给胡风一封信，说他自己好像是一个奴隶，工作得愈紧，背后挨的鞭子却愈多！
002.文警论及附件.txt	23	转向输诚	modern-political-news-context	在民国四十七年，胡适跟我讲了一个故事。他说鲁迅在左翼“文警”的围剿下，本已“转向输诚”，“向左靠拢”，可是共产党却在利用他之余，仍不饶他，仍要整他。当时控制他的“文警”总监是周扬，周扬对鲁迅的“鞭策”，可谓残忍已极。鲁迅在晚年曾写给胡风一封信，说他自己好像是一个奴隶，工作得愈紧，背后挨的鞭子却愈多！
002.文警论及附件.txt	23	向左靠拢	modern-political-news-context	在民国四十七年，胡适跟我讲了一个故事。他说鲁迅在左翼“文警”的围剿下，本已“转向输诚”，“向左靠拢”，可是共产党却在利用他之余，仍不饶他，仍要整他。当时控制他的“文警”总监是周扬，周扬对鲁迅的“鞭策”，可谓残忍已极。鲁迅在晚年曾写给胡风一封信，说他自己好像是一个奴隶，工作得愈紧，背后挨的鞭子却愈多！
002.文警论及附件.txt	23	鞭策	modern-political-news-context	在民国四十七年，胡适跟我讲了一个故事。他说鲁迅在左翼“文警”的围剿下，本已“转向输诚”，“向左靠拢”，可是共产党却在利用他之余，仍不饶他，仍要整他。当时控制他的“文警”总监是周扬，周扬对鲁迅的“鞭策”，可谓残忍已极。鲁迅在晚年曾写给胡风一封信，说他自己好像是一个奴隶，工作得愈紧，背后挨的鞭子却愈多！
002.文警论及附件.txt	27	文警	modern-political-news-context	共产党的“文警”制度，流弊所及，自觉的或不自觉的被傻小子们学去了不少，这些傻小子们，他们多出身在左派的漩涡，曾奉过马克斯牛克斯为祖师爷，曾迷信过唯物史观社会史观，曾在汉奸的泥潭里插过脚，曾在共产党的沼泽里打过滚，曾卖身投靠地做过共产党的同路人。……这些当年作孽多端的人物，如今多以政论家、宣传指导者、舆论公卖者、最反共者和反共专利者的姿态出现，整天专攻逻辑学，然后把他们过去自己戴过的各种帽子硬朝别人头上戴，表面上，这些“文警”的鼓声是他们比别人都忠贞、都爱国；骨子里，他们真正的号角却是内心惭绪与恐惧的逆化作用，以陷害忠良邀功争宠手法，做那残余的共产党残忍性格的发泄。所以，这些当朝的或在野的各式“文警”们，他们不论是职业性的检举别人，或是义务性的《我控诉》别人，都属于可怜又可恨的一群，他们的灵魂，已经在多年的斗争底下，被比他们更残忍的政治流氓轮奸得不成模样，他们的上体已经虚空，下体已经麻木，恰像那接客多年的老妓，她仇恨一切清白无邪的...
002.文警论及附件.txt	29	婆婆心理	modern-political-news-context	读过《孔雀东南飞》古诗的人，必然可以想起那种“婆婆心理”——“吾意久怀忿，汝岂得自由”！在婆婆眼中，没有不遭嫉妒的媳妇；在老妓眼中，没有清白无邪的少女；在共产党式猜忌性格的眼光中，没有忠良之士不“思想有问题”、不“卖国”。这就是今天的世界，——一个令忠良气短的世界！
002.文警论及附件.txt	29	吾意久怀忿，汝岂得自由	modern-political-news-context	读过《孔雀东南飞》古诗的人，必然可以想起那种“婆婆心理”——“吾意久怀忿，汝岂得自由”！在婆婆眼中，没有不遭嫉妒的媳妇；在老妓眼中，没有清白无邪的少女；在共产党式猜忌性格的眼光中，没有忠良之士不“思想有问题”、不“卖国”。这就是今天的世界，——一个令忠良气短的世界！
002.文警论及附件.txt	29	思想有问题	modern-political-news-context	读过《孔雀东南飞》古诗的人，必然可以想起那种“婆婆心理”——“吾意久怀忿，汝岂得自由”！在婆婆眼中，没有不遭嫉妒的媳妇；在老妓眼中，没有清白无邪的少女；在共产党式猜忌性格的眼光中，没有忠良之士不“思想有问题”、不“卖国”。这就是今天的世界，——一个令忠良气短的世界！
002.文警论及附件.txt	29	卖国	modern-political-news-context	读过《孔雀东南飞》古诗的人，必然可以想起那种“婆婆心理”——“吾意久怀忿，汝岂得自由”！在婆婆眼中，没有不遭嫉妒的媳妇；在老妓眼中，没有清白无邪的少女；在共产党式猜忌性格的眼光中，没有忠良之士不“思想有问题”、不“卖国”。这就是今天的世界，——一个令忠良气短的世界！
002.文警论及附件.txt	33	本是同根生，相煎何太急？	modern-political-news-context	中国古代被迫害的诗人说：“本是同根生，相煎何太急？”在大敌当前，“相煎”“同根”的拿笔杆战士，其举动之不智，已不需要我们多说；也许文字警察们会狡辩：“你我不是同根，尔为尔，我为我。”如此断绝关系，我们也欣然同意。但是我们不要忘记，在大敌当前的时候，当那个大敌是北洋军阀的时候，即使老毛子共产党，有过光荣历史的一个党都曾跟他们合作过、“联俄容共”过，何况是今天反共并不后人的一些“小国民”？“文警”们又有何面目、有何心肝去打击他们、迫害他们？不要以为今天无梁山可上，就可欺人太甚；今天虽无梁山可上，却有玉山可埋。党忠贞之士，都纷纷追随于右任，皇天后土，埋骨玉山的时候，又一个冬天——如果还有的话——将会感到更寒冷。世界上最悲哀的人，将是不认朋友、只有敌人的人，他们的生机已经自渎净尽，他们的敌人，不但在外面，也在他们的心里。二十八年反共斗争的失败，二十年反共海岛的自省，都该使他们换一种方法来对付“同根生”或“不同根生”的人了。认清朋友，是打...
