file	line	matched_quote	previous_id	previous_book	previous_source	context
《我梦碎，所以我梦醒》序.txt	19	志士仁人	LAWZYZH-083	为自由招魂	021.为什么涨价？.txt:7-7	一、这个世界，是愚夫愚妇的世界。志士仁人，只是这个世界的点缀。志士仁人乃是世俗以外的成功者，与世“推移”，精神可嘉。
《我梦碎，所以我梦醒》序.txt	23	志士仁人	LAWZYZH-083	为自由招魂	021.为什么涨价？.txt:7-7	三、这个世界需要志士仁人，但只是点缀。
《我梦碎，所以我梦醒》序.txt	31	同床异梦	LASXGJ-151	上下古今谈	052.明星即英雄.txt:11-11	七、海峡两岸有太多太多的梦碎、千奇百怪的梦碎。最好不要再乱做什么梦，而是睁开睡眼，务实的、斤斤计较的活下去，少做愚夫愚妇，多做善男信女，使你我在四分之一的世界里，稳住小康。多少乱做的梦，不是小康而是找死，少做一点吧，大家可以同床异梦，但别同归于尽。异梦是多少问题，同归于尽就是生死问题了。
《我梦碎，所以我梦醒》序.txt	35	行云流水	LAKYEC-024	李敖快意恩仇录	007.委蜕纪.txt:119-119	我76岁，行年80，一切从心所欲，逾矩何伤。信笔为文，行云流水，生猛随意。要把书怎么写，一切随我高兴。不论我怎么恣肆，都有“大头脑”串烧其中。因为头脑好，所以光从书名，就可以发微、可以启智、可以纵横、可以笑傲。环顾当今之世，论“大头脑”，无出李敖之右者，当然也无出其左者。李敖以自大玩世，然亦偶与生民同梦，人梦己梦，如其仁也。这本《我梦碎，所以我梦醒》，非自脱也、碎中有我也。
《我梦碎，所以我梦醒》序.txt	35	行云流水	LAFLZ-026	李敖风流自传	082.江述凡.txt:3-3	我76岁，行年80，一切从心所欲，逾矩何伤。信笔为文，行云流水，生猛随意。要把书怎么写，一切随我高兴。不论我怎么恣肆，都有“大头脑”串烧其中。因为头脑好，所以光从书名，就可以发微、可以启智、可以纵横、可以笑傲。环顾当今之世，论“大头脑”，无出李敖之右者，当然也无出其左者。李敖以自大玩世，然亦偶与生民同梦，人梦己梦，如其仁也。这本《我梦碎，所以我梦醒》，非自脱也、碎中有我也。
《我梦碎，所以我梦醒》序.txt	35	行云流水	LAFLZ-062	李敖风流自传	307.胡适批评李敖.txt:3-3	我76岁，行年80，一切从心所欲，逾矩何伤。信笔为文，行云流水，生猛随意。要把书怎么写，一切随我高兴。不论我怎么恣肆，都有“大头脑”串烧其中。因为头脑好，所以光从书名，就可以发微、可以启智、可以纵横、可以笑傲。环顾当今之世，论“大头脑”，无出李敖之右者，当然也无出其左者。李敖以自大玩世，然亦偶与生民同梦，人梦己梦，如其仁也。这本《我梦碎，所以我梦醒》，非自脱也、碎中有我也。
《我梦碎，所以我梦醒》序.txt	35	行云流水	LAFLZ-130	李敖风流自传	667.卧写.txt:3-3	我76岁，行年80，一切从心所欲，逾矩何伤。信笔为文，行云流水，生猛随意。要把书怎么写，一切随我高兴。不论我怎么恣肆，都有“大头脑”串烧其中。因为头脑好，所以光从书名，就可以发微、可以启智、可以纵横、可以笑傲。环顾当今之世，论“大头脑”，无出李敖之右者，当然也无出其左者。李敖以自大玩世，然亦偶与生民同梦，人梦己梦，如其仁也。这本《我梦碎，所以我梦醒》，非自脱也、碎中有我也。
《我梦碎，所以我梦醒》序.txt	35	行云流水	LABD-048	你笨蛋，你笨蛋	012.《李敖议坛哀思录》小引.txt:11-11	我76岁，行年80，一切从心所欲，逾矩何伤。信笔为文，行云流水，生猛随意。要把书怎么写，一切随我高兴。不论我怎么恣肆，都有“大头脑”串烧其中。因为头脑好，所以光从书名，就可以发微、可以启智、可以纵横、可以笑傲。环顾当今之世，论“大头脑”，无出李敖之右者，当然也无出其左者。李敖以自大玩世，然亦偶与生民同梦，人梦己梦，如其仁也。这本《我梦碎，所以我梦醒》，非自脱也、碎中有我也。
《我梦碎，所以我梦醒》序.txt	35	行云流水	LABD-077	你笨蛋，你笨蛋	030.《李戡戡乱记》导读.txt:5-5	我76岁，行年80，一切从心所欲，逾矩何伤。信笔为文，行云流水，生猛随意。要把书怎么写，一切随我高兴。不论我怎么恣肆，都有“大头脑”串烧其中。因为头脑好，所以光从书名，就可以发微、可以启智、可以纵横、可以笑傲。环顾当今之世，论“大头脑”，无出李敖之右者，当然也无出其左者。李敖以自大玩世，然亦偶与生民同梦，人梦己梦，如其仁也。这本《我梦碎，所以我梦醒》，非自脱也、碎中有我也。
《我梦碎，所以我梦醒》序.txt	91	寒雨连江夜入吴	LAMR-134	李敖回忆录	019.口诛（1993-·58岁至今）.txt:91-91	台湾同胞会认为：你们怎么老是勾结国民党来对付我们？今天的国民党，跟你们钱来钱去，自连战、江丙坤以下，“寒雨‘连’‘江’夜入吴”，整天干的什么事，大家心知肚明。台湾同胞的人心是那么容易化掉的吗？
《我梦碎，所以我梦醒》序.txt	91	寒雨连江夜入吴	LAFLZ-112	李敖风流自传	597.黄宏成.txt:3-3	台湾同胞会认为：你们怎么老是勾结国民党来对付我们？今天的国民党，跟你们钱来钱去，自连战、江丙坤以下，“寒雨‘连’‘江’夜入吴”，整天干的什么事，大家心知肚明。台湾同胞的人心是那么容易化掉的吗？
《我梦碎，所以我梦醒》序.txt	101	知其不可而为之	LAYTAS-060	李敖议坛哀思录	089.要抛弃蓝绿，展开新的思维.txt:19-19	当然圣者智者不服气，他要“知其不可而为之”，但他们被压缩了、被挤开了。
《我梦碎，所以我梦醒》序.txt	101	知其不可而为之	LAYTAS-061	李敖议坛哀思录	090.选市长的道德意义.txt:5-5	当然圣者智者不服气，他要“知其不可而为之”，但他们被压缩了、被挤开了。
《我梦碎，所以我梦醒》序.txt	101	知其不可而为之	LAFLZ-100	李敖风流自传	534.用选市长传播理念.txt:5-5	当然圣者智者不服气，他要“知其不可而为之”，但他们被压缩了、被挤开了。
《我梦碎，所以我梦醒》序.txt	101	知其不可而为之	LABBZ-039	波波颂	016.别弄拧了堂吉诃德.txt:5-5	当然圣者智者不服气，他要“知其不可而为之”，但他们被压缩了、被挤开了。
《我梦碎，所以我梦醒》序.txt	101	知其不可而为之	LABD-135	你笨蛋，你笨蛋	039.他.txt:15-15	当然圣者智者不服气，他要“知其不可而为之”，但他们被压缩了、被挤开了。
