score	file	line	text	context
5	001.黄少谷应入贰臣传.txt	15	赠荫祭葬，且建旌忠祠	二、以明朝的吴襄为例——吴襄向李自成投降，但因招回他的儿子吴三桂失败，被李自成所杀。在他生前，吴三桂已经写信明说他父亲不能为“忠臣”，可是他死后，南明的福王为了拉拢吴三桂，竟追封吴襄，“赠荫祭葬，且建旌忠祠”。可是另一方面，历史的记载并不曲笔——照旧写吴襄不是忠臣。
4	002.你盖棺，我论定.txt	7	学术与政治之间	殷海光以外，也有几个形式上做自由民主反省的人，可是这些人的反省的方向颇有问题，换句话说，他们是错误的、程度不够的，但他们却都不得不一错再错下去，因为他们已经得到大名了。在这些人中，徐复观是最特殊的一个，因为他不但要“政治”，还要“学术”，要在“学术与政治之间”通吃，野心之大，在国民党中前所未有，值得特别论定。
6	002.你盖棺，我论定.txt	11	谁他妈的要看书呢！	自来搞政治的人和搞学术的人，是两种人。搞政治的人不碰学术，有的是没工夫；有的是刘邦式的“安事诗书”（翻成白话：“谁他妈的要看书呢！”），看不起学术；有的是心存敬意，敬而远之；有的却是附庸风雅。最后一种最要命，因为一附庸风雅，就会对学术亲自去碰，一碰学术就完了！
3	002.你盖棺，我论定.txt	11	安事诗书	自来搞政治的人和搞学术的人，是两种人。搞政治的人不碰学术，有的是没工夫；有的是刘邦式的“安事诗书”（翻成白话：“谁他妈的要看书呢！”），看不起学术；有的是心存敬意，敬而远之；有的却是附庸风雅。最后一种最要命，因为一附庸风雅，就会对学术亲自去碰，一碰学术就完了！
7	002.你盖棺，我论定.txt	15	当代文、史学家《中央日报》当代思想史大师	三十三年来，国民党出马抢“学统”，是以徐复观开先河的。三十三年下来，他以“当代文、史学家《中央日报》当代思想史大师”“国学大师”（《新生报》）等“学者”身份出现，这是他和国民党的成功，却是学术的失败。现代中国的“学统”，本来一直掌握在胡适系的手里，胡适系的学术，我早在二十年前就批评了，而引起胡适对我的不快。但胡适的“新朴学集团”，虽然不怎么学术，却还谨守乾嘉...
4	002.你盖棺，我论定.txt	15	国学大师	三十三年来，国民党出马抢“学统”，是以徐复观开先河的。三十三年下来，他以“当代文、史学家《中央日报》当代思想史大师”“国学大师”（《新生报》）等“学者”身份出现，这是他和国民党的成功，却是学术的失败。现代中国的“学统”，本来一直掌握在胡适系的手里，胡适系的学术，我早在二十年前就批评了，而引起胡适对我的不快。但胡适的“新朴学集团”，虽然不怎么学术，却还谨守乾嘉...
3	002.你盖棺，我论定.txt	15	学者	三十三年来，国民党出马抢“学统”，是以徐复观开先河的。三十三年下来，他以“当代文、史学家《中央日报》当代思想史大师”“国学大师”（《新生报》）等“学者”身份出现，这是他和国民党的成功，却是学术的失败。现代中国的“学统”，本来一直掌握在胡适系的手里，胡适系的学术，我早在二十年前就批评了，而引起胡适对我的不快。但胡适的“新朴学集团”，虽然不怎么学术，却还谨守乾嘉...
3	002.你盖棺，我论定.txt	15	新朴学集团	三十三年来，国民党出马抢“学统”，是以徐复观开先河的。三十三年下来，他以“当代文、史学家《中央日报》当代思想史大师”“国学大师”（《新生报》）等“学者”身份出现，这是他和国民党的成功，却是学术的失败。现代中国的“学统”，本来一直掌握在胡适系的手里，胡适系的学术，我早在二十年前就批评了，而引起胡适对我的不快。但胡适的“新朴学集团”，虽然不怎么学术，却还谨守乾嘉...
3	002.你盖棺，我论定.txt	23	道统	自来搞政治的人和搞“道统”的人，又是两种人。搞政治的人不碰“道统”，但继承“道统”，利用“道统”人物做招牌，这一现象，说明了为什么孔夫子系万世一系，说明了搞政治的人总说他们上继尧、舜、禹、汤、文、武、周公、孔子，说明了提倡儒学为什么那么吃香。
3	002.你盖棺，我论定.txt	25	道统	国民党在打天下的时候，也无暇于“道统”，但到台湾后，又地小人稠，闲来无事，也就大修大盖孔庙、大祭大祀孔子。这时候，提倡儒学的人物便应运而生。国民党自己本是整天训练革命人才的，没有时间训练“道统”人才，所以只是捡现成的，于是钱穆便又有钱又肃穆的当选了。国民党到台湾后，收买钱穆最早是经过徐复观之手的。后来有一笔三千美金（二三十年前的三千美金，不是小数目！）下落不...
