file	line	text	context
001.景福门，你们来个屁！.txt	5	拉斐德，我们来了！	拉斐德死后八十七年，也就是他去美国参加独立战争后一百四十年，第一次世界大战爆发了，美国加入战团，支援法国对抗德国。美国派出军队，派遣军司令官是潘兴将军（General John J. Pershing）。1917年7月4日，一幕感人的献词在巴黎拉斐德坟前发表了，主题是：——“拉斐德，我们来了！”（Lafayette we are here!）。言简意赅，表达了美国人在法国人危难之际如何援之以手，一如一百四十年前法国人援美国人以手一样。
001.景福门，你们来个屁！.txt	7	拉斐德，我们来了！	这句“拉斐德，我们来了！”的名言，一般都误以为出自潘兴将军之口，但据潘兴回忆录——《我在世界大战中的经历》（My Experiences in the World War），却指出乃是斯坦顿上校（Colonel C. E. Stanton）的杰作。一言之微，为大将者都不没人之功，这种风度，可为典范。
001.景福门，你们来个屁！.txt	9	台湾的社会近年来颇以民主自许，自由自豪。难道我们在争取两千万人的民主与自由之余，竟然无视十亿同胞的民主与自由吗？……天安门广场的胜利，是全中国也是全世界民主自由的胜利。相反地，天安门广场的失败，也是全中国甚至全世界民主自由的挫折，在历史炯炯的注视下，让我们及时站起来，从台北到屏东，一起向对岸大叫：‘天安门，我们来了！’	最近北京天安门前风起云涌，大陆学生与人民，为争取自由民主，波澜壮阔，蔚为奇观。相形之下，台湾地区的委琐畏葸，显得不成一比。国民党老脸兜不住，乃由巧宦施启扬出面，召集行政院大陆工作会报，徒以空话，加以声援。在上者粉拳绣腿如此，在下者自然希旨成风，也就纷纷绣花枕头而出。其中最恶心人者，是今早看报，有所谓国立中山大学教职员发表的支援大陆民主运动声明。该声明由马屁诗人余光中主稿，最后说：“台湾的社会近年来颇以民主自许，自由自豪。难道我们在争取两千万人的民主与自由之余，竟然无视十亿同胞的民主与自由吗？……天安门广场的胜利，是全中国也是全世界民主自由的胜利。相反地，天安门广场的失败，也是全中国甚至全世界民主自由的挫折，在历史炯炯的注视下，让我们及时站起来，从台北到屏东，一起向对岸大叫：‘天安门，我们来了！’”
001.景福门，你们来个屁！.txt	11	拉斐德，我们来了！	显然的，马屁诗人余光中在窃取“拉斐德，我们来了！”之意，以为比附与贴金。但是，这些国民党御用文人，他们在“争取两千万人的民主与自由”上，根本就是一纸空白，而没有任何实际行动。如今又朝十一亿人口大放厥词，且以当年美法战士自况自脱，其无耻也，真可腾笑古今中外。事实上，国民党“总统府”前的景福门，早已是压迫自由民主的标志，又何足以自炫骄人？如今景福门下的御用文人，竟成群结队而要“我们来了！”别不要脸啦，你们来个屁！
001.景福门，你们来个屁！.txt	11	争取两千万人的民主与自由	显然的，马屁诗人余光中在窃取“拉斐德，我们来了！”之意，以为比附与贴金。但是，这些国民党御用文人，他们在“争取两千万人的民主与自由”上，根本就是一纸空白，而没有任何实际行动。如今又朝十一亿人口大放厥词，且以当年美法战士自况自脱，其无耻也，真可腾笑古今中外。事实上，国民党“总统府”前的景福门，早已是压迫自由民主的标志，又何足以自炫骄人？如今景福门下的御用文人，竟成群结队而要“我们来了！”别不要脸啦，你们来个屁！
001.景福门，你们来个屁！.txt	11	总统府	显然的，马屁诗人余光中在窃取“拉斐德，我们来了！”之意，以为比附与贴金。但是，这些国民党御用文人，他们在“争取两千万人的民主与自由”上，根本就是一纸空白，而没有任何实际行动。如今又朝十一亿人口大放厥词，且以当年美法战士自况自脱，其无耻也，真可腾笑古今中外。事实上，国民党“总统府”前的景福门，早已是压迫自由民主的标志，又何足以自炫骄人？如今景福门下的御用文人，竟成群结队而要“我们来了！”别不要脸啦，你们来个屁！
001.景福门，你们来个屁！.txt	11	我们来了！	显然的，马屁诗人余光中在窃取“拉斐德，我们来了！”之意，以为比附与贴金。但是，这些国民党御用文人，他们在“争取两千万人的民主与自由”上，根本就是一纸空白，而没有任何实际行动。如今又朝十一亿人口大放厥词，且以当年美法战士自况自脱，其无耻也，真可腾笑古今中外。事实上，国民党“总统府”前的景福门，早已是压迫自由民主的标志，又何足以自炫骄人？如今景福门下的御用文人，竟成群结队而要“我们来了！”别不要脸啦，你们来个屁！
002.中国双城记.txt	17	天安门，我们来了！	另一方面，在北京以外的另一个城市——台北，所有的反应，却是莫名其妙的。看起来像支援，其实只是做秀；看起来像哀悼，其实只是干号；看起来像吶喊，其实只是空话；看起来像悲歌遍海岛，其实只是欢乐满人间。从四十年前开始，国民党就鼓动大陆起义抗暴，我们就来；如今那边京华烟云如彼，这厢粉拳绣腿如此，还无耻大喊：“天安门，我们来了！”
003.北京滥杀，台北滥情.txt	11	发起一人一信运动	在北京方面共产党滥杀学生之际，在台北方面，国民党却动员学生，发起一片滥情风。在滥情风下，从纠合小学幼童遥祭英灵起，到各路人马戴孝也、配纱也、悲歌也、吟诗也、下泪也、禁食也，乃至募款也、送报也、诵经也、祈祷也、弥撒也、喊口号也、竖立民主女神像也、烧毁邓小平、李鹏、杨尚昆刍像也、大学校长发起六月九日中午十二时集体默哀三分钟也。……花样百出，甚至香港的国民党同路人《九十年代》的李怡还向台湾出馊主意，要“发起一人一信运动”呢！
004.双城外记.txt	13	匪情专家	这一次天安门事件，由于今天下午传来邓小平出面的画面，多日来“匪情专家”和业余“匪情专家”的猜谜和造谣，已经完全穿帮。邓小平已死也、邓小平失权也、邓小平无法掌握全局也、中共内战也……所有的捕风捉影，都显示了台北的起哄与无知。
004.双城外记.txt	19	具体建议	对这种一厢情愿、不知自己是老几的所谓“具体建议”，其荒谬好笑，真令人不敢相信竟出自高等知识分子之手！其梦呓程度，实越反攻大陆而上之。因为要“绳之以法”，必得有赖反攻大陆成功为前提，反攻大陆未成，一切诛杀，自然谈不到。谈不到却先“请立法院尽快通过法律”，则此种法律，除了可供“意诛”之资外，全无任何意义。国民党学人竟有此种出馊主意的大脑，真可为这次天安门事件，别开新章。
004.双城外记.txt	19	绳之以法	对这种一厢情愿、不知自己是老几的所谓“具体建议”，其荒谬好笑，真令人不敢相信竟出自高等知识分子之手！其梦呓程度，实越反攻大陆而上之。因为要“绳之以法”，必得有赖反攻大陆成功为前提，反攻大陆未成，一切诛杀，自然谈不到。谈不到却先“请立法院尽快通过法律”，则此种法律，除了可供“意诛”之资外，全无任何意义。国民党学人竟有此种出馊主意的大脑，真可为这次天安门事件，别开新章。
004.双城外记.txt	19	请立法院尽快通过法律	对这种一厢情愿、不知自己是老几的所谓“具体建议”，其荒谬好笑，真令人不敢相信竟出自高等知识分子之手！其梦呓程度，实越反攻大陆而上之。因为要“绳之以法”，必得有赖反攻大陆成功为前提，反攻大陆未成，一切诛杀，自然谈不到。谈不到却先“请立法院尽快通过法律”，则此种法律，除了可供“意诛”之资外，全无任何意义。国民党学人竟有此种出馊主意的大脑，真可为这次天安门事件，别开新章。
004.双城外记.txt	19	意诛	对这种一厢情愿、不知自己是老几的所谓“具体建议”，其荒谬好笑，真令人不敢相信竟出自高等知识分子之手！其梦呓程度，实越反攻大陆而上之。因为要“绳之以法”，必得有赖反攻大陆成功为前提，反攻大陆未成，一切诛杀，自然谈不到。谈不到却先“请立法院尽快通过法律”，则此种法律，除了可供“意诛”之资外，全无任何意义。国民党学人竟有此种出馊主意的大脑，真可为这次天安门事件，别开新章。
005.别信“匪情专家”.txt	13	匪情专家	除了对“匪情专家”的个人进退、敢不拜嘉之外，所谓“匪情专家”，对我们实在并无更多的权威性。可恶的是，国民党的“匪情专家”却整天被请出来指导我们，为我们导向，甚至为国民党自己的封疆大吏导向，于是许多笑料，就脱肛而出。
005.别信“匪情专家”.txt	15	反攻大陆	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	15	一年反攻	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	15	两年反攻	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	15	匪情专家	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	15	公然散布失败主义的思想	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	15	掌握中兴复国的机运	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	15	再过十年	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	15	超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	15	总裁言论	例如所谓“反攻大陆”的问题，在国民党党中央四十年前提出“一年反攻”“两年反攻”之后，就一直是“匪情专家”无法面对的问题。在雷震《自由中国》半月刊最后点破反攻无望的时候，“匪情专家”就大肆抨击，认为是“公然散布失败主义的思想”！但是，迟迟不能反攻，直到1959年5月19日，由国民党总裁演讲“掌握中兴复国的机运”时，宣布“再过十年”，也就是到了1969年，“超过了‘十年生聚，十年教训’的期限，还不能反攻复国的话，那就任何希望都要破灭了。”在这一宣布后，1969终于到来了，反攻的希望，按照“总裁言论”，已经破灭，则“公然散布失败主义的思想”者，已不止雷震，而是总裁大人矣！
005.别信“匪情专家”.txt	19	匪情专家	这次天安门事件，又一次证实了“匪情专家”完全无所施其技，大家左分析、右分析，但其结果，与中外记者捕风捉影或造谣生事如出一辙，不分你我，大家都成了猜谜先生。“匪情”如此，纵夙夜匪懈，亦无从得其情矣！
005.别信“匪情专家”.txt	19	匪情	这次天安门事件，又一次证实了“匪情专家”完全无所施其技，大家左分析、右分析，但其结果，与中外记者捕风捉影或造谣生事如出一辙，不分你我，大家都成了猜谜先生。“匪情”如此，纵夙夜匪懈，亦无从得其情矣！
006.从橘子汁到洋酒.txt	9	他以‘民主鬼’‘自由魂’称呼殉难的北京学生	第一，所谓“他以‘民主鬼’‘自由魂’称呼殉难的北京学生”，与“事实的存在”不符。因为我那篇文章中，并没有这些话，这些话是康系报纸捏造的。虽然这些话没什么，但李敖既没用来“称呼殉难的北京学生”，硬栽在李敖头上，其居心就太不光明了。
006.从橘子汁到洋酒.txt	9	事实的存在	第一，所谓“他以‘民主鬼’‘自由魂’称呼殉难的北京学生”，与“事实的存在”不符。因为我那篇文章中，并没有这些话，这些话是康系报纸捏造的。虽然这些话没什么，但李敖既没用来“称呼殉难的北京学生”，硬栽在李敖头上，其居心就太不光明了。
006.从橘子汁到洋酒.txt	9	称呼殉难的北京学生	第一，所谓“他以‘民主鬼’‘自由魂’称呼殉难的北京学生”，与“事实的存在”不符。因为我那篇文章中，并没有这些话，这些话是康系报纸捏造的。虽然这些话没什么，但李敖既没用来“称呼殉难的北京学生”，硬栽在李敖头上，其居心就太不光明了。
006.从橘子汁到洋酒.txt	13	歪曲北京学运的精神	第三，我来自北京，北京是我念小学念初中的地方，我对北京学生的感情，自信在许多假仁假义假慈悲的台湾居民和舞文弄墨的台湾文人之上，不劳干号派替我操心。康系报纸说我“歪曲北京学运的精神”，证明了康宁祥这票人，根本就没看懂我的中文。我的原文是：“天安门广场的学生中，固然有绝食等悲壮表现，却也有另一种现象，可以观察他们的艰苦。……他们的境遇，真令人同情。”文章明白如此，岂容曲解？别以为橘子汁事小，看了莎士比亚《理查三世》剧本的，看到一国国王，最后要以江山易马（A horse! A horse! My kingdom for a horse!），可见人在一穷二白之时，喝橘子汁与争自由民主，并不冲突，并且马比江山还具体实惠得多！纵有高下之分，实无两歧之异。康宁祥这票人说我“歪曲北京学运的精神”，事实上，搞歪曲把戏的，正是他们自己！
006.从橘子汁到洋酒.txt	13	天安门广场的学生中，固然有绝食等悲壮表现，却也有另一种现象，可以观察他们的艰苦。……他们的境遇，真令人同情。	第三，我来自北京，北京是我念小学念初中的地方，我对北京学生的感情，自信在许多假仁假义假慈悲的台湾居民和舞文弄墨的台湾文人之上，不劳干号派替我操心。康系报纸说我“歪曲北京学运的精神”，证明了康宁祥这票人，根本就没看懂我的中文。我的原文是：“天安门广场的学生中，固然有绝食等悲壮表现，却也有另一种现象，可以观察他们的艰苦。……他们的境遇，真令人同情。”文章明白如此，岂容曲解？别以为橘子汁事小，看了莎士比亚《理查三世》剧本的，看到一国国王，最后要以江山易马（A horse! A horse! My kingdom for a horse!），可见人在一穷二白之时，喝橘子汁与争自由民主，并不冲突，并且马比江山还具体实惠得多！纵有高下之分，实无两歧之异。康宁祥这票人说我“歪曲北京学运的精神”，事实上，搞歪曲把戏的，正是他们自己！
007.大风起兮.txt	15	两国具体安排高峰会谈的时刻，布什访问中国。	五、他提醒人们，美国最怕中苏和好。——所以中苏“两国具体安排高峰会谈的时刻，布什访问中国。”“当戈尔巴乔夫正式访华时，受美国操纵的大陆学潮也发展到最高潮。本来以采访中苏高峰会谈的美国三家电视台，成为集中报导北京学潮的工具，造谣、渲染、夸张、丑化，用选择性偏颇镜头和诱导性的新闻插播，进行煽风点火。”
007.大风起兮.txt	15	当戈尔巴乔夫正式访华时，受美国操纵的大陆学潮也发展到最高潮。本来以采访中苏高峰会谈的美国三家电视台，成为集中报导北京学潮的工具，造谣、渲染、夸张、丑化，用选择性偏颇镜头和诱导性的新闻插播，进行煽风点火。	五、他提醒人们，美国最怕中苏和好。——所以中苏“两国具体安排高峰会谈的时刻，布什访问中国。”“当戈尔巴乔夫正式访华时，受美国操纵的大陆学潮也发展到最高潮。本来以采访中苏高峰会谈的美国三家电视台，成为集中报导北京学潮的工具，造谣、渲染、夸张、丑化，用选择性偏颇镜头和诱导性的新闻插播，进行煽风点火。”
008.共产党饶你，我不饶你.txt	15	我们要特别留意的是公告中指出‘如果认为必须追诉的，由最高人民检察院核准’的但书，这和去年的公告所有犯罪不再追诉，显然有极大的不同，突出所谓‘历史罪行’的意义，显示中共在进行‘示好’的同时，仍不忘保留最后的法律处置权，以便能‘伺机运用’，这是有此‘前科’的国人在旅游探亲时不可不特别警惕的。	国民党报纸中，有这样的提示：“我们要特别留意的是公告中指出‘如果认为必须追诉的，由最高人民检察院核准’的但书，这和去年的公告所有犯罪不再追诉，显然有极大的不同，突出所谓‘历史罪行’的意义，显示中共在进行‘示好’的同时，仍不忘保留最后的法律处置权，以便能‘伺机运用’，这是有此‘前科’的国人在旅游探亲时不可不特别警惕的。”又说：“在六四事件发生，台海两岸关系微妙变化的此时，中共的此一动作值得注意。自从政府开放大陆探亲以来，国人前往大陆探亲、旅游的人数日多，因制度、法令不同所引发的种种纠纷也日渐增多。除去这些困扰外，最严重的心理阴影就是中共对国共战争期间我党、政、军人员的‘犯罪’指控。虽然中共一而再的宣称‘不再追诉’，指示要‘宽大处理’，但香港报刊却多次刊登台胞回乡探亲遭受‘惩处’或‘偿债’的事件，使前往探亲的老兵或前军政人员，心中总是带有疑虑和不安。六四事件之后，全世界的华人在各种媒体上目睹共军残杀学生的事实，当然不再轻信中共的各种...
008.共产党饶你，我不饶你.txt	15	中共虽从统战部到村里都曾被要求贯彻‘忘却仇恨，热情接待’的命令，但不可否认，若干地方的民众，内心深处的‘地方仇恨’是早已存在的事实。是故，骚扰台胞的情事时有所闻。中共的此次公告，当然也对大陆同胞是一种‘不准骚扰’的宣示。	国民党报纸中，有这样的提示：“我们要特别留意的是公告中指出‘如果认为必须追诉的，由最高人民检察院核准’的但书，这和去年的公告所有犯罪不再追诉，显然有极大的不同，突出所谓‘历史罪行’的意义，显示中共在进行‘示好’的同时，仍不忘保留最后的法律处置权，以便能‘伺机运用’，这是有此‘前科’的国人在旅游探亲时不可不特别警惕的。”又说：“在六四事件发生，台海两岸关系微妙变化的此时，中共的此一动作值得注意。自从政府开放大陆探亲以来，国人前往大陆探亲、旅游的人数日多，因制度、法令不同所引发的种种纠纷也日渐增多。除去这些困扰外，最严重的心理阴影就是中共对国共战争期间我党、政、军人员的‘犯罪’指控。虽然中共一而再的宣称‘不再追诉’，指示要‘宽大处理’，但香港报刊却多次刊登台胞回乡探亲遭受‘惩处’或‘偿债’的事件，使前往探亲的老兵或前军政人员，心中总是带有疑虑和不安。六四事件之后，全世界的华人在各种媒体上目睹共军残杀学生的事实，当然不再轻信中共的各种...
