score	file	line	text	context
5	001.楔子.txt	15	徐菁死了一个月了，怎么回事？	四周也张望着她。突然间，邻座女生惊声尖叫起来：“看她的学号！看她的学号！CY781984！C-Y-7-8-1-9-8-4！天哪！这是徐菁的学号！”“徐菁不是车祸死了吗？”“徐菁死了一个月了，怎么回事？”“我们没有转学生，也不可能有同样学号！”……七嘴八舌，立刻乱成一团。“你是谁？”“你是谁？”“你怎么穿着徐菁的制服？”“你哪儿来的？”……乱成一团中，大家包围...
5	001.楔子.txt	15	我们没有转学生，也不可能有同样学号！	四周也张望着她。突然间，邻座女生惊声尖叫起来：“看她的学号！看她的学号！CY781984！C-Y-7-8-1-9-8-4！天哪！这是徐菁的学号！”“徐菁不是车祸死了吗？”“徐菁死了一个月了，怎么回事？”“我们没有转学生，也不可能有同样学号！”……七嘴八舌，立刻乱成一团。“你是谁？”“你是谁？”“你怎么穿着徐菁的制服？”“你哪儿来的？”……乱成一团中，大家包围...
3	001.楔子.txt	15	徐菁不是车祸死了吗？	四周也张望着她。突然间，邻座女生惊声尖叫起来：“看她的学号！看她的学号！CY781984！C-Y-7-8-1-9-8-4！天哪！这是徐菁的学号！”“徐菁不是车祸死了吗？”“徐菁死了一个月了，怎么回事？”“我们没有转学生，也不可能有同样学号！”……七嘴八舌，立刻乱成一团。“你是谁？”“你是谁？”“你怎么穿着徐菁的制服？”“你哪儿来的？”……乱成一团中，大家包围...
3	001.楔子.txt	15	你是谁？	四周也张望着她。突然间，邻座女生惊声尖叫起来：“看她的学号！看她的学号！CY781984！C-Y-7-8-1-9-8-4！天哪！这是徐菁的学号！”“徐菁不是车祸死了吗？”“徐菁死了一个月了，怎么回事？”“我们没有转学生，也不可能有同样学号！”……七嘴八舌，立刻乱成一团。“你是谁？”“你是谁？”“你怎么穿着徐菁的制服？”“你哪儿来的？”……乱成一团中，大家包围...
3	001.楔子.txt	15	你怎么穿着徐菁的制服？	四周也张望着她。突然间，邻座女生惊声尖叫起来：“看她的学号！看她的学号！CY781984！C-Y-7-8-1-9-8-4！天哪！这是徐菁的学号！”“徐菁不是车祸死了吗？”“徐菁死了一个月了，怎么回事？”“我们没有转学生，也不可能有同样学号！”……七嘴八舌，立刻乱成一团。“你是谁？”“你是谁？”“你怎么穿着徐菁的制服？”“你哪儿来的？”……乱成一团中，大家包围...
3	001.楔子.txt	15	你哪儿来的？	四周也张望着她。突然间，邻座女生惊声尖叫起来：“看她的学号！看她的学号！CY781984！C-Y-7-8-1-9-8-4！天哪！这是徐菁的学号！”“徐菁不是车祸死了吗？”“徐菁死了一个月了，怎么回事？”“我们没有转学生，也不可能有同样学号！”……七嘴八舌，立刻乱成一团。“你是谁？”“你是谁？”“你怎么穿着徐菁的制服？”“你哪儿来的？”……乱成一团中，大家包围...
4	001.楔子.txt	17	请给我一点空间，让我说。	飘逸的陌生人吓到了，她紧抱着书包，想站起来，可是没有空间，一声声的质问压迫着她，她摇着头、咬着下唇，万般无奈。最后，她决心给出答案：“请给我一点空间，让我说。”她有点喘息。“大家让开一下。”“让开一下。”“她要说了。”“说出她是谁。”……包围的人头们让开了，光线透了过来、空气透了过来，飘逸的轻声细语传出了：“我不是别人，我就是徐菁。”
4	001.楔子.txt	17	我不是别人，我就是徐菁。	飘逸的陌生人吓到了，她紧抱着书包，想站起来，可是没有空间，一声声的质问压迫着她，她摇着头、咬着下唇，万般无奈。最后，她决心给出答案：“请给我一点空间，让我说。”她有点喘息。“大家让开一下。”“让开一下。”“她要说了。”“说出她是谁。”……包围的人头们让开了，光线透了过来、空气透了过来，飘逸的轻声细语传出了：“我不是别人，我就是徐菁。”
5	001.楔子.txt	19	徐菁明明死了，怎么是徐菁！	前排的女生尖叫起来、跳起来：“天哪！她就是徐菁！”“她说她是徐菁！”“徐菁明明死了，怎么是徐菁！”“她是女鬼，哇！”……在惊声尖叫中，飘逸的伸出纤细秀美的手，抚上自己的前额，倒在椅子上。“她昏倒了！”“快叫救护车！”“叫医务室护士来！”“假徐菁昏倒了！”“快救她！”……
5	001.楔子.txt	19	她是女鬼，哇！	前排的女生尖叫起来、跳起来：“天哪！她就是徐菁！”“她说她是徐菁！”“徐菁明明死了，怎么是徐菁！”“她是女鬼，哇！”……在惊声尖叫中，飘逸的伸出纤细秀美的手，抚上自己的前额，倒在椅子上。“她昏倒了！”“快叫救护车！”“叫医务室护士来！”“假徐菁昏倒了！”“快救她！”……
