file	line	text	reason	context
003.李敖札记.txt	17	你这样搞国民党有效吗？	modern-political-news-context	晚饭前黄三问我：“你这样搞国民党有效吗？”我说：“搞国民党像搞屄。这不是能不能的问题，只是要一搞耳！有性欲、无性能是另一问题，重要是你要志在一搞才行。”黄三大笑。（1989年3月24日）
003.李敖札记.txt	17	搞国民党像搞屄。这不是能不能的问题，只是要一搞耳！有性欲、无性能是另一问题，重要是你要志在一搞才行。	modern-political-news-context	晚饭前黄三问我：“你这样搞国民党有效吗？”我说：“搞国民党像搞屄。这不是能不能的问题，只是要一搞耳！有性欲、无性能是另一问题，重要是你要志在一搞才行。”黄三大笑。（1989年3月24日）
003.李敖札记.txt	21	国民党里有很多坏人，所以局面弄成现在这样子；但国民党里也有好人，所以弄成现在这样子还能拖下去。	modern-political-news-context	吴越潮生前在信义路口对我说：“国民党里有很多坏人，所以局面弄成现在这样子；但国民党里也有好人，所以弄成现在这样子还能拖下去。”但我总觉得，帮助国民党作恶的好人，只是“坏的好人”耳！岂配称为好人哉？（1989年4月13日）
003.李敖札记.txt	21	坏的好人	modern-political-news-context	吴越潮生前在信义路口对我说：“国民党里有很多坏人，所以局面弄成现在这样子；但国民党里也有好人，所以弄成现在这样子还能拖下去。”但我总觉得，帮助国民党作恶的好人，只是“坏的好人”耳！岂配称为好人哉？（1989年4月13日）
004.台大校长不要脸.txt	5	台大校庆餐会，李远哲：真正校友，勿要谩骂	modern-political-news-context	今天报上登“台大校庆餐会，李远哲：真正校友，勿要谩骂”、“陈维昭说，社会持续教育缺失”，然后又批评“校园不谈品德”，学生品德不好了。陈维昭还写这个毛笔字“敦品励学、爱国爱人”，这个是台大的校训，代表他很重视大学生的品德。
004.台大校长不要脸.txt	5	陈维昭说，社会持续教育缺失	modern-political-news-context	今天报上登“台大校庆餐会，李远哲：真正校友，勿要谩骂”、“陈维昭说，社会持续教育缺失”，然后又批评“校园不谈品德”，学生品德不好了。陈维昭还写这个毛笔字“敦品励学、爱国爱人”，这个是台大的校训，代表他很重视大学生的品德。
004.台大校长不要脸.txt	5	校园不谈品德	modern-political-news-context	今天报上登“台大校庆餐会，李远哲：真正校友，勿要谩骂”、“陈维昭说，社会持续教育缺失”，然后又批评“校园不谈品德”，学生品德不好了。陈维昭还写这个毛笔字“敦品励学、爱国爱人”，这个是台大的校训，代表他很重视大学生的品德。
004.台大校长不要脸.txt	5	敦品励学、爱国爱人	modern-political-news-context	今天报上登“台大校庆餐会，李远哲：真正校友，勿要谩骂”、“陈维昭说，社会持续教育缺失”，然后又批评“校园不谈品德”，学生品德不好了。陈维昭还写这个毛笔字“敦品励学、爱国爱人”，这个是台大的校训，代表他很重视大学生的品德。
004.台大校长不要脸.txt	9	台大校长任期比李登辉还长	modern-political-news-context	请看财讯杂志所刊的一篇文章，“台大校长任期比李登辉还长”，李登辉任期干了12年，陈维昭是从1993年做台大校长，本来应该做到1996年，做3年，按照规定任期应该到1996年6月届满，而应该在1995年8月召开校务会议，决定续任与否。
004.台大校长不要脸.txt	21	本人与此事有何干系，因社务繁忙，不克到场作证。	modern-political-news-context	1994年4月17日，《自立晚报》刊出，台大校长陈维昭指出，大学时期看过《自由中国》，对殷海光民主思想深刻，他认为殷海光批评国民党，不但失去自由中国舞台，还被撵出台大教职。后来我李敖打官司，叫陈维昭来作证，因为你说殷海光是被撵出台大教职。陈维昭，这个不要脸的台大校长，不敢来作证，写信给法院，“本人与此事有何干系，因社务繁忙，不克到场作证。”这是多么的不要脸。
005.退孙中山的票.txt	3	告洋状	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	挽救	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	时艰	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	势力微弱	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	政府冥顽	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	观望	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	定乱苏民	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	我南人	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	机不可失，合则有成。	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	转商同志之国，极力赞成	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	受其利者，又不特华人已也	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	迁都	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	如关税等类，如有增改，必先与列国妥议而行	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	分沾利益	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	3	大小讼务，仿欧美之法，立陪审人员，许律师代理，务为平允，不以残刑致死，不以拷打取供。	modern-political-news-context	1900年的7月24日，一群搞革命的中国人，为了取得外国人的援助，联名写了一封信给香港总督。这封信可说是集“告洋状”的大成。首先说他们想“挽救”“时艰”但是自感“势力微弱”、“政府冥顽”、大臣“观望”，他们想“定乱苏民”，要找谁呢？最后好了，他们找到英国、找到英国殖民地总督，“深知贵国素敦友谊，保中为心；且商务教堂，遍于内地。故某等不嫌越分，呈请助力，以襄厥成，愿借殊勋，改造中国。”他们告诉洋人说：“我南人”（我们南方人），要单独跟洋人合作，并且“机不可失，合则有成。”如果洋人肯帮他们，并且代为“转商同志之国，极力赞成”，完成大事后，“受其利者，又不特华人已也”。为什么洋人也占便宜呢？因为他们事先承诺了条件。条件是他们愿为洋人的安全与方便“迁都”；愿意还洋人债务；愿意放弃关税自主，“如关税等类，如有增改，必先与列国妥议而行”；愿意在铁路、矿产、船政、工商各业方面，让洋人“分沾利益”；最后还愿意照洋人司法制度来改革，“大小讼务，仿...
005.退孙中山的票.txt	5	告洋状	modern-political-news-context	这一集“告洋状”大成的文件中，有的不无丧权辱国之处，有的倒也颇有现代化观念，例如它主张进行司法改革，“仿欧美之法，立陪审人员”，就是与人为善的。所以，虽然写信的基本立场是里通外国，但其内容，荒谬之中也有可取者在。
005.退孙中山的票.txt	5	仿欧美之法，立陪审人员	modern-political-news-context	这一集“告洋状”大成的文件中，有的不无丧权辱国之处，有的倒也颇有现代化观念，例如它主张进行司法改革，“仿欧美之法，立陪审人员”，就是与人为善的。所以，虽然写信的基本立场是里通外国，但其内容，荒谬之中也有可取者在。
