score	file	line	text	context
3	001.向国民党讨十大债.txt	5	一眠大一寸	祖国投入台湾的怀抱后，不料“一眠大一寸”，大到今天国民党一切通吃了。我们在被它吃得元气大伤之余，真忍不住也要算算账，算算国民党所谓救国救民这么多年，究竟欠了我们多少债。算算之下，我们自然要向国民党讨这些债：
4	001.向国民党讨十大债.txt	7	卖国的债	第一债——“卖国的债”。国民党在一九四五年八月十四日与苏联签订所谓《中苏友好条约》，搞“蒙古独立”，这一“蒙独”之下，比台湾大四五十倍的中国领土，都脱离了中国。国民党卖了国还不说，居然整天栽诬别人，说别人“卖国”。你看电视上电影上整天骂“张大帅”，说北洋军阀卖国，但是外蒙古是军阀手上收回来的，是国民党手上卖出去的，到底是谁卖国，一览无遗。所以，我们要向国民党...
4	001.向国民党讨十大债.txt	7	蒙古独立	第一债——“卖国的债”。国民党在一九四五年八月十四日与苏联签订所谓《中苏友好条约》，搞“蒙古独立”，这一“蒙独”之下，比台湾大四五十倍的中国领土，都脱离了中国。国民党卖了国还不说，居然整天栽诬别人，说别人“卖国”。你看电视上电影上整天骂“张大帅”，说北洋军阀卖国，但是外蒙古是军阀手上收回来的，是国民党手上卖出去的，到底是谁卖国，一览无遗。所以，我们要向国民党...
3	001.向国民党讨十大债.txt	7	卖国	第一债——“卖国的债”。国民党在一九四五年八月十四日与苏联签订所谓《中苏友好条约》，搞“蒙古独立”，这一“蒙独”之下，比台湾大四五十倍的中国领土，都脱离了中国。国民党卖了国还不说，居然整天栽诬别人，说别人“卖国”。你看电视上电影上整天骂“张大帅”，说北洋军阀卖国，但是外蒙古是军阀手上收回来的，是国民党手上卖出去的，到底是谁卖国，一览无遗。所以，我们要向国民党...
4	001.向国民党讨十大债.txt	9	祸国的债	第二债——“祸国的债”。在辛亥革命成功后，中华民国政府是北洋政府，这是国民党同意的，也是世界各国承认的。但是后来国民党反了悔，在南方另成立叛乱团体，因为世界各国都不理它，它就勾结苏联，由苏联帮它组织“联俄容共”的党、由苏联帮它成立黄埔军官学校。最后上了苏联大当，逃到台湾，它手里的领土只剩下中国的千分之三，祸国祸到这种程度，还整天大夸光荣历史。所以，我们要向国...
3	001.向国民党讨十大债.txt	9	联俄容共	第二债——“祸国的债”。在辛亥革命成功后，中华民国政府是北洋政府，这是国民党同意的，也是世界各国承认的。但是后来国民党反了悔，在南方另成立叛乱团体，因为世界各国都不理它，它就勾结苏联，由苏联帮它组织“联俄容共”的党、由苏联帮它成立黄埔军官学校。最后上了苏联大当，逃到台湾，它手里的领土只剩下中国的千分之三，祸国祸到这种程度，还整天大夸光荣历史。所以，我们要向国...
5	001.向国民党讨十大债.txt	13	于刑讯一端，尤深恶痛绝	第四债——“刑求的债”。国民党对外国人低三下四，但对自己同胞却趾高气扬，整人整得无所不用其极。国民党的总理早在就任中华民国临时大总统时候，就宣布“禁止刑讯”，“于刑讯一端，尤深恶痛绝”。但是，七十多年下来，国民党修理自己同胞的德政，随时可闻、随处可见；自国民党接替日本人统治台湾三十八年来，刑求自己同胞，日有所闻。王迎先的刑求致死，是我们最清楚的一次。所以，我...
3	001.向国民党讨十大债.txt	17	今天台湾人对日本还念念不忘。原因是他们看到日本的司法是尊严的、是平等的。台湾光复后……台湾老百姓对于法院的观感是一落千丈。	第六债——“玩法的债”。国民党口口声声尊重法治、审判独立，但实际上，它的司法配合政治，连他们自己都无法否认。已故国民党监察委员曹德宣说：“今天台湾人对日本还念念不忘。原因是他们看到日本的司法是尊严的、是平等的。台湾光复后……台湾老百姓对于法院的观感是一落千丈。”为什么一落千丈？因为国民党老是为了他们的自私原因，牺牲法律的公正，使我们一个个冤枉坐黑牢。所以，我...
3	001.向国民党讨十大债.txt	19	违宪的债	第七债——“违宪的债”。国民党革别人的命，定了三阶段，所谓军政、训政、宪政。北伐以后，结束军政，开始训政，宣布训政六年。可是六年以后，国民党训上瘾来了，不肯结束一党专政，又拖了十二年，才宣布施行宪政。可是施行了四个半月，就弄个《动员戡乱时期临时条款》出来，把宪法给捆得面目全非。同时还把《戒严法》等等带进场，创造人类有史以来最长的戒严纪录，至今未已。所以，我们...
8	002.国民党“走过从前”吗？.txt	3	我们曾经携手走过从前，共同创建更美好明天	11月24日，国民党大肆庆祝所谓“建党九十四周年”。国民党第一党报《中央日报》以社论“全中国十亿同胞需要和信赖的党”为题，夸称“中国国民党建党已届九十四周年，再过六年就是整整一个世纪；也即是说一部中国国民党史，等于一部中国近代的进化史”。同时由桃园县党部出面，举办“龙腾之夜”活动项目，大登广告，夸称“我们曾经携手走过从前，共同创建更美好明天”。继往开来的气派...
7	002.国民党“走过从前”吗？.txt	3	中国国民党建党已届九十四周年，再过六年就是整整一个世纪；也即是说一部中国国民党史，等于一部中国近代的进化史	11月24日，国民党大肆庆祝所谓“建党九十四周年”。国民党第一党报《中央日报》以社论“全中国十亿同胞需要和信赖的党”为题，夸称“中国国民党建党已届九十四周年，再过六年就是整整一个世纪；也即是说一部中国国民党史，等于一部中国近代的进化史”。同时由桃园县党部出面，举办“龙腾之夜”活动项目，大登广告，夸称“我们曾经携手走过从前，共同创建更美好明天”。继往开来的气派...
6	002.国民党“走过从前”吗？.txt	3	全中国十亿同胞需要和信赖的党	11月24日，国民党大肆庆祝所谓“建党九十四周年”。国民党第一党报《中央日报》以社论“全中国十亿同胞需要和信赖的党”为题，夸称“中国国民党建党已届九十四周年，再过六年就是整整一个世纪；也即是说一部中国国民党史，等于一部中国近代的进化史”。同时由桃园县党部出面，举办“龙腾之夜”活动项目，大登广告，夸称“我们曾经携手走过从前，共同创建更美好明天”。继往开来的气派...
4	002.国民党“走过从前”吗？.txt	3	龙腾之夜	11月24日，国民党大肆庆祝所谓“建党九十四周年”。国民党第一党报《中央日报》以社论“全中国十亿同胞需要和信赖的党”为题，夸称“中国国民党建党已届九十四周年，再过六年就是整整一个世纪；也即是说一部中国国民党史，等于一部中国近代的进化史”。同时由桃园县党部出面，举办“龙腾之夜”活动项目，大登广告，夸称“我们曾经携手走过从前，共同创建更美好明天”。继往开来的气派...
3	002.国民党“走过从前”吗？.txt	3	建党九十四周年	11月24日，国民党大肆庆祝所谓“建党九十四周年”。国民党第一党报《中央日报》以社论“全中国十亿同胞需要和信赖的党”为题，夸称“中国国民党建党已届九十四周年，再过六年就是整整一个世纪；也即是说一部中国国民党史，等于一部中国近代的进化史”。同时由桃园县党部出面，举办“龙腾之夜”活动项目，大登广告，夸称“我们曾经携手走过从前，共同创建更美好明天”。继往开来的气派...
5	002.国民党“走过从前”吗？.txt	9	加上中国二字者，所以别于元年之国民党也	非但兴中会、同盟会和今天的国民党牛头不对马嘴，即使1912年的国民党，也都无法硬加衔接。1912年的国民党是同盟会和统一共和党、国民共进会、国民公党、共和实进会合并的产物，孙中山始终未尝过问。今天的国民党，正式名称是中国国民党，它在1919年成立时，照党史会《国父年谱》所说，“加上中国二字者，所以别于元年之国民党也”，显然在和“元年之国民党”划清界限。“其性...
4	002.国民党“走过从前”吗？.txt	9	其性质则元年之国民党为五党所合并者，今之中国国民党则中华革命党所递嬗而来者也。	非但兴中会、同盟会和今天的国民党牛头不对马嘴，即使1912年的国民党，也都无法硬加衔接。1912年的国民党是同盟会和统一共和党、国民共进会、国民公党、共和实进会合并的产物，孙中山始终未尝过问。今天的国民党，正式名称是中国国民党，它在1919年成立时，照党史会《国父年谱》所说，“加上中国二字者，所以别于元年之国民党也”，显然在和“元年之国民党”划清界限。“其性...
3	002.国民党“走过从前”吗？.txt	11	二次〔革命〕失败，逃亡至日本的时候，我就想设法改组，但未成功……那时我没有法子，只得我一个人肩起这革命的担子，重新组织一个中华革命党。	至于中华革命党，严格说来，它跟1912年的国民党没有衔接性。1924年孙中山在《政党的精神在党员全体不在领袖一人》演讲里，明说：“二次〔革命〕失败，逃亡至日本的时候，我就想设法改组，但未成功……那时我没有法子，只得我一个人肩起这革命的担子，重新组织一个中华革命党。”可见连孙中山自己，都认为中华革命党不是原有的国民党的“改组”，而是“重新组织”的新东西，它们之...
5	002.国民党“走过从前”吗？.txt	13	吾党组织，自革命同盟会以至中国国民党	虽然今天国民党的建党，实在只不过是1919年的事、只不过只有六十九年而非九十四年，但国民党为了把革命功劳“一切笼为己有”（章太炎语），就不得不把历史拉长上溯，但纵使这样，吹牛也有程度之不同。1923年发表的《中国国民党改组宣言》，也只是说“吾党组织，自革命同盟会以至中国国民党”，虽然吹牛，也只吹到同盟会；如今国民党在台湾，越吹越大，“走过从前”，兴中会都难逃...
4	004.承认的暗杀和否认的暗杀.txt	9	天道好还	可是，谁能想得到，“天道好还”，居然在无头命案近半个世纪以后，国民党的军统局大特务魏大铭最后给抖出来了。魏大铭在1981年2月1日的《传记文学》第三十八卷第二期里，发表《评述戴雨农先生的事功（上）》，泄露了暗杀杨杏佛、史量才的真凶。虽然如此，《戴雨农先生年谱》这种秘密的官书中，还是不承认的，而军统局大特务乔家才的公开的私人著作中，还是气愤填膺的。乔家才在《为...
3	004.承认的暗杀和否认的暗杀.txt	11	毕业后，参加前军统局工作，在戴公雨农领导下，从事情报工作，七七事变后，派至上海，于二十八年2月18日，手刃南京伪维新政府外交部长陈箓，实足以振奋沦陷区之人心，旋至香港，蒙戴先生召见奖勉有加。	不过，照乔家才这种逻辑，纵军统局的人，苟非身与其役者，所有见闻，都不算数，则在他自己的大量著作中，也就难逃失真之讥。其他的军统局的人的著作，也将一概不可信了。例如《戴雨农先生年谱》中，只字不提暗杀陈箓的事，但在军统局刘子英《芾石忆旧》中，却明写刘戈青“毕业后，参加前军统局工作，在戴公雨农领导下，从事情报工作，七七事变后，派至上海，于二十八年2月18日，手刃南...
7	005.国民党式暗杀与共产党式暗杀.txt	5	你在街上若有人向你横眉疾视，即不妨更张大眼睛回敬他，包管平安无事。	一九四九年冬间，张氏由台北携家来香港侨居，全部家当只有美金五千元。未几，他与顾孟余等创立“民主战斗同盟”政团，并创刊《中国之声》杂志，由张氏担任社长，而以“战盟”的宣传部长李微尘为主编，生活费用按月由“战盟”供应，毋须自掏腰包。这时候，我与国焘往还甚密切，到一九五〇年冬，有陈寒波其人者，从大陆来到香港，写了一本《我做过毛泽东的特务》小册子，公开发行，叙述他在...
7	005.国民党式暗杀与共产党式暗杀.txt	5	这又不然，凡属参加过共党秘密工作，而又中途变节，把所知悉的内幕公开揭露出来的，共党即非加以铲除不可，任他走到哪儿，都不能幸免的，你不是这块料，放心罢！	一九四九年冬间，张氏由台北携家来香港侨居，全部家当只有美金五千元。未几，他与顾孟余等创立“民主战斗同盟”政团，并创刊《中国之声》杂志，由张氏担任社长，而以“战盟”的宣传部长李微尘为主编，生活费用按月由“战盟”供应，毋须自掏腰包。这时候，我与国焘往还甚密切，到一九五〇年冬，有陈寒波其人者，从大陆来到香港，写了一本《我做过毛泽东的特务》小册子，公开发行，叙述他在...
6	005.国民党式暗杀与共产党式暗杀.txt	5	共产党不像其他的一般政党，对政敌随便采取暗杀手段，这是得不偿失的笨拙举动——暗杀一个政敌后，他的父母兄弟和妻孥们，尽成了不共戴天的敌人，权衡利害，太不划算了，所以不干。共党对付强有力的政敌，先调查政敌的群众基础，然后以各种造谣说谎方法，向群众毁坏政敌的信誉，必使其失去群众信仰而后已。没有群众的政敌便不可怕了，何必暗算他呢？老兄写写反共文章，无关宏旨，不必多所顾虑。	一九四九年冬间，张氏由台北携家来香港侨居，全部家当只有美金五千元。未几，他与顾孟余等创立“民主战斗同盟”政团，并创刊《中国之声》杂志，由张氏担任社长，而以“战盟”的宣传部长李微尘为主编，生活费用按月由“战盟”供应，毋须自掏腰包。这时候，我与国焘往还甚密切，到一九五〇年冬，有陈寒波其人者，从大陆来到香港，写了一本《我做过毛泽东的特务》小册子，公开发行，叙述他在...
4	005.国民党式暗杀与共产党式暗杀.txt	5	民主战斗同盟	一九四九年冬间，张氏由台北携家来香港侨居，全部家当只有美金五千元。未几，他与顾孟余等创立“民主战斗同盟”政团，并创刊《中国之声》杂志，由张氏担任社长，而以“战盟”的宣传部长李微尘为主编，生活费用按月由“战盟”供应，毋须自掏腰包。这时候，我与国焘往还甚密切，到一九五〇年冬，有陈寒波其人者，从大陆来到香港，写了一本《我做过毛泽东的特务》小册子，公开发行，叙述他在...
5	005.国民党式暗杀与共产党式暗杀.txt	7	以各种造谣说谎方法，向群众毁坏政敌的信誉，必使其失去群众信仰而后已	这故事最令人注意的是说共产党式暗杀的标准，只有进入他们核心再窝里反泄密的，他们才“非加以铲除不可”。除此以外，他们“以各种造谣说谎方法，向群众毁坏政敌的信誉，必使其失去群众信仰而后已”，而不诉诸暗杀。因为不毁坏政敌信誉，却径行暗杀，乃是“得不偿失的笨拙举动”。
5	005.国民党式暗杀与共产党式暗杀.txt	11	你告诉国焘，莫把我们内部的机密向外乱说，否则我们有方法对付他的！	国焘以中委兼任陕甘边区自治政府副主席，经常住在延安，毛泽东乃从事报怨，随时召集中委会议，检讨红四方面军在四川的一切措施，指为右倾机会主义，要国焘到会答复，而责难不休。国焘经过几次折磨后，认为说来说去总是那套陈腔滥调，不屑浪费唇舌，乃托病不复到会。讵毛酋即将会议移至国焘住所举行，且嘱国焘卧在床上作答，迫使其无从躲避这种精神虐待的痛苦，手段残酷已极。毛酋必须国焘...
3	005.国民党式暗杀与共产党式暗杀.txt	11	国焘前往武汉，不会回来了，你若愿意留在延安照样工作（杨氏系老牌共产党员），不成问题，倘欲与良人共进退，即可派车送你和小孩到西安去，请你自己决定。	国焘以中委兼任陕甘边区自治政府副主席，经常住在延安，毛泽东乃从事报怨，随时召集中委会议，检讨红四方面军在四川的一切措施，指为右倾机会主义，要国焘到会答复，而责难不休。国焘经过几次折磨后，认为说来说去总是那套陈腔滥调，不屑浪费唇舌，乃托病不复到会。讵毛酋即将会议移至国焘住所举行，且嘱国焘卧在床上作答，迫使其无从躲避这种精神虐待的痛苦，手段残酷已极。毛酋必须国焘...
