file	line	context
《我是天安门》目录.txt	33	031.猫王歌曲打入大陆市场
001.香港的机会，中国的机会.txt	59	中共这种立场，香港的中国人，虽然认为还差强人意，可是仍然不放心。8月29日左翼学联举行的“香港前景与市民权益”研讨会上，立法局议员就认为：“港人治港”的方案，实施时会困难重重，而中共的态度与做法，也使香港人非常困扰不安。他们认为：香港一旦挂上五星旗，便会成为共产国家的一部分了，所谓“资本主义经济特区”，也就不无疑问了。
001.香港的机会，中国的机会.txt	85	香港已经脱离了中国一百四十年，何必急于染上红色呢？何必急于一统呢？中国在周朝初年，是千余国；到了春秋时代，是十二大国；秦朝统一中国，大家说完全统一了，是错的，它留下一个小卫国，直到解决六国以后十二年（公元前209），才完全统一，那时秦始皇都死翘翘了。我觉得留下卫国不统一，并没妨碍秦始皇统一中国的令名，反倒足见其大。香港问题当然今非昔比，但这个小史实，岂不值得我们玩味吗？
002.“谢谢你，帝国主义！”.txt	3	帝国主义本是人类的一种老毛病，它的发展基础是“强凌弱、众暴寡”，这种毛病从中国到外国、从穴居人到高楼大厦的，都是一样。人类在自己成为弱者的时候，就满口和平，一旦成为强者，就犯老毛病。国民党宣传中国是爱好和平的民族，但是从汉武“事四夷”，到乾隆“十全武功”，我们实在不能不说是帝国主义的杰作。乾隆打四川西北边的大小金川（大金川是四川理番县的绥靖屯、小金川是四川懋功县），对那样小的崇山峻岭，要前后用兵五年、糜饷七千万，所谓中国民族爱和平，爱得真过头了。
002.“谢谢你，帝国主义！”.txt	11	在国民党“打倒帝国主义”的活剧里，我们很容易联想到张天师捉鬼拿妖的活剧。张天师登坛作法，口中念念有词，比手画脚，凭空就捉得鬼下拿得妖来了，其实天知道真正有没有鬼和妖，张天师是不知道的，他只是假设有鬼有妖而已，他的一切，也都是自欺欺人的假动作，凭这些假动作换饭吃而已。同理代换，国民党的“打倒帝国主义”，也不过如此。
002.“谢谢你，帝国主义！”.txt	21	其实，发明帝国主义而叫嚣打倒的，他们自己，就是典型的帝国主义。当国民党拉来王八蛋苏联做朋友，开始“联俄容共”的时候，党外人士就提出疑义，梁启超在《复刘勉己书论对俄问题》中大声疾呼：
002.“谢谢你，帝国主义！”.txt	23	问苏俄是不是帝国主义者？我毫不沉吟的答道：他是帝国主义的结晶，他是帝国主义的大魔王……俗语说的好：“江山易改，本性难移”《一国的国民性，可是换一面招牌就改得转来吗？俄国人玩的政治，对内只是专制，对外只是侵略，他们非如此不能过瘾。不管苏不苏，赤不赤，玩来玩去总是这一套，马克思便是化身的希腊正教上帝，列宁便是转轮再生的大彼得，全俄人民从前是“沙”的脚下草，现在便照例承袭充当执行委员的脚底泥，中国从前是“沙”的梦想汤沐邑，现在便是红旗底下得意的抛球场。苏俄啊！你要辨明你不是帝国主义吗？你哪一天把在中国的活动停息，我们那一天立刻就相信你，但是能吗？
002.“谢谢你，帝国主义！”.txt	35	除了政治及武力侵略以外，现代还有所谓经济侵略、文化侵略及主义侵略。我们受到近几年的宣传的人都以为这些现象是极明显而简单的帝国主义。其实这些现象都是极复杂的。我们先就经济的侵略说，外人在中国的投资是侵略么？是帝国主义么？若说是，那么欧战以前，法国在俄国所投的资本比法国在中国或安南所投的还多，岂不是法国对俄比对安南还更行帝国主义么？彼时英国在美国所投的资本反过于在中国所投的资本，那就证明英国对美国是行更厉害的帝国主义么？若说国外投资不是帝国主义，我们知道这种投资往往使受资的国家变为投资国的政治的及经济的附庸。收买别国的原料来发展工业是帝国主义么？若说是，那么美国收买日本的生丝，日本收买美国的棉花是美日相对的行帝国主义；日本现在决定不买印度的棉花是日本对印度放弃帝国主义；俄国现在努力推销石油于国外是斯大林甘心作帝国主义的牺牲品。若说原料与帝国主义无关系，我们知道原料的寻求往往引起国际的冲突，一弱国而有大宗原料往往诱进外人的侵略，如中国、波斯及战前的土耳其。在别国占商场是帝国主义么？若说是，那么因为战前俄国是德国的一个好商场——彼时德国卖给俄国的制造品比卖给中国的还多——德国就是对俄国行帝国主义？现在英美之间的制造品的交换很多，这就...
002.“谢谢你，帝国主义！”.txt	43	一切的有作为的、向上的民族都在那里求自己的政治、经济、文化势力的膨胀。古代如此，现在亦如此。倘甲的势力膨胀与乙的相等，如日美、日俄、英美、法德等国之间，甲乙的关系就是平等的、通常的国际关系。我们不说甲乙之间有帝国主义存在。万一甲的势力膨胀过于乙的，如列强与中国之间，那么帝国主义自然而然的就来了。这是一种天然现象，无所谓善恶，如要谈善恶和责任，那么强者与弱者是同等的须负责。我们只能求我们的膨胀能与外来的膨胀抗衡，不能求外来的膨胀的取消。取消或限制任何民族的膨胀就是取消或限制它的生活。这是根本不可能的。不求自己的膨胀，而徒怨天尤人，咒骂彼帝国主义者，这是自暴自弃，更加招人的鄙视和压迫。
002.“谢谢你，帝国主义！”.txt	51	帝国主义到中国来后，有所谓“租界”（settlement concession），租界是帝国主义在中国领土上画地为特区，不受中国政府管辖。乍看起来，这些特区是丧权辱国、是洋鬼子侵略我们，但是仔细一看租界中的政治，我们却会脸红的。洋鬼子虽然帝国主义，但在帝国主义之中，他们的许多良法美意，也都“侵略”而来。比如说：洋鬼子是主张言论自由的，他们欢迎办报，于是，办报传统与办报自由都素来可怜的中国人，便如鱼得水了。当年的《苏报》，便是其中之一。《苏报》的志士仁人们，在帝国主义的庇荫下攻击中国专制政府，骂满清皇帝是“小丑”等等，越骂越高兴。骂得专制政府吃不消了，就密电这个地区的封疆大吏，命令“着即拿办”。专制政府虽然大喊拿人，可是不得洋鬼子同意，拿不进去。专制政府于是跟洋鬼子打商量，洋鬼子也买几分账，但一看专制政府的严刑峻法，却不能赞同。原来专制政府“宽大”得没有《出版法》，只有“造妖书妖言”“大逆不道”等的罪名，要用这些法律办人，就要“不分首从，皆凌迟处死”。这下子把老外给吓坏了，老外没想到“礼仪之邦”的法律竟这样野蛮。照专制政府的法律，“凌迟处死”就是一刀一刀剐死，这样重的刑，洋鬼子是看不过去的。所以，洋鬼子只肯抓人，要办人、要审人...
