file	line	text	context
《第73烈士》目录.txt	16	李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	15: / 16: 李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！ / 17:
001.楔子——1911（黄花岗）.txt	13	“报告大人，刽老爷跟他徒弟们一起砍的，都累坏了。他们就坐在那土堆上抽旱烟呢，大人要不要慰问一下？给他们赏几文？”	12: / 13: “报告大人，刽老爷跟他徒弟们一起砍的，都累坏了。他们就坐在那土堆上抽旱烟呢，大人要不要慰问一下？给他们赏几文？” / 14:
001.楔子——1911（黄花岗）.txt	21	“丢老妈！这些死革命党！年纪轻轻的，革什么命？革命就是丢老妈造反啊，造反就得杀头啊！杀得老子累死了，一个又一个、一个又一个，要杀这么多头啊，溅得一身都是血，这些死革命党真不怕死啊，砍了一辈子人头，多少江洋大盗、绿林好汉，有的临砍头前就懦了、就软了、就脸白了、就腿抖了，可是这些死革命党啊，一个又一个、一个又一个，没有一个懦的，怎么回事啊，丢老妈！”	20: / 21: “丢老妈！这些死革命党！年纪轻轻的，革什么命？革命就是丢老妈造反啊，造反就得杀头啊！杀得老子累死了，一个又一个、一个又一个，要杀这么多头啊，溅得一身都是血，这些死革命党真不怕死啊，砍了一辈子人头，多少江洋大盗、绿林好汉，有的临砍头前就懦了、就软了、就脸白了、就腿抖了，可是这些死革命党啊，一个又一个、一个又一个，没有一个懦的，怎么回事啊，丢老妈！” / 22:
001.楔子——1911（黄花岗）.txt	65	李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	64: / 65: 李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！ / 66:
002.第一部——1949（黄花岗38年后）.txt	3	中国文化的特色可多了，其中之一是，坟是平的。人死了，归于大地、归于尘土，在土地上，无需任何标志，甚至一棵树都不必，望过去，茫茫一片，一点都不起眼。起眼干什么呢？望它的人，几十年一过，也归于大地、归于尘土。生者望死者，犹如死者一波波相望。纵使是一代帝王，如秦始皇，他的坟啊，也不过茫茫一片，虽然地下有千军万马，但坟是平的，毕竟是天字第一号的帝王，在他眼里，从不预知有汉，没有汉家陵阙。	2: / 3: 中国文化的特色可多了，其中之一是，坟是平的。人死了，归于大地、归于尘土，在土地上，无需任何标志，甚至一棵树都不必，望过去，茫茫一片，一点都不起眼。起眼干什么呢？望它的人，几十年一过，也归于大地、归于尘土。生者望死者，犹如死者一波波相望。纵使是一代帝王，如秦始皇，他的坟啊，也不过茫茫一片，虽然地下有千军万马，但坟是平的，毕竟是天字第一号的帝王，在他眼里，从不预知有汉，没有汉家陵阙。 / 4:
002.第一部——1949（黄花岗38年后）.txt	5	1911年的广州、1911年的红花岗，七十二具死尸，枪杀的、砍头的、发臭的、腐烂的，在潘达微的奔走下，鸠工埋在一起。死者是起义失败的革命党，当“曝尸”尚是一种惩罚的时代，“收尸”是需要勇气的，潘达微发动了慈善团体，大家非政治性的集合了死尸，一个个埋下、埋下，中国文化发生了微妙作用，就让坟是平的，没有任何标志。只是口耳相传，那个地方是红花岗。啊，对七十二个死者而言，红花的颜色太绚烂了，给死者一点凄凉、一点肃穆吧，不知什么时候，红花岗不见了，大家口耳相传，改叫那地方做黄花岗。	4: / 5: 1911年的广州、1911年的红花岗，七十二具死尸，枪杀的、砍头的、发臭的、腐烂的，在潘达微的奔走下，鸠工埋在一起。死者是起义失败的革命党，当“曝尸”尚是一种惩罚的时代，“收尸”是需要勇气的，潘达微发动了慈善团体，大家非政治性的集合了死尸，一个个埋下、埋下，中国文化发生了微妙作用，就让坟是平的，没有任何标志。只是口耳相传，那个地方是红花岗。啊，对七十二个死者而言，红花的颜色太绚烂了，给死者一点凄凉、一点肃穆吧，不知什么时候，红花岗不见了，大家口耳相传，改叫那地方做黄花岗。 / 6:
002.第一部——1949（黄花岗38年后）.txt	9	看来有点奇怪，这平的会隆起来、会加厚、会长大。1911年以后，出现了“中华民国”，人们想到这七十二位“中华民国”的先驱者，另一种中国文化出现了，替先驱者盖个坟吧。于是，黄花岗开始隆起、开始有了黄花。并且，多年以后，一个小坟“附葬”在黄花之侧，坟里的死者不若七十二烈士那样悲壮，但他给七十二烈士带来苍凉，从墓碑上，人们记起了他，他叫潘达微。	8: / 9: 看来有点奇怪，这平的会隆起来、会加厚、会长大。1911年以后，出现了“中华民国”，人们想到这七十二位“中华民国”的先驱者，另一种中国文化出现了，替先驱者盖个坟吧。于是，黄花岗开始隆起、开始有了黄花。并且，多年以后，一个小坟“附葬”在黄花之侧，坟里的死者不若七十二烈士那样悲壮，但他给七十二烈士带来苍凉，从墓碑上，人们记起了他，他叫潘达微。 / 10:
002.第一部——1949（黄花岗38年后）.txt	25	大官人向党徽们瞄了一眼，充满了卑视。最后，他游移的目光锁定在方碑底座，底座奠基在一片大方阵上，方阵四面石栏围绕，人莫得近，方阵方得有点怪异，因为向中凸起，凸起顶端，就树立了“七十二烈士之墓”那方碑。整个黄花岗的主坟就在这里。在方碑之下、方阵之下，不像是坟，因为不太隆起；又不像是墓，因为又不立体又不平面，但它大得的确接近人的想像，七十二具死尸就埋在那里、埋在底下；但又超乎人的想像，究竟是怎么个埋法，尤其七十二具尸体中，许多是砍了头的，肢体不完、身首异处。按照传统老规矩，不是有“缀元”吗？就是把砍下的头“缝”回脖子上，求个全尸吗？显然的，对造反派而言，绝对没有这种人道、也没有这种机会，砍就砍了。他们也没有家属来认尸、也没有家属来打点刽老爷。一般说来，一次大差出下来，刽老爷是有外快的。一刀砍下，刽老爷怕颈血乱溅，每在刀一落下，就用脚朝死刑犯身上一踢，使血向前溅，然后让人用剥了皮的馒头就颈腔沾血，沾成所谓“人血馒头”，照传统老规矩，这种...	24: / 25: 大官人向党徽们瞄了一眼，充满了卑视。最后，他游移的目光锁定在方碑底座，底座奠基在一片大方阵上，方阵四面石栏围绕，人莫得近，方阵方得有点怪异，因为向中凸起，凸起顶端，就树立了“七十二烈士之墓”那方碑。整个黄花岗的主坟就在这里。在方碑之下、方阵之下，不像是坟，因为不太隆起；又不像是墓，因为又不立体又不平面，但它大得的确接近人的想像，七十二具死尸就埋在那里、埋在底下；但又超乎人的想像，究竟是怎么个埋法，尤其七十二具尸体中，许多是砍了头的，肢体不完、身首异处。按照传统老规矩，不是有“缀元”吗？就是把砍下的头“缝”回脖子上，求个全尸吗？显然的，对造反派而言，绝对没有这种人道、也没有这种机会，砍就砍了。他们也没有家属来认尸、也没有家属来打点刽老爷。一般说来，一次大差出下来，刽老爷是有外快的。一刀砍下，刽老爷怕颈血乱溅，每在刀一落下，就用脚朝死刑犯身上一踢，使血向前溅，然后让人用剥了皮的馒头就颈腔沾血，沾成所谓“人血馒头”，照传统老规矩，这种馒头可以治肺痨、可以大补。除此以外，死者身上的其他器官也会被零星割下，传说都能入药，甚至五花大绑的绳子都有避邪之功，也值得几文，刽老爷不会白忙的。可是，这次啊，造反派太多了、太多了，上上下下，忙得喘不过气来，一切都顾不得了。 / 26:
002.第一部——1949（黄花岗38年后）.txt	37	什么人在窥视？窥视者何人？大官人有了职业上的警觉。但是，随之而来的好奇，终于盖过了他的闪躲，他决定：既然来了，一定要走完全程，还是要向上走去。官场中人是雍容的、从容的，他走得很稳、很慢，若有所思转化成若无其事，他迈着方步，走到了横表前面，墙上有四个分离的大字——“浩”“气”“长”“存”，孙中山写的，标明“民”“国”“十”“年”、“孙”“文”“敬”“题”，构图分割，极为怪异。大官人藐了一眼，鼻子哼了一声。	36: / 37: 什么人在窥视？窥视者何人？大官人有了职业上的警觉。但是，随之而来的好奇，终于盖过了他的闪躲，他决定：既然来了，一定要走完全程，还是要向上走去。官场中人是雍容的、从容的，他走得很稳、很慢，若有所思转化成若无其事，他迈着方步，走到了横表前面，墙上有四个分离的大字——“浩”“气”“长”“存”，孙中山写的，标明“民”“国”“十”“年”、“孙”“文”“敬”“题”，构图分割，极为怪异。大官人藐了一眼，鼻子哼了一声。 / 38:
002.第一部——1949（黄花岗38年后）.txt	47	大官人兴趣来了。那是一行从右到左的十二字小篆，写得回肠荡气、功力超凡。写它的“章炳麟”，不是别人，就是“中华民国”四字招牌的定型者章太炎。章太炎为革命而坐牢、而亡命、而逐出师门，最后，“中华民国”成立了，但是，袁大总统的鹰犬爪牙软禁他、孙大总统的徒子徒孙通缉他，敌友江湖，正反显出的，是一片嘶喊与寥落。1920年，当他写下“缔造民国七十二烈士纪功坊”的时候，他已隐然在目、憬然在心，知道他定型的民国已经命途多舛。革命、革命，革命似乎被巧取了、豪夺了、偷走了。“中华民国”只是一片魂幡。章太炎曾写对联痛斥那偷走革命的国民党和不够资格成为首都的南京，对联是：	46: / 47: 大官人兴趣来了。那是一行从右到左的十二字小篆，写得回肠荡气、功力超凡。写它的“章炳麟”，不是别人，就是“中华民国”四字招牌的定型者章太炎。章太炎为革命而坐牢、而亡命、而逐出师门，最后，“中华民国”成立了，但是，袁大总统的鹰犬爪牙软禁他、孙大总统的徒子徒孙通缉他，敌友江湖，正反显出的，是一片嘶喊与寥落。1920年，当他写下“缔造民国七十二烈士纪功坊”的时候，他已隐然在目、憬然在心，知道他定型的民国已经命途多舛。革命、革命，革命似乎被巧取了、豪夺了、偷走了。“中华民国”只是一片魂幡。章太炎曾写对联痛斥那偷走革命的国民党和不够资格成为首都的南京，对联是： / 48:
