score	file	line	text	context
5	《我是天安门》目录.txt	4	谢谢你，帝国主义！	002.“谢谢你，帝国主义！”
5	《我是天安门》目录.txt	22	依然骨肉，几家能够？	020.“依然骨肉，几家能够？”
3	《我是天安门》目录.txt	41	达赖喇嘛的人权记录	039.查查“达赖喇嘛的人权记录”
5	001.香港的机会，中国的机会.txt	7	大皇帝将香港一处，赏给尔国	中国皇帝代拟的这段文字，是很滑稽的：明明自己是战败者，用的却是一派战胜者的口气；明明自己是割地，用的却是别人“悔罪”的立场，因为肯“悔罪”，所以“大皇帝将香港一处，赏给尔国”。
5	001.香港的机会，中国的机会.txt	23	本属荒岛……从前本系洋盗出没之所，绝少居民	英国虽然日落，但是香港地区，却是一道霞光。香港在割让当时，在中国官吏眼中，“本属荒岛……从前本系洋盗出没之所，绝少居民”；只不过“该〔英〕夷于近年以来，在土名裙带路一带，凿山开道，建盖洋楼一百余所。……约计夷商不满数百，而内地之贸易及佣力者，已不止数千……”。但是，一百四十多年下来，香港却是最繁荣的“荒岛”了，“洋楼”何止一百个“一百余所”，而居民的数目，已...
3	001.香港的机会，中国的机会.txt	23	该〔英〕夷于近年以来，在土名裙带路一带，凿山开道，建盖洋楼一百余所。……约计夷商不满数百，而内地之贸易及佣力者，已不止数千……	英国虽然日落，但是香港地区，却是一道霞光。香港在割让当时，在中国官吏眼中，“本属荒岛……从前本系洋盗出没之所，绝少居民”；只不过“该〔英〕夷于近年以来，在土名裙带路一带，凿山开道，建盖洋楼一百余所。……约计夷商不满数百，而内地之贸易及佣力者，已不止数千……”。但是，一百四十多年下来，香港却是最繁荣的“荒岛”了，“洋楼”何止一百个“一百余所”，而居民的数目，已...
5	001.香港的机会，中国的机会.txt	29	故国梦重归，归来双泪垂	在这种“朝霞”“晚霞”的“底来模”（dilemma，二难推理）里，香港的居民没有好法子，许多人希望以拖的法子当法子，在“故国梦重归，归来双泪垂”的心情下，他们希望：何不在1997年以后，想法延长一下呢？于是，他们提出一个把过渡时期延长为三十年到五十年的办法，认为可以订一个“中英管理港九新界协议”，一方面肯定港九新界是中国领土，一方面把主权和治权分开。但这一建...
3	001.香港的机会，中国的机会.txt	29	我可以负责答复：做唔到！	在这种“朝霞”“晚霞”的“底来模”（dilemma，二难推理）里，香港的居民没有好法子，许多人希望以拖的法子当法子，在“故国梦重归，归来双泪垂”的心情下，他们希望：何不在1997年以后，想法延长一下呢？于是，他们提出一个把过渡时期延长为三十年到五十年的办法，认为可以订一个“中英管理港九新界协议”，一方面肯定港九新界是中国领土，一方面把主权和治权分开。但这一建...
5	001.香港的机会，中国的机会.txt	31	英国人搞自己国家的经济都搞唔掂，为什么要英国人管呢？	于是一些人又提出来，既然这样，假如请英国人代管又如何？廖承志的答复是：“英国人搞自己国家的经济都搞唔掂，为什么要英国人管呢？”
5	001.香港的机会，中国的机会.txt	33	即使有，中国人也会勇敢地去承担	至于诱中共以利，说中共如硬来，到时候不但香港不再是中共每年三分之一外汇收入的摇钱树，搞不好不但每年四十到五十亿美金收不到，还要倒贴香港，这种吓唬，中共也是听不进去的。邓小平曾明明白白告诉英国女首相：他不认为收回香港会有灾难性后果，“即使有，中国人也会勇敢地去承担”。显然的，为了主权与尊严，中国人是不怕赔本的。
