score	file	line	text	context
5	001.美国又喜欢联合国了（汪子飏）.txt	7	第三世界的相骂场所	如果我们不健忘的话，应该记得不久以前，美国还是十分讨厌联合国，甚至恨之入骨，要减少或取消资助，并讥之为“第三世界的相骂场所”！里根时代的官员更讽刺性地表示，如果联合国搬离美国，他将至纽约码头，挥手相送！恨不得将联合国赶出美国之情，溢于言表。
6	002.蒋介石三失和平解决国共争端良机（司马后）.txt	5	在苏联帮助中国政府之前，中国和苏联之间必须签订一项中立协定，中国必须组织一个有中国共产党参加的联合政府，否则，一切事情都不能谈……。	日本投降后，蒋介石为了达到“和平”吞并共产党的目的，于一九四五年底派蒋经国前往莫斯科拜见斯大林，请斯大林出面调停与中共的关系。会见中，斯大林探明蒋经国的来意后，严肃而坚定地说：“在苏联帮助中国政府之前，中国和苏联之间必须签订一项中立协定，中国必须组织一个有中国共产党参加的联合政府，否则，一切事情都不能谈……。”回国后，蒋经国把斯大林的建议告诉了蒋介石。蒋介石...
4	002.蒋介石三失和平解决国共争端良机（司马后）.txt	7	校长，以学生之见，与共军一仗凶多吉少，不可过急……。	一九四六年出，正在长沙养病的国民党第四方面军司令官王耀武，接到蒋介石签发的任命书，任命他为第二绥靖区司令官，立即赶往济南。临行前，他来到了重庆，见到了蒋介石。王耀武感到蒋正在拉开战争的序幕，应尽快让他住手。王耀武站了起来，以学生的身份，向蒋吐出了忠言：“校长，以学生之见，与共军一仗凶多吉少，不可过急……。”
4	002.蒋介石三失和平解决国共争端良机（司马后）.txt	9	好了，好了。	“好了，好了。”没等王耀武说完，蒋介石就打断了他的话，“你言重了！”蒋介石站了起来，有些激动地说：“为了国家的统一，不容许再有割据。你要知道，共产党不会给我们整顿的时间，你不打他，他就会打你……。”
3	002.蒋介石三失和平解决国共争端良机（司马后）.txt	9	你言重了！	“好了，好了。”没等王耀武说完，蒋介石就打断了他的话，“你言重了！”蒋介石站了起来，有些激动地说：“为了国家的统一，不容许再有割据。你要知道，共产党不会给我们整顿的时间，你不打他，他就会打你……。”
3	002.蒋介石三失和平解决国共争端良机（司马后）.txt	9	为了国家的统一，不容许再有割据。你要知道，共产党不会给我们整顿的时间，你不打他，他就会打你……。	“好了，好了。”没等王耀武说完，蒋介石就打断了他的话，“你言重了！”蒋介石站了起来，有些激动地说：“为了国家的统一，不容许再有割据。你要知道，共产党不会给我们整顿的时间，你不打他，他就会打你……。”
3	002.蒋介石三失和平解决国共争端良机（司马后）.txt	11	你们不要因和谈放松了准备。共产党是残酷的，我们如被他们打败了，就死无葬身之地，……你必须立即到济南去。我们必须控制山东半岛。	蒋介石越说越激动，“你们不要因和谈放松了准备。共产党是残酷的，我们如被他们打败了，就死无葬身之地，……你必须立即到济南去。我们必须控制山东半岛。”站在一边的王耀武半晌说不出话来，对校长的一片忠心付诸东流了。
4	002.蒋介石三失和平解决国共争端良机（司马后）.txt	13	电邀毛泽东到重庆，商谈国家大计。	一九四五年八月十五日，日本宣布无条件投降后，蒋介石的“文官长”吴鼎昌向他献出了一计，即：“电邀毛泽东到重庆，商谈国家大计。”随即，吴鼎昌向他解释道：“这一计有三利：一占主动；二表诚意；三争时间。可谓上策。”蒋介石听后连连点头叫好，立即让吴鼎昌起草了电报，拍往延安。中国共产党为了尽一切可能争取和平，也为了在争取和平的过程中揭露蒋介石的真面目，以利于团结和教育人...
4	002.蒋介石三失和平解决国共争端良机（司马后）.txt	13	这一计有三利：一占主动；二表诚意；三争时间。可谓上策。	一九四五年八月十五日，日本宣布无条件投降后，蒋介石的“文官长”吴鼎昌向他献出了一计，即：“电邀毛泽东到重庆，商谈国家大计。”随即，吴鼎昌向他解释道：“这一计有三利：一占主动；二表诚意；三争时间。可谓上策。”蒋介石听后连连点头叫好，立即让吴鼎昌起草了电报，拍往延安。中国共产党为了尽一切可能争取和平，也为了在争取和平的过程中揭露蒋介石的真面目，以利于团结和教育人...
3	003.戴季陶二三事（黄贻谋）.txt	9	文官官等官俸表！	考试院下辖考选委员会及铨叙部，铨叙部内各司名称，戴季陶说应当仿古，亲自命名为“甄核”，“考功”等司。前者职司文官官等，官俸之审批，后者职司文官年终考绩。他亲自审定“文官官等官俸表！”“公务员任用法”，牙文官为简任（共八级）、荐任（共十二级），委任（共十六级）。
3	003.戴季陶二三事（黄贻谋）.txt	15	继承中华文化之传统	上述复古情况，戴季陶称之为“继承中华文化之传统”。
8	003.戴季陶二三事（黄贻谋）.txt	21	凭一纸八行，欲荐则荐，欲简则简	第一届高等考试及格人员共计九十九名（发榜时为一百名，因其中有薛铨曾一人同时考中普通行政人员及教育行政人员，实际人数为九十九名），依照《公务员任用法》规定，均应以荐任官任用。岂知录取人员被分到各机关后，多被投闲置散，未予任用。及格人员多系受过高等教育，经过三试（一次初试、一次复试，一次口试）而被录取的。他们大呼受骗之余，联名上书中央政治会议：各部会任用人员，“...
4	003.戴季陶二三事（黄贻谋）.txt	21	中国考政学会	第一届高等考试及格人员共计九十九名（发榜时为一百名，因其中有薛铨曾一人同时考中普通行政人员及教育行政人员，实际人数为九十九名），依照《公务员任用法》规定，均应以荐任官任用。岂知录取人员被分到各机关后，多被投闲置散，未予任用。及格人员多系受过高等教育，经过三试（一次初试、一次复试，一次口试）而被录取的。他们大呼受骗之余，联名上书中央政治会议：各部会任用人员，“...
3	003.戴季陶二三事（黄贻谋）.txt	21	投闲置散	第一届高等考试及格人员共计九十九名（发榜时为一百名，因其中有薛铨曾一人同时考中普通行政人员及教育行政人员，实际人数为九十九名），依照《公务员任用法》规定，均应以荐任官任用。岂知录取人员被分到各机关后，多被投闲置散，未予任用。及格人员多系受过高等教育，经过三试（一次初试、一次复试，一次口试）而被录取的。他们大呼受骗之余，联名上书中央政治会议：各部会任用人员，“...
