score	file	line	text	context
3	001.十七天的校园生活.txt	9	什么是证据	一、午后在会议室听胡适讲“什么是证据”。讲后杨云萍发言，说得牛头不对马嘴，此公真是笨蛋。
5	001.十七天的校园生活.txt	51	何物南北，什么东西！	二、史学方法课上想到“何物南北，什么东西！”要培养出一股态度坚决的作风。
4	001.十七天的校园生活.txt	71	台大最开明进步的分子如本人者，皆觉得你思想跑得太前了，她们女孩子思想又怎么跟得上你呢？我看你的自由恋爱谈不成了！	一、老马中午说得好：“台大最开明进步的分子如本人者，皆觉得你思想跑得太前了，她们女孩子思想又怎么跟得上你呢？我看你的自由恋爱谈不成了！”真的，今天Rosa之言女孩子性格，使我深感我的自由恋爱谈不成了！
4	001.十七天的校园生活.txt	125	暂时我不笑，一会我会笑的。	三、陈淑平、王曼施送晚会票六张，与华民去看。电影为《新灵肉之门》。述一妓女，女儿被杀死，充圣母，最后被石击死。“暂时我不笑，一会我会笑的。”“女人要捣乱，她们就会找出借口来。”此影写群众情绪之冲动易变，甚佳。
4	001.十七天的校园生活.txt	125	女人要捣乱，她们就会找出借口来。	三、陈淑平、王曼施送晚会票六张，与华民去看。电影为《新灵肉之门》。述一妓女，女儿被杀死，充圣母，最后被石击死。“暂时我不笑，一会我会笑的。”“女人要捣乱，她们就会找出借口来。”此影写群众情绪之冲动易变，甚佳。
3	001.十七天的校园生活.txt	139	圣经	六、勿与世俗用不经检讨的词汇，如“圣经”“下女”等等，当另代以适当的词汇。
3	001.十七天的校园生活.txt	139	下女	六、勿与世俗用不经检讨的词汇，如“圣经”“下女”等等，当另代以适当的词汇。
4	001.十七天的校园生活.txt	177	假如死后没有上帝，我把坏消息保守秘密。	十七、看《战地春梦》：“假如死后没有上帝，我把坏消息保守秘密。”“重要的是在一起，能多久就多久。”“有时爱人们会彼此故意误会。”……海明威的人生经验多丰富多深刻，岂是这些学者所可及！
4	001.十七天的校园生活.txt	177	重要的是在一起，能多久就多久。	十七、看《战地春梦》：“假如死后没有上帝，我把坏消息保守秘密。”“重要的是在一起，能多久就多久。”“有时爱人们会彼此故意误会。”……海明威的人生经验多丰富多深刻，岂是这些学者所可及！
7	001.十七天的校园生活.txt	185	跟这些世俗的男女们扯，我能得到些什么呢？我一定是得不偿失的。	三、看云看天不看世俗群，可使我愈来愈广阔。我独坐在新兴的左角，遥望远处的云山，我想到：“跟这些世俗的男女们扯，我能得到些什么呢？我一定是得不偿失的。”
7	001.十七天的校园生活.txt	189	神识超迈，飘然而来，忽然而去，不屑于雕章琢句，亦不劳劳于镂心刻骨。	五、“神识超迈，飘然而来，忽然而去，不屑于雕章琢句，亦不劳劳于镂心刻骨。”
3	002.毕业以后，从军以前.txt	97	……酷爱一个小女人，想给她写一百封信，唯从未见伊一面，亦不想见她，很想谈一次‘柴可夫斯基式’的Platonic Love，有人欲介绍我与伊见面，已拒之，只见相片，即已足矣。	三、与景：“……酷爱一个小女人，想给她写一百封信，唯从未见伊一面，亦不想见她，很想谈一次‘柴可夫斯基式’的Platonic Love，有人欲介绍我与伊见面，已拒之，只见相片，即已足矣。”
4	002.毕业以后，从军以前.txt	191	对过去事我不感兴趣，我的兴趣在未来。	二、电话发明家贝尔七十岁时，人请其写回忆录，他言：“对过去事我不感兴趣，我的兴趣在未来。”
3	002.毕业以后，从军以前.txt	219	我想我即使没有一次突变，也该有相当幅度的蜕变。至少在返中这二十天中，我已静静的思考我能走也应走的路。	三、给家伦一长信（五页）：“我想我即使没有一次突变，也该有相当幅度的蜕变。至少在返中这二十天中，我已静静的思考我能走也应走的路。”
3	002.毕业以后，从军以前.txt	227	张立纲上当诗	七、给四姐一信，作“张立纲上当诗”：
5	002.毕业以后，从军以前.txt	337	没有情绪的人，才是真正幸福的人！	四、“没有情绪的人，才是真正幸福的人！”
3	002.毕业以后，从军以前.txt	345	厌恶	二、喜欢我喜欢的，讨厌我讨厌的，对那些足以使我“厌恶”的人，我决心不再去想“它”们，我决心往前看，我简直有点讨厌诗人，——他们缅旧与伤感的气味太浓了，他们对人间的遭遇，缺乏一种勇敢的强悍的Heroic Reaction，至少我不愿意自己是这样一个人。我非常愿意在这一年中，更进一步的磨练我自己，对自己的哪一点不满意都修正过来。
3	003.四席小屋日记.txt	11	四席小屋	台大那时正是春暖花开的季节，我走回来，大有物是人非之感。过去的老朋友、老情人都已高飞远飏。我徘徊了一阵，在学校附近找了一间小房，四个榻榻米大，矮得双手不能向上举，我订名为“四席小屋”，颇得俯仰之乐。晚上从研究室走出来，整个的文学院大楼一片漆黑，我想到我的身世和抱负，忍不住要叹一口气。有时候，陈宝琛那两句诗就从我嘴边冒出来，正是：
3	003.四席小屋日记.txt	23	四席小屋	“四席小屋”是一长行对排木屋的一间，后来台北繁荣了，对排木屋也给拆了，原址也盖了大楼房了。“四席小屋”时代的朋友们，现在除陈彦增外，也风流云散。施珂大哥前一阵子从美国过台，相见恍然如昨，算是唯一的插曲。
3	003.四席小屋日记.txt	25	四席小屋	“四席小屋”中住我隔壁的李善培，后来在美国被黑人杀死了，我有诗《无所逃》怀念他，收在《李敖千秋评论丛书》（台湾版）第五册《霸王·骆马·人》里。
