score	file	line	text	context
3	《千秋万岁乌鸦求是合集》目录.txt	130	绝无共产主义成分在内	128.“绝无共产主义成分在内”？
3	《千秋万岁乌鸦求是合集》目录.txt	136	不必去管资本主义或社会主义	134.“不必去管资本主义或社会主义”
4	001.第一条多了什么？.txt	3	中华民国基于三民主义，为民有民治民享之民主共和国。	国民党龙头学者萨孟武写《中国宪法新论》，对《中华民国宪法》第一条：“中华民国基于三民主义，为民有民治民享之民主共和国。”有意见如下：
6	001.第一条多了什么？.txt	5	以外国人所倡之口号，冠之于自己国体之上，已非光荣。且此种口号，仅适用之于一国政体，而不能适用之于一国国体。兹竟移置于国体条文之上，诚属憾事	案“民有民治民享”为林肯（A. Lincoln）所说of the people, by the people, for the people的译语。我赞成刘庆瑞教授的意见，民主共和已含有“民有民治民享”之涵义，国体既为共和，而政体又是民主了，再加上这个形容词，似是同语反复（tautology），善哉，谢瀛洲教授之言：“以外国人所倡之口号，冠之于自己国体之上，...
3	001.第一条多了什么？.txt	5	民有民治民享	案“民有民治民享”为林肯（A. Lincoln）所说of the people, by the people, for the people的译语。我赞成刘庆瑞教授的意见，民主共和已含有“民有民治民享”之涵义，国体既为共和，而政体又是民主了，再加上这个形容词，似是同语反复（tautology），善哉，谢瀛洲教授之言：“以外国人所倡之口号，冠之于自己国体之上，...
3	001.第一条多了什么？.txt	11	基于三民主义为民主共和国	我们认为问题不在“民有民治民享”，而在加上“三民主义”这个花边。不论所加为“为三民主义共和国”，或“基于三民主义为民主共和国”，俱属费解，勉强。
5	001.第一条多了什么？.txt	13	中华民国基于三民主义，为民有民治民享之民主共和国	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
3	001.第一条多了什么？.txt	13	中华民国为三民主义共和国	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
3	001.第一条多了什么？.txt	13	中华民国为三民主义民主共和国	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
3	001.第一条多了什么？.txt	13	中华民国基于三民主义为民主共和国	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
3	001.第一条多了什么？.txt	13	中华民国为民主共和国	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
5	001.第一条多了什么？.txt	15	苏维埃社会主义共和国联盟为工农的社会主义国家。	一、各国宪法都未标明什么主义，只有苏联宪法第一条规定：“苏维埃社会主义共和国联盟为工农的社会主义国家。”苏联这样规定是有条件的：①苏联除共产党外，没有第二个党派存在。②它真有一套社会主义制度，名副其实，与众不同。③国内人民没有阶级，利害相同，信仰一致，而中国显然不具备这些条件。国民党尚未真正统一全国，也不希望永久实施一党制。中国现状是多党并存，贫富悬殊，人民...
5	001.第一条多了什么？.txt	17	宪法草案，当本于建国大纲，及训政宪政两时期之成绩……	二、国大开后，宪政开始，根据孙中山先生遗教，宪政时期即还政于民。“还政于民”四字不论作何解释，总不能再还政于国民党一党。若宪法规定中华民国是三民主义国家，则国家已不啻为国民党所有，将置四亿人民于何地？若然，政权还来还去都是还给国民党了，“还政于民”，将何以自圆其说？且建国大纲第二十二条载：“宪法草案，当本于建国大纲，及训政宪政两时期之成绩……”国民党训政二十...
3	001.第一条多了什么？.txt	17	中华民国永为统一共和国	二、国大开后，宪政开始，根据孙中山先生遗教，宪政时期即还政于民。“还政于民”四字不论作何解释，总不能再还政于国民党一党。若宪法规定中华民国是三民主义国家，则国家已不啻为国民党所有，将置四亿人民于何地？若然，政权还来还去都是还给国民党了，“还政于民”，将何以自圆其说？且建国大纲第二十二条载：“宪法草案，当本于建国大纲，及训政宪政两时期之成绩……”国民党训政二十...
3	001.第一条多了什么？.txt	19	中华民国为三民主义民主共和国	三、就条文文法看，实也欠通。中华民国已有一个“民”字，这个“民”（Republic）应该就是共和，就是民主了。若宪草修正第一条用了六个民字，在字面为赘瘤，论意义则叠床架屋，婆婆妈妈，不成样子。有了民国，则三民应去一民。民国即民主共和国。有了民有民治民享，则三民全可删削了。全条意思变成这样：中华这个共和国，根据民族民权民生这三个主义（民权就是民主共和）它是民有...
3	001.第一条多了什么？.txt	21	三民主义就是救国主义	四、上面所说，不可解释为反对三民主义。我们只反对三民主义入宪。三民主义本是一种政纲政策，一个政党可为此而奋斗，一部宪法也可具体表现其精神，但宪法却不应加此花边。不应该的理由是：三民主义内容浩繁，在主义的形成与发展中，有阶段，有错综，到现在还没有人能给三民主义下个定义。孙中山先生说：“三民主义就是救国主义”，“三民主义也是共产主义”。这出入太大，以至不可捉摸。...
3	001.第一条多了什么？.txt	21	三民主义也是共产主义	四、上面所说，不可解释为反对三民主义。我们只反对三民主义入宪。三民主义本是一种政纲政策，一个政党可为此而奋斗，一部宪法也可具体表现其精神，但宪法却不应加此花边。不应该的理由是：三民主义内容浩繁，在主义的形成与发展中，有阶段，有错综，到现在还没有人能给三民主义下个定义。孙中山先生说：“三民主义就是救国主义”，“三民主义也是共产主义”。这出入太大，以至不可捉摸。...
3	001.第一条多了什么？.txt	25	中华民国为民主共和国	五、我们以为第一条“中华民国为民主共和国”就已足够，“民有民治民享”是林肯的话，拿林肯的话去限制三民主义，尤显得不伦不类，有欠雅驯。问题是在中华民国上不必挂主义的招牌。
7	002.“个人行为”并发症.txt	3	我们可以断定，江南是死于共党之手，江南命案是共党制造的。	江南案发生时候，国民党《香港时报》（一九八四年十月十九日）首先指出：“我们可以断定，江南是死于共党之手，江南命案是共党制造的。”“这次共党为什么要枪杀江南呢？扼要言之，其作用有三：一是破坏中华民国的形象；二是冲淡和平衡红虹及陆雨淅投奔自由之不利影响；三是藉此展开宣传攻势，转移港人不满《联合声明》的视线。”（《江南命案是共党制造的》）但是，事与愿违，到了一月十...
