score	file	line	text	context
8	《李敖新刊》总序.txt	9	无人信高洁，谁为表予心？	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世。”骆宾王《在狱咏蝉》诗说：“无人信高洁，谁...
8	《李敖新刊》总序.txt	9	无人信高洁，他来禁我书！	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世。”骆宾王《在狱咏蝉》诗说：“无人信高洁，谁...
3	《李敖新刊》总序.txt	9	心	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世。”骆宾王《在狱咏蝉》诗说：“无人信高洁，谁...
5	《李敖新刊》总序.txt	11	门前清，不求人	正因为国民党在禁书上如此紧迫盯人，所以历来为我印书者，多不得善终，一一阵亡以去。久而久之，深觉愧对诸友。最后决定师法国民党总理之叮咛，干脆有书自己印，于是成立了李敖出版社，发愤“门前清，不求人”起来。
3	001.明星政治与政治明星.txt	3	我不愿意别人把我看成是小明星	6月17日外电说，美国老牌明星简·方达（Jane Fonda）在电视访问中，表示对当年越战时期，她妨害美国军人的行为道歉。她说她特别要道歉的就是1972年的河内之行，当时她在敌国首都攻击美国在越战中的行为，她后悔说了许多引人争议的话，包括自称是“革命妇女”。她说她当时发表那些声明，是因为“我不愿意别人把我看成是小明星”。
3	001.明星政治与政治明星.txt	7	当时我想为结束杀戮和战争略尽绵薄，但有些时候我行动鲁莽而欠考虑，现在我……为当时伤到他们感到非常过意不去，我要向他们和他们的家属道歉。	简·方达的结论是：“当时我想为结束杀戮和战争略尽绵薄，但有些时候我行动鲁莽而欠考虑，现在我……为当时伤到他们感到非常过意不去，我要向他们和他们的家属道歉。”（I was trying to help end the killing and the war but there were times when I was thoughtless and carl...
3	001.明星政治与政治明星.txt	9	河内的简	十六年前，简·方达以新女性姿态、大明星派头，亲赴河内，头戴钢盔，在北越一座高射炮旁留影，她言辞刁泼、意气风发，被称为“河内的简”，故一世之雌也；可是，十六年后，她红颜老去、悔悟迟来，竟其言也善，愿求化解，这自是件好事。7月2日外电说，一个退伍军人团体宣布，影星简·方达将参加一项义演，为越战老兵的后裔募款，也可见她的道歉与义演，跟化解退伍军人对她的不满不无关联...
5	001.明星政治与政治明星.txt	11	盲人骑瞎马，夜半临深池	简·方达的例子，使我有一个结论，就是：在专业化的时代里，政治其实也是一种专业、一种专家才能玩的复杂职业。没有专业训练的人，贸然发表政见，摇旗呐喊也好、游行示威也罢，其实都可能造成“盲人骑瞎马，夜半临深池”的危险。简·方达演电影是她的专业，她演电影是专家，如同尼克松搞政治是专家，越战该不该打，是尼克松深思熟虑的专业，不是一知半解的简·方达的专业。尼克松若不好好...
3	001.明星政治与政治明星.txt	13	我不愿意别人把我看成是小明星	简·方达的捞过了界，乱搞政治，基本真相，是做政治秀耳，“我不愿意别人把我看成是小明星”，一语道破明星政治的心态，归根究底，这是新女性的噱头而已，本不值识者一笑。不过，在台湾自诩为专业搞政治的人，不论所隶何党，他们的专业程度，也至为可疑，他们普遍的水平，都是很差很差的。赵少康公然把18世纪的罗兰夫人（Madame Roland）错成20世纪的罗曼罗兰（Roma...
3	002.台湾的妓女传统.txt	5	乡间之人，至四五十而未有室者，比比皆是。闺女既不可得，或买掠贩之女以为妻、或购掠贩之男以为子	恶俗之尤者，就是养女。养女的兴起，主要原因是小户人家，为了宗祀大计，预先为自己的儿子收来童养媳，既可在家帮助工作，又可将来免付聘金；另一原因是穷苦人家生了女儿，养不起，因此送人或转让给别人家去养。以上两种原因，都不外是宗族的、伦理的、经济的，也算常态。但这一风气，在台湾蔓延的结果，却因男女比例悬殊而走样，于是，“乡间之人，至四五十而未有室者，比比皆是。闺女既...
