file	line	context
《世论新语》目录.txt	19	016.做戏无法，出个动词
《世论新语》目录.txt	91	088.大学校长应识大体
《世论新语》目录.txt	134	131.尤清造谣诬蔑李焕
《世论新语》目录.txt	156	153.程咬金不愚忠
《世论新语》目录.txt	220	217.诸葛亮的教训
《世论新语》自序.txt	3	《世论新语》在书名上，自是从一千五百年前刘义庆《世说新语》而来。中国人写书，普遍毛病是犯头巾气，《世说新语》却是脱帽后的闲谈，每个故事落墨不多，或优美、或洒脱、或惊心、或动魄，都是很有味道的。
《世论新语》自序.txt	5	老友段宏俊办《世界论坛报》，拉我写《世论新语》专栏，虽在文体上、范围上，不同于一千五百年前的著作，但在落墨不多、为文恣肆上，却媲美前人。我曾自负性的写实说“五十年来和五百年内，中国人写白话文的前三名是李敖、李敖、李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位”，设想我如果写的不是白话文而是文言文，则早生一千五百年，其前三名，也非我莫属。刘义庆后五百年出了欧阳修、苏东坡，千百年后重看他们的文章，却发现他们文胜于质，文字优美、思想贫乏。我想我若生在古代而以文显，纵笔所之，亦必于文言文上有以开拓新境界。
《世论新语》自序.txt	7	我这些话，并非狂言。唐宋八大家的文章，在比较务实的清朝文章家眼中，实在漏洞百出。清朝的方苞少有文名，并以此自矜，后来到了北京，见到万斯同，万斯同跟他说，你整天迷恋古文，其实唐宋八大家中，除了韩愈文章中稍通圣贤之道外，其余七家，作了一辈子的文章，所说多空洞无裨实际。方苞经这一点醒，改治经学，以“学行继程朱之后，文章在韩欧之间”自期。他是桐城派开山祖师，桐城派作文标榜“义法”。“义”是“言有物”，“法”是“言有序”，立意固佳，可是他们的才具却跟不上。他们在义上虽然不像宋朝人明朝人那样空疏无学，但在思想上还是难脱中国道统乃至宋明理学的樊笼，则其“义”也，也就无足观；至于“法”上，更是放不开，从佛经的禅语、到语录的口语；从骈文的俳语、到诗歌的集语……在在都是他们严防之列。结果文章选出来、写出来，谨严有余、变化不足；规格林立、雄奇独缺。论思想，不能超迈古人；论文字，且在古人之下。桐城派在作文上下了那么大的功夫，结果空忙了一场，更使中文头巾气了。
《世论新语》自序.txt	9	中文的最后解放，在文言文方面是由梁启超总其成的。梁启超自谓：“夙不喜桐城派古文；幼年为文，学晚汉、魏、晋，颇尚矜炼。至是（办《新民丛报》）自解放，务为平易畅达，时杂以俚语、韵语及外国语法；纵笔所至不检束。学者竞效之，号新文体。老辈则痛恨，诋为野狐。然其文条理明晰，笔锋常带情感，对于读者，别有一种魔力焉。”
《世论新语》自序.txt	11	梁启超虽然把文言文写活了，但文言文究竟是一种死文字，再活也是“诈尸”“赶尸”式的活法。到了文学革命出来，终由白话文代领风骚，自此中文正宗，自文言转为白话。白话文当行，大家都写白话文了。
001.新专栏——疯老虎出场.txt	3	二十五年老友段宏俊，独力办报，转眼一年；拉我写专栏，也转眼一年。一年来，我骂人无算，把他辛苦建立的公共关系，破坏无遗。目前段宏俊的处境，已被我害得正如四十年前《保卫大台湾》歌词的一句：“我们已经无处后退，只有勇敢向前。”于是，他又力排众议，拉我再加一个专栏。
001.新专栏——疯老虎出场.txt	5	日前我们的老友黄三回来，吃饭时三人谈笑：当年沈常福马戏团，全团只有一只老虎，但是虎虎生风。如今老段的报纸，其实也只有李敖一只老虎，并且还是疯的。既然一山不容二虎，只好一虎化为两条，以《世论新语》与《李敖论坛》两个专栏，虎虎生“疯”。白居易《桂华曲》说：“遥知天上桂华孤，为问嫦娥更要无？月宫幸有闲田地，何不中央种两株？”如今老段不怕嫦娥被疯老虎吃到肚里，乾纲独断，我看也快疯啦！
005.还是出击自己吧！.txt	3	所谓“中国人权协会”，将在8月20日组团前往北京。由于中共反对用“中国人权协会”名义，这个团就改称“台湾教授大陆访问团”，团员包括柴松林、雷飞龙、李伸一、傅昆成、丁庭宇、高崇云、彭芸等教授，由于这个会是半官方团体，这些教授是国民党或国民党同路人，这些货色能够“赴大陆调查狱政”，查出多少客观的真相，也就可想而知矣！
005.还是出击自己吧！.txt	5	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
006.武士嵩武夫教谢.txt	3	《诗经》上说：“赳赳武夫，公侯干城。”“武夫”这个字眼，几千年下来，已经一落千丈，原因无他，武夫自己不争气耳！
014.“真心讨回历史公道”？.txt	3	首座二二八纪念碑，决定8月19日在嘉义市举行落成典礼。核准立碑的嘉义市长张博雅表示对历史有了“一点点”的交代。纪念碑筹建委员会负责人陈永兴医师也表示“虽然是迟来的正义，台湾社会终于能够第一次面对二二八，纪念当时牺牲的先祖先贤”。同时民进党也推出了《二二八和平纪念歌》，歌词中强调“二二八、二二八，受难血成河，公义和平化干戈，真心讨回历史公道”。
015.忘了我们是谁.txt	3	十几年前，我在国民党黑牢中写了一首《忘了我是谁》，后来由许瀚君作曲、王海玲演唱，成为一代名歌，而《忘了我是谁》五个字，更在报章书刊之中，引而成词。且有“丑陋的中国人”剽窃以为书名，改为《忘了他是谁》者，可见忘我并发症之一斑。
016.做戏无法，出个动词.txt	1	做戏无法，出个动词
016.做戏无法，出个动词.txt	3	中国俗话说：“做戏无法，出个菩萨。”意思是说，戏台上演戏，演不下去，抬出个菩萨来解围。搞政治本是演戏，演不下去，抬菩萨的旧式方法太累人了，聪明人就想出：何不改个词儿呢？词儿一改，许多问题，岂不就迎词而解了么？
016.做戏无法，出个动词.txt	5	例如，台湾舞厅有“舞女”；酒家、酒吧有“女服务生”，问题不少。日前，台湾省政府法规委员会的聪明人就提出，“舞女”要改为“舞伴”、“女服务生”要改为“服务生”，就问题解决了。这一逗笑，我们还没合拢嘴呢，国民党新贵组织的“新国民党”连线，又爆出新词。由于“新国民党”新出了纰漏，李胜峰乃补充说明曰，“新”字是动词而非名词！天啊！中文词汇可以这样随意扭曲、胡说八道，我们真被这些聪明人一“新”耳目啦！岂止我们，连全台湾的国文老师，都要把国文从头学起，改过自“新”啦！
017.余纪忠变造照片.txt	3	8月20日《中国时报》第六版头条登出《邓小平最黯淡的八十五岁生日》专文，并刊出所谓“本报资料照片”的照片，上标“邓小平的三个时期”。并指出：“左图为抗日战争时期，右起为邓小平、徐海东、聂荣臻”云云。
022.别再教猴子爬树了！.txt	5	按照“中华民国宪法”，“总统”本是没有行政实权的。由于蒋氏父子的越界，“总统”的行政实权，竟然越宪法而上之，这本是一种不幸的现象。如今李登辉上台，有奴性惯性的人，竟不知削“总统”之滥权，反倒趋炎附势，一再杠上开花，以成就李登辉走蒋氏第三之路，这是要不得的开倒车的愚行。《诗经》上说：“毋教猱升木，如涂涂附。”（别再教猴子爬树了，那就像涂泥巴在泥土之上。）林孟贵之流，可以醒醒了。
023.没有水平的台湾土蛋.txt	3	8月21日，各报登出所谓“台湾学生自治联合会”的大幅广告，标题《正告违反时代潮流的“下三流”》，广告全文是攻击民进党中新潮流系的。
023.没有水平的台湾土蛋.txt	5	这个所谓“台湾学生自治联合会”，来得蹊跷，事实上，明眼人一看就知道是所谓民俗艺人吴乐天干的事。吴乐天是没有水平的台湾土蛋，长得一副讨厌相，这种人能够出人头地并由李焕约见，十足证明了台湾“朝野”是多么没有文化！不过，吴乐天以“下三流”之姿，力争上游，倒是真的，只是那副德行不足以副之耳！
025.对彭明敏要公道.txt	3	前一阵子，有蔡文斌、汤金全、魏早炳三律师发表所谓声明，代表彭明敏有以发言。这月2日，彭明敏从美国写信给我，说：“我根本未曾在台委托律师代表我，更未曾委托别人替我做什么声明（附《新新闻》周刊1989年7月10日至16日），所谓‘三点声明’是别人未经我过目或同意，随便发表的。”事实真相，原来如此。
031.殷海光死不瞑目.txt	7	殷师母是应自立报系举办所谓“纪念殷海光先生逝世二十周年学术研讨会”而自美返台的。我笑着向她说：“这年头儿真变了！雷震死后十年，忽然冒出了许多雷震的知己，跑出来作雷震秀；殷老师死后二十年，忽然钻出了许多殷海光的朋友和学生，跑出来作殷海光秀——殷海光死后的朋友和学生，比他生前多，你说怪不怪？”殷师母听了，为之苦笑。
033.证实了人间没有公道.txt	5	其实，所谓“海内外数十位杰出的学者”他们在殷海光受难之际、苦难之际、危难之际，不但没援之以手，甚至是殷海光的敌人的同路人，这些人今天以知己嘴脸，重现江湖，江湖之中，可没有这种不要脸。
034.国民党气为之夺.txt	3	中文古典词汇有“夺气”一词，《三国志-张辽传》说“自旦战至日中，吴人夺气”；《梁书-曹景宗传》说“器甲精新，军仪甚盛，魏人望之夺气”。意思是说，你的气势，被对方给夺走了。
040.论吴丰山式惭愧.txt	3	自立报系大作殷海光秀，在所谓“纪念殷海光先生二十周年学术研讨会”上，吴丰山致开幕词，指出：“作为自由报业的一分子，本报系无可卸责地要追溯二十年前台湾各报纸，在殷海光受难期间噤若寒蝉的这个事实，并且因此感到惭愧。”“正因为如此，我们确实感到报业界无可卸责，应该郑重地还给殷海光先生一个清清白白的历史公道，并且期勉报系本身不再犯错。”吴丰山的自责态度是可取的，但期勉“不再犯错”了半天，却又犯了错。
040.论吴丰山式惭愧.txt	5	第一，吴丰山不必代别人惭愧了，自己惭愧就够了。以《自立晚报》而论，就高压下争取言论自由的程度比例而言，李子弋等前辈所做的努力，今天的晚辈吴丰山都赶不上，吴丰山实在该因代人惭愧而惭愧。第二，今天被吴丰山请来参与所谓还给殷海光历史公道的人，他们自己就是不敢伸张公道的懦夫，这由他们多年来目无真正替殷海光主持公道的义人，就可证明，吴丰山物以类聚，真是错上加错了。
043.尤清的谄媚.txt	3	《论语》中说：“非其鬼而祭之，谄也。”意思是说：不是你应当祭的鬼神而你去祭，那就是谄媚。为什么？因为古人在这方面的分际是很严的。《左传》中引：“非我族类，其心必异。”不是一窝子的人，纵属幽冥，也不同路的。
050.无所逃的身份.txt	3	所谓“纪念殷海光先生逝世二十周年学术研讨会”上，有迟来的正义之声发出。韦政通等二十年后为殷海光讲了话，指出胡秋原当年对殷海光落井下石的不是。胡秋原老羞成怒，写信给《自立早报》强辩，说：“韦政通君之‘表示’是歪曲事实。我曾为殷海光事写信台大校长、文学院长，我第一句话是‘我以中国学界一分子和贵校学生家长之资格’写信，非以立法委员身份。”在同一天，报上也登出“监察委员”对联名慰问萧天赞的谈话，他们说：“联名写慰问信，纯粹是个人行为，与监委之角色无关。”“完全是友谊立场，并无其他意义。”
053.叫人看不起的连线.txt	3	最近不论国民党、民进党，为了争取选票，都搞出所谓连线式作业。国民党方面，有“新国民党连线”、有“集思会连线”、有“少壮联盟”、有“新人新连线”（爱心连线）。……民进党方面，有“绿色拍档”、有“彩虹连线”、有“正义连线”、有“新国家连线”、有“县长连线”。……你连我连之余，甚至所谓“无党籍立委”也要搞“第三势力连线”，以图自保。一时连线并发症，风起云涌， 为四十年目睹之怪现状，又添新章。
063.梅花何辜？玫瑰何辜？.txt	3	国民党搞爱国，搞得兴起，祸延匹夫匹妇，也祸延梅花。于是“梅花梅花满天下”，有梅花之餐、有梅花之衣、有梅花之歌、有梅花之书。……其实梅花自是梅花，梅花与国民党毫不相干，不过梅花有知，当有倒霉之感而已。
063.梅花何辜？玫瑰何辜？.txt	7	以前人玩政治，总还留点余味、留点净土、留点清高给别人，或泽及生物，放鸟语花香一马，没有这样一网兜收，什么都派上用场上的。梅花是诗人的、玫瑰是情人的，可是在国民党民进党的糟蹋下，连草木都为之含悲了，真是他妈的！
065.无情无信，如此“铁三角”！.txt	5	所谓铁三角，施性融是施性忠的哥哥；魏秀珍是施性忠的嫂嫂；蔡仁坚是民进党通过的台北市市议员候选人，是林正杰绿色拍档的成员。
066.先天下之乐而乐.txt	3	9月4日《中时晚报》上大标题：《李焕陪同瓜国总统参观，秋游明潭畔，引吭众乐乐》。内文报导又说：“上周末，李焕陪同席瑞索赴日月潭，晚宴在涵碧楼举行，筵席中李焕一脱公务的束缚，完全放松心情，唱了一段京戏之后，又唱了一首《绿岛小夜曲》。”“席中，多位部会首长也受了院长的感染，都十分尽兴，省府主席邱创焕高歌一曲《满江红》和《雨夜花》，‘外交部长’连战也唱了一首《梅花》，劳委会‘主任委员’赵守博唱了一首《心事谁人知》。”
066.先天下之乐而乐.txt	5	对国民党大员喜欢唱歌的事，我们早在报上看到“教育部长”毛高文、台北市长吴伯雄的表演了，本已不以为奇，但是这回看到“内阁总理”带头众乐乐的大场面，我们还是要啧啧称奇的。
066.先天下之乐而乐.txt	7	国民党在媒体上大炒范仲淹，称赞范仲淹“后天下之乐而乐”，如今自己的大员却先天下之乐而乐起来，成何体统！为今之道，特建议如果非唱不可，以后请郝柏村带头主唱《保卫大台湾》，寓歌声于反共抗俄之中，则庶乎其不差矣！
067.恶“视”传千里.txt	5	不料“武夫教谢”方兴未艾之际，武士嵩又推出“武夫教窃”节目。9月6日早上8点57分，节目中出现叶曼的画面，说“我以自己的两句话，作为我的格言：——‘勿以恶小而为之，勿以善小而不为’”。我吃早餐、看报时，顺便一时三用，听了这段话，吓了一跳。这明明是《三国志》中蜀书先主传注引《诸葛亮集》里刘备对阿斗说的话，怎么可以这样公然剽窃？这种中国名言，是大家耳熟能详的，怎么可以这样疏于检点，公然自欺欺人？武夫武士嵩不以恶小而不为，真恶“视”传千里哉！
068.您别回来了！.txt	3	当年麦克阿瑟（MacArthur）将军兵败离菲律宾，曾以“我将回来”（I shall return.）为誓，及其归也，世人壮之；当年纽曼（Newman）主教献身改革运动，曾以古诗人名句：“如今我们回来了，你们看便不同了！”（You shall see the difference now that we are back again!）为标榜，及其来也，世人壮之。
070.民进党的属性问题.txt	7	同样的，民进党又何尝有“民主”“进步”的属性了？它样样跟国民党学，全是国民党的翻版，从党章到党旗、从中央党部到地方党部、从党主席到中常委、从颁发党证到缴纳党费、从入党介绍到党纪处分……没有一样不是跟国民党学的，由此可见，民进党那些不违背人团法政党民主原则的词汇，认真起来，也不胜羊头狗肉之至。它自己的属性问题，也和国民党一样，是值得怀疑的。两个党都是同样货色也！
072.施明德落伍了.txt	5	看了这些话，我感到施明德落伍了。为什么？《孟子》中引齐人之言说：“虽有智慧，不如乘势；虽有镃基，不如待时。”意思是说：虽然有智慧，但不如把握住对己有利的机会；虽然有锄头，但不如等待着适合耕种的季节。施明德自己是老政治犯，和其他千千万万的老政治犯一样，他不知“乘势”“待时”去捡前辈的便宜，反倒自己做了前辈。如今不知在“长囚大牢”中自反，反倒写信劝勉今天这些捡尽便宜的政治投机分子，这不是老糊涂吗？说他落伍，还太客气了哩！
074.当梨不让.txt	7	施性忠有所不知的是，孔融的哥哥孔褒，不但不涉及吃梨之事，并且还为了孔融收留通缉犯，而代弟弟顶罪下狱，事见《后汉书》第七十卷，是于史有据的。悲哀的是，现代的孔褒，却在弟弟下狱时接收了全部的“梨”，而把弟弟一门出局溜溜！新竹的江山是弟弟打的，如今为兄的无情如此，真为台湾人的无情，别添新章。
075.一种可怕的推理.txt	5	我同意“法务部长”在被人存疑时不好再干，但我不同意张麟征这种为什么不咬别人只咬你的推理方式。因为这种方式，正是国民党特务们陷人入罪的基本方式。我当年与谢聪敏等一起被关在所谓“仁爱教育实验所”洗脑时，所方人员就以这种推论揶揄谢聪敏。那时正好有歌星包娜娜被抢的新闻出现，谢聪敏立刻援引说为什么不抢别人只抢包娜娜？是不是只抢了包娜娜，就证明了包娜娜有问题呢？”
076.这算哪门子调查.txt	7	既然如此，则萧天赞是高检处眼中的唯一涉案人。检察官出面写“调查报告”，洋洋洒洒，调查东调查西，却独漏了唯一涉案人本人不调查，置本人于不问，而能完成“调查报告”，这种证据认定的章法，岂不太怪了么？英文中有beat around the bush，出自打猎动作，围灌木丛而绕之，不及核心，所谓旁敲侧击者也。高检处对它上司萧天赞的动作，岂止“刑不上大夫”，根本是“问不上长官”呢！旁查侧查如此，真丢死人呀！
076.这算哪门子调查.txt	19	（二）何敏在调查局供出的证词是被告的自白，而根据被告自白所衍生出来的关说案，根本不是案外案，而是案内案。
076.这算哪门子调查.txt	39	（二）所指陈富美说词与何敏不一致，何敏称曾向其妻说：“萧部长打电话来很客气，我很尊敬他，没有讲压力不压力的话。”但陈富美则称：何敏说他很烦，连萧天赞都打电话来讲，但细观何敏与陈富美所述并无矛盾，何敏说萧部长很客气，尊敬他，没有讲压力不压力的话，乃系就表面关说，表态陈述，至于“很烦”一句，则为精神的感受，因为尊敬他，对他的关说才会产生一方面不便拒绝，另一方面又恐有责任之心理感受，况何敏在办公厅处理公事之详情，亦不可能一五一十向妻子诉说，原调查报告，以上述不明确之细节，资为何敏之词不足采信之证据，殊欠薄弱。
076.这算哪门子调查.txt	43	（四）调查报告称：何敏在调查局供称是受到萧的关说，才未坚持对土地清册与地籍图逐笔核对，否则将予退件，但在接受检方调查时却供称，萧委员要我帮忙，我说大概只有土地有点小问题等语……前后不符云云，但细观上情，既说土地本来有点小问题，想要退件，因萧的关说才未坚持对土地清册与地籍图逐笔核对……前后供词连贯，并无任何瑕疵，调查报告指前后不符，难令信服。
076.这算哪门子调查.txt	45	（五）调查报告指球场会勘日期为七十六年2月13日星期五，而何敏称会勘后一二日萧就打电话来，但当时适逢周六下午及周日教育部并不上班，足见何敏说词不实云云，但两年多前的事，谁会记得那么清楚，既称会勘后之一二日，足见记忆已模糊，况如隔日上午，教育部仍须上班，况既未确指下午，调查报告却硬指周六下午不上班，且一二日后亦可能第三日之星期一，以上述不确定之事证作为重大案件之依据，无非浑水摸鱼之障眼法。
078.陈映真不是普通的笨.txt	5	7月7日陈芳明到我家来，我向他说：陈映真他们不是左派，是假左派，是列宁所谓的“左倾幼稚病”患者。并且，共产党那样会搞宣传，台湾的假左派一个都没学会，因此他们在文字上，就先完蛋。左派在宣传上是一团火，但陈映真这票人在文字上没有热度。另一方面，他们又捧着头脑糊涂、文字不清的胡秋原当大宗师，跟着造谣说胡秋原当过文化部长，又证明这票人在知识上没有深度。
079.“你死我活”新解.txt	3	中国成语中“你死我活”，照字典说法，是说格斗的激烈，其实纯照字面解释，乃是只有你死我才能活之意，这种字面解释，“法务部长”萧天赞就为我们做了身教。
082.国旗下的反复无常.txt	3	宜兰县太爷陈定南在去年九月下令宜兰电影院不必放国歌影片后，今年九月又来了新猷，他下令宜兰机关学校不必再升降国旗，让国旗一直挂在高竿之上，能永远与日月同光就好了。国民党媒体挞伐陈定南，说他不爱国旗，其实国民党错了，陈定南并非不爱国旗，像国民党那种早晚折腾的爱法，只令人对国旗倒胃而已，那种爱法，也不比陈定南高明。
084.《中国时报》没有见识.txt	5	《中国时报》这一报导，足证他们没有见识。萧天赞虽然因关说倒了霉，但他不愧是官僚，在小动作上，还是很熟练、很老吏的。他这种故意达到礼貌性拜会却避免见面的布局，非但没“违中国官场的行政伦理”，并且恰恰发扬光大了它。试看见到了李焕，又多尴尬？不见的好处，多于见也。《论语》记“阳货欲见孔子，孔子不见，归孔子豚，孔子时其亡也，而往拜之”。这种中国功夫，《中国时报》的上下竟不知道，“实在令人费解”。
085.老母贼的贼话.txt	3	收到8月2日出版的《立法院公报》，得读去年12月22日“立法委员”王学超的发言全文，不胜惊异。王学超的发言，我初见之于报上报导，乃于去年12月24日写《我们是带黄金来的！》予以评述。现在看了她的发言全文，乃知其部分词句，报上漏登，特予补述。
086.典型的白吃白喝.txt	5	其实，一、他们吃的苦，没有其他大陆来台的同胞吃得多；二、所谓白吃白喝，是指他们未为台湾做出像样的事；三、他们的职务永不改选，尤其不像样；四、对大陆同胞说来，当时在大陆吃他们，如今在台湾还吃他们，就是典型的白吃白喝！
088.大学校长应识大体.txt	1	大学校长应识大体
