file	line	text	context
001.香港的机会，中国的机会.txt	59	香港前景与市民权益	中共这种立场，香港的中国人，虽然认为还差强人意，可是仍然不放心。8月29日左翼学联举行的“香港前景与市民权益”研讨会上，立法局议员就认为：“港人治港”的方案，实施时会困难重重，而中共的态度与做法，也使香港人非常困扰不安。他们认为：香港一旦挂上五星旗，便会成为共产国家的一部分了，所谓“资本主义经济特区”，也就不无疑问了。
001.香港的机会，中国的机会.txt	59	港人治港	中共这种立场，香港的中国人，虽然认为还差强人意，可是仍然不放心。8月29日左翼学联举行的“香港前景与市民权益”研讨会上，立法局议员就认为：“港人治港”的方案，实施时会困难重重，而中共的态度与做法，也使香港人非常困扰不安。他们认为：香港一旦挂上五星旗，便会成为共产国家的一部分了，所谓“资本主义经济特区”，也就不无疑问了。
001.香港的机会，中国的机会.txt	59	资本主义经济特区	中共这种立场，香港的中国人，虽然认为还差强人意，可是仍然不放心。8月29日左翼学联举行的“香港前景与市民权益”研讨会上，立法局议员就认为：“港人治港”的方案，实施时会困难重重，而中共的态度与做法，也使香港人非常困扰不安。他们认为：香港一旦挂上五星旗，便会成为共产国家的一部分了，所谓“资本主义经济特区”，也就不无疑问了。
002.“谢谢你，帝国主义！”.txt	3	强凌弱、众暴寡	帝国主义本是人类的一种老毛病，它的发展基础是“强凌弱、众暴寡”，这种毛病从中国到外国、从穴居人到高楼大厦的，都是一样。人类在自己成为弱者的时候，就满口和平，一旦成为强者，就犯老毛病。国民党宣传中国是爱好和平的民族，但是从汉武“事四夷”，到乾隆“十全武功”，我们实在不能不说是帝国主义的杰作。乾隆打四川西北边的大小金川（大金川是四川理番县的绥靖屯、小金川是四川懋功县），对那样小的崇山峻岭，要前后用兵五年、糜饷七千万，所谓中国民族爱和平，爱得真过头了。
002.“谢谢你，帝国主义！”.txt	3	事四夷	帝国主义本是人类的一种老毛病，它的发展基础是“强凌弱、众暴寡”，这种毛病从中国到外国、从穴居人到高楼大厦的，都是一样。人类在自己成为弱者的时候，就满口和平，一旦成为强者，就犯老毛病。国民党宣传中国是爱好和平的民族，但是从汉武“事四夷”，到乾隆“十全武功”，我们实在不能不说是帝国主义的杰作。乾隆打四川西北边的大小金川（大金川是四川理番县的绥靖屯、小金川是四川懋功县），对那样小的崇山峻岭，要前后用兵五年、糜饷七千万，所谓中国民族爱和平，爱得真过头了。
002.“谢谢你，帝国主义！”.txt	3	十全武功	帝国主义本是人类的一种老毛病，它的发展基础是“强凌弱、众暴寡”，这种毛病从中国到外国、从穴居人到高楼大厦的，都是一样。人类在自己成为弱者的时候，就满口和平，一旦成为强者，就犯老毛病。国民党宣传中国是爱好和平的民族，但是从汉武“事四夷”，到乾隆“十全武功”，我们实在不能不说是帝国主义的杰作。乾隆打四川西北边的大小金川（大金川是四川理番县的绥靖屯、小金川是四川懋功县），对那样小的崇山峻岭，要前后用兵五年、糜饷七千万，所谓中国民族爱和平，爱得真过头了。
002.“谢谢你，帝国主义！”.txt	11	打倒帝国主义	在国民党“打倒帝国主义”的活剧里，我们很容易联想到张天师捉鬼拿妖的活剧。张天师登坛作法，口中念念有词，比手画脚，凭空就捉得鬼下拿得妖来了，其实天知道真正有没有鬼和妖，张天师是不知道的，他只是假设有鬼有妖而已，他的一切，也都是自欺欺人的假动作，凭这些假动作换饭吃而已。同理代换，国民党的“打倒帝国主义”，也不过如此。
002.“谢谢你，帝国主义！”.txt	21	联俄容共	其实，发明帝国主义而叫嚣打倒的，他们自己，就是典型的帝国主义。当国民党拉来王八蛋苏联做朋友，开始“联俄容共”的时候，党外人士就提出疑义，梁启超在《复刘勉己书论对俄问题》中大声疾呼：
002.“谢谢你，帝国主义！”.txt	23	江山易改，本性难移	问苏俄是不是帝国主义者？我毫不沉吟的答道：他是帝国主义的结晶，他是帝国主义的大魔王……俗语说的好：“江山易改，本性难移”《一国的国民性，可是换一面招牌就改得转来吗？俄国人玩的政治，对内只是专制，对外只是侵略，他们非如此不能过瘾。不管苏不苏，赤不赤，玩来玩去总是这一套，马克思便是化身的希腊正教上帝，列宁便是转轮再生的大彼得，全俄人民从前是“沙”的脚下草，现在便照例承袭充当执行委员的脚底泥，中国从前是“沙”的梦想汤沐邑，现在便是红旗底下得意的抛球场。苏俄啊！你要辨明你不是帝国主义吗？你哪一天把在中国的活动停息，我们那一天立刻就相信你，但是能吗？
002.“谢谢你，帝国主义！”.txt	51	租界	帝国主义到中国来后，有所谓“租界”（settlement concession），租界是帝国主义在中国领土上画地为特区，不受中国政府管辖。乍看起来，这些特区是丧权辱国、是洋鬼子侵略我们，但是仔细一看租界中的政治，我们却会脸红的。洋鬼子虽然帝国主义，但在帝国主义之中，他们的许多良法美意，也都“侵略”而来。比如说：洋鬼子是主张言论自由的，他们欢迎办报，于是，办报传统与办报自由都素来可怜的中国人，便如鱼得水了。当年的《苏报》，便是其中之一。《苏报》的志士仁人们，在帝国主义的庇荫下攻击中国专制政府，骂满清皇帝是“小丑”等等，越骂越高兴。骂得专制政府吃不消了，就密电这个地区的封疆大吏，命令“着即拿办”。专制政府虽然大喊拿人，可是不得洋鬼子同意，拿不进去。专制政府于是跟洋鬼子打商量，洋鬼子也买几分账，但一看专制政府的严刑峻法，却不能赞同。原来专制政府“宽大”得没有《出版法》，只有“造妖书妖言”“大逆不道”等的罪名，要用这些法律办人，就要“不...
