id	book	chapter	source_file	line_start	line_end	quote_text	category	source_or_origin	summary	notes
LADZ-001	李敖颠倒众生	20000508从敖之吾兄说起	001.20000508从敖之吾兄说起.txt	19	19	众生不成佛，我不成佛	佛教文句	《地藏菩萨本愿经》语意	李敖解释“众生”与地藏菩萨愿心时引用。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-002	李敖颠倒众生	20000508从敖之吾兄说起	001.20000508从敖之吾兄说起.txt	19	19	我不下地狱，谁下地狱	佛教俗语	地藏菩萨愿语	李敖用地藏菩萨愿语说明救度精神。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-003	李敖颠倒众生	20000508从敖之吾兄说起	001.20000508从敖之吾兄说起.txt	21	21	至矣尽矣，方知小子之名；颠之倒之，反在诸公之上	联语	古代落榜者联	李敖解释“颠倒”时引用的落第自嘲联。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-004	李敖颠倒众生	20000508从敖之吾兄说起	001.20000508从敖之吾兄说起.txt	21	21	名落孙山	成语典故	孙山落第典故	李敖解释榜尾与落榜典故。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-005	李敖颠倒众生	20000516黄旗梦远	005.20000516黄旗梦远.txt	27	27	上穷碧落下黄泉	诗句	白居易《长恨歌》	李敖借白居易诗句形容搜求资料。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-006	李敖颠倒众生	20000516黄旗梦远	005.20000516黄旗梦远.txt	25	25	谎话、他妈的谎话、统计学	西方统计格言	狄斯累利语	李敖引用狄斯累利关于统计学的讽刺格言。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-007	李敖颠倒众生	20000517历史解释权	006.20000517历史解释权.txt	5	5	在齐太史简，在晋董狐笔	诗句	文天祥《正气歌》	李敖谈史家解释权时引用《正气歌》。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-008	李敖颠倒众生	20000517历史解释权	006.20000517历史解释权.txt	5	5	行不出境，返不讨贼	史传名句	董狐书法典故	李敖转述赵盾弑君故事中的责任判断。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-009	李敖颠倒众生	20000522追杀李登辉	009.20000522追杀李登辉.txt	7	7	言必信、行必果	古典成语	《论语·子路》语	李敖讲自己下台后告李登辉时用到的古典成语。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-010	李敖颠倒众生	20000522追杀李登辉	009.20000522追杀李登辉.txt	9	9	天行有常，不为尧存，不为桀亡	古典名句	《荀子·天论》	李敖谈不因成败而停止行动时引用。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-011	李敖颠倒众生	20000522追杀李登辉	009.20000522追杀李登辉.txt	9	9	天行健，君子以自强不息	古典名句	《周易·乾卦》	李敖续引《易经》说明自强不息。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-012	李敖颠倒众生	20000530怎样面对红墨水？	014.20000530怎样面对红墨水？.txt	21	21	王侯第宅皆新主，文武衣冠异昔时	诗句	杜甫诗句	李敖借杜甫诗句说明改朝换代。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
LADZ-013	李敖颠倒众生	20000607闯空门的前总统	020.20000607闯空门的前总统.txt	11	11	义结金兰	成语	中国成语	李敖解释拜把子时提到的结义成语。	首轮保守收入：节目文字稿政论密度高，仅取可独立成立的诗文、佛经、古文名句、成语俗谚和少量非政治格言。
