file	line	text	context
《教育与脸谱》序幕.txt	5	为什么在台湾的这些大学教授们都显得活力不够？为什么他们不像韩国那些教授们那样生气勃勃、勇气十足？	在窦丁先生所提出的问题里面，有一个很有味儿的题目，他问我：“为什么在台湾的这些大学教授们都显得活力不够？为什么他们不像韩国那些教授们那样生气勃勃、勇气十足？”
《教育与脸谱》序幕.txt	7	思想改造	我的答复是这样的：中国大学教授们不是没有像韩国那些教授那样生气勃勃、勇气十足的情况，可惜那是四十多年前的事了，那是五四时代教授们的气象。现在不行了，现在他们老的老了，死的死了，堕落的堕落了。沦陷在大陆上的许多第一流的教授都被迫在“思想改造”下苦斗；而到台湾来的一些教授，大都是“二流货”和不入流的，他们在台湾岛上，十足表现出“没办法”和“无能”的丑态，这是不难想象的，他们只是把持住现状而已，根本谈不上什么进步与朝气了。
《教育与脸谱》序幕.txt	7	二流货	我的答复是这样的：中国大学教授们不是没有像韩国那些教授那样生气勃勃、勇气十足的情况，可惜那是四十多年前的事了，那是五四时代教授们的气象。现在不行了，现在他们老的老了，死的死了，堕落的堕落了。沦陷在大陆上的许多第一流的教授都被迫在“思想改造”下苦斗；而到台湾来的一些教授，大都是“二流货”和不入流的，他们在台湾岛上，十足表现出“没办法”和“无能”的丑态，这是不难想象的，他们只是把持住现状而已，根本谈不上什么进步与朝气了。
《教育与脸谱》序幕.txt	7	没办法	我的答复是这样的：中国大学教授们不是没有像韩国那些教授那样生气勃勃、勇气十足的情况，可惜那是四十多年前的事了，那是五四时代教授们的气象。现在不行了，现在他们老的老了，死的死了，堕落的堕落了。沦陷在大陆上的许多第一流的教授都被迫在“思想改造”下苦斗；而到台湾来的一些教授，大都是“二流货”和不入流的，他们在台湾岛上，十足表现出“没办法”和“无能”的丑态，这是不难想象的，他们只是把持住现状而已，根本谈不上什么进步与朝气了。
《教育与脸谱》序幕.txt	7	无能	我的答复是这样的：中国大学教授们不是没有像韩国那些教授那样生气勃勃、勇气十足的情况，可惜那是四十多年前的事了，那是五四时代教授们的气象。现在不行了，现在他们老的老了，死的死了，堕落的堕落了。沦陷在大陆上的许多第一流的教授都被迫在“思想改造”下苦斗；而到台湾来的一些教授，大都是“二流货”和不入流的，他们在台湾岛上，十足表现出“没办法”和“无能”的丑态，这是不难想象的，他们只是把持住现状而已，根本谈不上什么进步与朝气了。
《教育与脸谱》序幕.txt	11	内幕	我所谓“内幕”的理由，是有很多的。其中主要的原因是政治的，其次是人事的，当然还有许多别的原因。政治的原因咱们最好别谈，谈了麻烦，何苦来？人事的原因，似乎可以酌量谈一谈，可是谈起来总难免“欲说还休”，总觉得嘴巴和笔杆解决不了问题。
《教育与脸谱》序幕.txt	11	欲说还休	我所谓“内幕”的理由，是有很多的。其中主要的原因是政治的，其次是人事的，当然还有许多别的原因。政治的原因咱们最好别谈，谈了麻烦，何苦来？人事的原因，似乎可以酌量谈一谈，可是谈起来总难免“欲说还休”，总觉得嘴巴和笔杆解决不了问题。
《教育与脸谱》序幕.txt	13	思想改造	为了说明上面一段话，我且举一个例子。在大陆上被“思想改造”的名教授、前北京大学文学院院长朱光潜，无疑的，他是属于“第一流”的阶层的。当从大陆撤守的时候，台湾大学校长傅斯年有一个抢救这些“第一流”教授的计划，在被抢救的人中，朱光潜名列前茅。可是谁能想到这个计划竟被现在台大文学院院长沈刚伯“扣”住，阴错阳差，终于使朱光潜这类教授不能到台湾。不能在台湾大学发挥他们的智慧与抱负，这是多么教人呕心的事！
《教育与脸谱》序幕.txt	13	第一流	为了说明上面一段话，我且举一个例子。在大陆上被“思想改造”的名教授、前北京大学文学院院长朱光潜，无疑的，他是属于“第一流”的阶层的。当从大陆撤守的时候，台湾大学校长傅斯年有一个抢救这些“第一流”教授的计划，在被抢救的人中，朱光潜名列前茅。可是谁能想到这个计划竟被现在台大文学院院长沈刚伯“扣”住，阴错阳差，终于使朱光潜这类教授不能到台湾。不能在台湾大学发挥他们的智慧与抱负，这是多么教人呕心的事！
《教育与脸谱》序幕.txt	19	贤者	其实，我们也不可过于责怪沈刚伯，他这样做，也不失为生存竞争下的人之常情。我们可以烧掉责备“贤者”的《春秋》，转请玛利亚的私生子耶稣原谅他一次。
《教育与脸谱》序幕.txt	35	乳罩	台湾大学和中央研究院是我们自由中国知识界的两个双峰，一个是最高的教育机关，一个是最高的学术机关，我希望这两个双峰高耸、丰满而美丽，我对它们不能不求全责备，我希望它们货真价实，不能戴假的“乳罩”，更不希望它们得“乳癌”。所以我不能不把它们的一个主要部分检验检验，台湾大学的被检验部分是它的文学院；中央研究院则是它的历史语言研究所，这两个部分的主诗人（沈刚伯、李济）是“亲家”，也是气焰震“主”（钱思亮、王世杰）的人物，钱思亮、王世杰已经都被震成小傀儡，都可怜得使我李敖不忍深责，所以我也懒得理他们。我只指出并记录台大文学院和中研院史语所的毛病而已，顺便指摘“沈刚伯型”的可耻和“李济型”的可恶。
《教育与脸谱》序幕.txt	35	乳癌	台湾大学和中央研究院是我们自由中国知识界的两个双峰，一个是最高的教育机关，一个是最高的学术机关，我希望这两个双峰高耸、丰满而美丽，我对它们不能不求全责备，我希望它们货真价实，不能戴假的“乳罩”，更不希望它们得“乳癌”。所以我不能不把它们的一个主要部分检验检验，台湾大学的被检验部分是它的文学院；中央研究院则是它的历史语言研究所，这两个部分的主诗人（沈刚伯、李济）是“亲家”，也是气焰震“主”（钱思亮、王世杰）的人物，钱思亮、王世杰已经都被震成小傀儡，都可怜得使我李敖不忍深责，所以我也懒得理他们。我只指出并记录台大文学院和中研院史语所的毛病而已，顺便指摘“沈刚伯型”的可耻和“李济型”的可恶。
《教育与脸谱》序幕.txt	35	亲家	台湾大学和中央研究院是我们自由中国知识界的两个双峰，一个是最高的教育机关，一个是最高的学术机关，我希望这两个双峰高耸、丰满而美丽，我对它们不能不求全责备，我希望它们货真价实，不能戴假的“乳罩”，更不希望它们得“乳癌”。所以我不能不把它们的一个主要部分检验检验，台湾大学的被检验部分是它的文学院；中央研究院则是它的历史语言研究所，这两个部分的主诗人（沈刚伯、李济）是“亲家”，也是气焰震“主”（钱思亮、王世杰）的人物，钱思亮、王世杰已经都被震成小傀儡，都可怜得使我李敖不忍深责，所以我也懒得理他们。我只指出并记录台大文学院和中研院史语所的毛病而已，顺便指摘“沈刚伯型”的可耻和“李济型”的可恶。
《教育与脸谱》序幕.txt	35	沈刚伯型	台湾大学和中央研究院是我们自由中国知识界的两个双峰，一个是最高的教育机关，一个是最高的学术机关，我希望这两个双峰高耸、丰满而美丽，我对它们不能不求全责备，我希望它们货真价实，不能戴假的“乳罩”，更不希望它们得“乳癌”。所以我不能不把它们的一个主要部分检验检验，台湾大学的被检验部分是它的文学院；中央研究院则是它的历史语言研究所，这两个部分的主诗人（沈刚伯、李济）是“亲家”，也是气焰震“主”（钱思亮、王世杰）的人物，钱思亮、王世杰已经都被震成小傀儡，都可怜得使我李敖不忍深责，所以我也懒得理他们。我只指出并记录台大文学院和中研院史语所的毛病而已，顺便指摘“沈刚伯型”的可耻和“李济型”的可恶。
《教育与脸谱》序幕.txt	35	李济型	台湾大学和中央研究院是我们自由中国知识界的两个双峰，一个是最高的教育机关，一个是最高的学术机关，我希望这两个双峰高耸、丰满而美丽，我对它们不能不求全责备，我希望它们货真价实，不能戴假的“乳罩”，更不希望它们得“乳癌”。所以我不能不把它们的一个主要部分检验检验，台湾大学的被检验部分是它的文学院；中央研究院则是它的历史语言研究所，这两个部分的主诗人（沈刚伯、李济）是“亲家”，也是气焰震“主”（钱思亮、王世杰）的人物，钱思亮、王世杰已经都被震成小傀儡，都可怜得使我李敖不忍深责，所以我也懒得理他们。我只指出并记录台大文学院和中研院史语所的毛病而已，顺便指摘“沈刚伯型”的可耻和“李济型”的可恶。
《教育与脸谱》序幕.txt	39	好好干	这十二篇文字，都是以这十八个字做直径旋转的，都是直接或间接表达这些意念的，所以它很值得老头子们人手一册。老头子们读了它，并不一定就“好好干”或“滚蛋”，极可能照旧不干不滚，照旧吃闲饭黑心饭。他们这样，当然我也没什么办法，我毕竟是靠嘴巴和笔杆战斗的人，时势不允许我成为英雄，只好耍狗熊了！韩孔厂的诗说得可怜——
《教育与脸谱》序幕.txt	39	滚蛋	这十二篇文字，都是以这十八个字做直径旋转的，都是直接或间接表达这些意念的，所以它很值得老头子们人手一册。老头子们读了它，并不一定就“好好干”或“滚蛋”，极可能照旧不干不滚，照旧吃闲饭黑心饭。他们这样，当然我也没什么办法，我毕竟是靠嘴巴和笔杆战斗的人，时势不允许我成为英雄，只好耍狗熊了！韩孔厂的诗说得可怜——
001.高等教育的一面怪现状.txt	7	身历声	为了给王先生这段空谷足音配一套“身历声”，我统计出两个具体的表格来指出今日大学教授的畸形现象。
001.高等教育的一面怪现状.txt	19	一辈子生活的保障	五、而这些教授，都得到了王先生所谓的“一辈子生活的保障”。他们绝大多数不短寿，也不研究、也不让贤、也不发表论文，更不要提“叫座的东西”了。
001.高等教育的一面怪现状.txt	19	叫座的东西	五、而这些教授，都得到了王先生所谓的“一辈子生活的保障”。他们绝大多数不短寿，也不研究、也不让贤、也不发表论文，更不要提“叫座的东西”了。
001.高等教育的一面怪现状.txt	59	分赃	先说“分赃”。台大文学院中的教授有的吃香，红得发紫；有的却被打入冷宫，备受排挤。这种分野，大都并不是因为教授学问的优劣，而是一种派系倾轧的结果。谁都知道教授们光凭教授的本薪维生有点清苦，为了帮助教授们安定生活，促进研究，就从外面来了许多“津贴”，比如长期发展科学委员会、东亚学术研究计划委员会、亚洲协会、洛氏基金会、哈佛燕京社，及与华盛顿、斯坦福等大学合作等等，都是教授们“外快”的来源。在这种滚滚而来的财源下，主事者自然就表现出远近亲疏利害等差别了。凡是派系圈中的学人，除政府的本薪以外，他们可以在各种名目下分摊到许多津贴，有的每月拿亚洲基金的三千元，有的每月拿长期发展科学委员会的三千元，有的拿两千四，有的拿两千，有的拿一千，有的在学校外面拿的种类和数目相当多了，不好再多拿，于是就锦上添花的拿几百元（例如中文系的孔夫子七十七代重孙子）。这些补助，对某些还肯研究的学人说来，就算偏心给了他，也算过得去。最可笑的是某些学人，老朽得简直不成...
001.高等教育的一面怪现状.txt	59	津贴	先说“分赃”。台大文学院中的教授有的吃香，红得发紫；有的却被打入冷宫，备受排挤。这种分野，大都并不是因为教授学问的优劣，而是一种派系倾轧的结果。谁都知道教授们光凭教授的本薪维生有点清苦，为了帮助教授们安定生活，促进研究，就从外面来了许多“津贴”，比如长期发展科学委员会、东亚学术研究计划委员会、亚洲协会、洛氏基金会、哈佛燕京社，及与华盛顿、斯坦福等大学合作等等，都是教授们“外快”的来源。在这种滚滚而来的财源下，主事者自然就表现出远近亲疏利害等差别了。凡是派系圈中的学人，除政府的本薪以外，他们可以在各种名目下分摊到许多津贴，有的每月拿亚洲基金的三千元，有的每月拿长期发展科学委员会的三千元，有的拿两千四，有的拿两千，有的拿一千，有的在学校外面拿的种类和数目相当多了，不好再多拿，于是就锦上添花的拿几百元（例如中文系的孔夫子七十七代重孙子）。这些补助，对某些还肯研究的学人说来，就算偏心给了他，也算过得去。最可笑的是某些学人，老朽得简直不成...
001.高等教育的一面怪现状.txt	59	外快	先说“分赃”。台大文学院中的教授有的吃香，红得发紫；有的却被打入冷宫，备受排挤。这种分野，大都并不是因为教授学问的优劣，而是一种派系倾轧的结果。谁都知道教授们光凭教授的本薪维生有点清苦，为了帮助教授们安定生活，促进研究，就从外面来了许多“津贴”，比如长期发展科学委员会、东亚学术研究计划委员会、亚洲协会、洛氏基金会、哈佛燕京社，及与华盛顿、斯坦福等大学合作等等，都是教授们“外快”的来源。在这种滚滚而来的财源下，主事者自然就表现出远近亲疏利害等差别了。凡是派系圈中的学人，除政府的本薪以外，他们可以在各种名目下分摊到许多津贴，有的每月拿亚洲基金的三千元，有的每月拿长期发展科学委员会的三千元，有的拿两千四，有的拿两千，有的拿一千，有的在学校外面拿的种类和数目相当多了，不好再多拿，于是就锦上添花的拿几百元（例如中文系的孔夫子七十七代重孙子）。这些补助，对某些还肯研究的学人说来，就算偏心给了他，也算过得去。最可笑的是某些学人，老朽得简直不成...
001.高等教育的一面怪现状.txt	59	学界分赃	先说“分赃”。台大文学院中的教授有的吃香，红得发紫；有的却被打入冷宫，备受排挤。这种分野，大都并不是因为教授学问的优劣，而是一种派系倾轧的结果。谁都知道教授们光凭教授的本薪维生有点清苦，为了帮助教授们安定生活，促进研究，就从外面来了许多“津贴”，比如长期发展科学委员会、东亚学术研究计划委员会、亚洲协会、洛氏基金会、哈佛燕京社，及与华盛顿、斯坦福等大学合作等等，都是教授们“外快”的来源。在这种滚滚而来的财源下，主事者自然就表现出远近亲疏利害等差别了。凡是派系圈中的学人，除政府的本薪以外，他们可以在各种名目下分摊到许多津贴，有的每月拿亚洲基金的三千元，有的每月拿长期发展科学委员会的三千元，有的拿两千四，有的拿两千，有的拿一千，有的在学校外面拿的种类和数目相当多了，不好再多拿，于是就锦上添花的拿几百元（例如中文系的孔夫子七十七代重孙子）。这些补助，对某些还肯研究的学人说来，就算偏心给了他，也算过得去。最可笑的是某些学人，老朽得简直不成...
001.高等教育的一面怪现状.txt	59	指导	先说“分赃”。台大文学院中的教授有的吃香，红得发紫；有的却被打入冷宫，备受排挤。这种分野，大都并不是因为教授学问的优劣，而是一种派系倾轧的结果。谁都知道教授们光凭教授的本薪维生有点清苦，为了帮助教授们安定生活，促进研究，就从外面来了许多“津贴”，比如长期发展科学委员会、东亚学术研究计划委员会、亚洲协会、洛氏基金会、哈佛燕京社，及与华盛顿、斯坦福等大学合作等等，都是教授们“外快”的来源。在这种滚滚而来的财源下，主事者自然就表现出远近亲疏利害等差别了。凡是派系圈中的学人，除政府的本薪以外，他们可以在各种名目下分摊到许多津贴，有的每月拿亚洲基金的三千元，有的每月拿长期发展科学委员会的三千元，有的拿两千四，有的拿两千，有的拿一千，有的在学校外面拿的种类和数目相当多了，不好再多拿，于是就锦上添花的拿几百元（例如中文系的孔夫子七十七代重孙子）。这些补助，对某些还肯研究的学人说来，就算偏心给了他，也算过得去。最可笑的是某些学人，老朽得简直不成...
001.高等教育的一面怪现状.txt	61	意淫	再说“意淫”。“意淫”本是缓进派好色表现的一种，谈到好色，本没什么不得了，不过对道貌岸然以经师人师自命的“君子”们说来，似乎不宜太过而玷“清范”。孔德成七十七代老祖宗曾说：“少之时，血气未定，戒之在色，……及其老也，血气既衰，戒之在得。”其实这话大有问题——至少在台大文学院中大有问题。台大文学院中的老教授，“血气既衰”却又该“戒之在色”者大有人在。在中国传统里，人一到老年，就想到《易经》里“枯杨生稊”的古训。实行这古训最成功的当然是汉朝的宰相张苍，张苍九十岁时还“妻妾以百数”，所以他真正是“气合锻练”、“幼女补身”的实行者。这种传统下，中国人一到了老年，一有办法就收干女儿、养丫鬟、讨小妻、捧坤角、逛窑子……对大学教授来说，以上这种种今天已经式微了，至少今天再也找不到像黄侃（季刚）教授那种白昼宣淫的作风了！可是台大文学院的一些老教授，在日逼崦嵫之时，却又忍不住要白发红颜一番，因为他们发现：过去的伪君子与假道学做得太过火了，垂暮之年...
001.高等教育的一面怪现状.txt	61	君子	再说“意淫”。“意淫”本是缓进派好色表现的一种，谈到好色，本没什么不得了，不过对道貌岸然以经师人师自命的“君子”们说来，似乎不宜太过而玷“清范”。孔德成七十七代老祖宗曾说：“少之时，血气未定，戒之在色，……及其老也，血气既衰，戒之在得。”其实这话大有问题——至少在台大文学院中大有问题。台大文学院中的老教授，“血气既衰”却又该“戒之在色”者大有人在。在中国传统里，人一到老年，就想到《易经》里“枯杨生稊”的古训。实行这古训最成功的当然是汉朝的宰相张苍，张苍九十岁时还“妻妾以百数”，所以他真正是“气合锻练”、“幼女补身”的实行者。这种传统下，中国人一到了老年，一有办法就收干女儿、养丫鬟、讨小妻、捧坤角、逛窑子……对大学教授来说，以上这种种今天已经式微了，至少今天再也找不到像黄侃（季刚）教授那种白昼宣淫的作风了！可是台大文学院的一些老教授，在日逼崦嵫之时，却又忍不住要白发红颜一番，因为他们发现：过去的伪君子与假道学做得太过火了，垂暮之年...
001.高等教育的一面怪现状.txt	61	清范	再说“意淫”。“意淫”本是缓进派好色表现的一种，谈到好色，本没什么不得了，不过对道貌岸然以经师人师自命的“君子”们说来，似乎不宜太过而玷“清范”。孔德成七十七代老祖宗曾说：“少之时，血气未定，戒之在色，……及其老也，血气既衰，戒之在得。”其实这话大有问题——至少在台大文学院中大有问题。台大文学院中的老教授，“血气既衰”却又该“戒之在色”者大有人在。在中国传统里，人一到老年，就想到《易经》里“枯杨生稊”的古训。实行这古训最成功的当然是汉朝的宰相张苍，张苍九十岁时还“妻妾以百数”，所以他真正是“气合锻练”、“幼女补身”的实行者。这种传统下，中国人一到了老年，一有办法就收干女儿、养丫鬟、讨小妻、捧坤角、逛窑子……对大学教授来说，以上这种种今天已经式微了，至少今天再也找不到像黄侃（季刚）教授那种白昼宣淫的作风了！可是台大文学院的一些老教授，在日逼崦嵫之时，却又忍不住要白发红颜一番，因为他们发现：过去的伪君子与假道学做得太过火了，垂暮之年...
001.高等教育的一面怪现状.txt	61	少之时，血气未定，戒之在色，……及其老也，血气既衰，戒之在得。	再说“意淫”。“意淫”本是缓进派好色表现的一种，谈到好色，本没什么不得了，不过对道貌岸然以经师人师自命的“君子”们说来，似乎不宜太过而玷“清范”。孔德成七十七代老祖宗曾说：“少之时，血气未定，戒之在色，……及其老也，血气既衰，戒之在得。”其实这话大有问题——至少在台大文学院中大有问题。台大文学院中的老教授，“血气既衰”却又该“戒之在色”者大有人在。在中国传统里，人一到老年，就想到《易经》里“枯杨生稊”的古训。实行这古训最成功的当然是汉朝的宰相张苍，张苍九十岁时还“妻妾以百数”，所以他真正是“气合锻练”、“幼女补身”的实行者。这种传统下，中国人一到了老年，一有办法就收干女儿、养丫鬟、讨小妻、捧坤角、逛窑子……对大学教授来说，以上这种种今天已经式微了，至少今天再也找不到像黄侃（季刚）教授那种白昼宣淫的作风了！可是台大文学院的一些老教授，在日逼崦嵫之时，却又忍不住要白发红颜一番，因为他们发现：过去的伪君子与假道学做得太过火了，垂暮之年...
001.高等教育的一面怪现状.txt	61	血气既衰	再说“意淫”。“意淫”本是缓进派好色表现的一种，谈到好色，本没什么不得了，不过对道貌岸然以经师人师自命的“君子”们说来，似乎不宜太过而玷“清范”。孔德成七十七代老祖宗曾说：“少之时，血气未定，戒之在色，……及其老也，血气既衰，戒之在得。”其实这话大有问题——至少在台大文学院中大有问题。台大文学院中的老教授，“血气既衰”却又该“戒之在色”者大有人在。在中国传统里，人一到老年，就想到《易经》里“枯杨生稊”的古训。实行这古训最成功的当然是汉朝的宰相张苍，张苍九十岁时还“妻妾以百数”，所以他真正是“气合锻练”、“幼女补身”的实行者。这种传统下，中国人一到了老年，一有办法就收干女儿、养丫鬟、讨小妻、捧坤角、逛窑子……对大学教授来说，以上这种种今天已经式微了，至少今天再也找不到像黄侃（季刚）教授那种白昼宣淫的作风了！可是台大文学院的一些老教授，在日逼崦嵫之时，却又忍不住要白发红颜一番，因为他们发现：过去的伪君子与假道学做得太过火了，垂暮之年...
