file	line	text	reason	context
001.美国又喜欢联合国了（汪子飏）.txt	3	一面倒	modern-political-news-context	伊拉克强人萨达姆·侯赛因一口吞下科威特，驻重兵于沙特阿拉伯边境。美国总统布什立即调兵遣将，派大军重械驰赴沙特阿拉伯，兴灭国其名，保石油其实。在此过程中，最令美国当局欢喜的是联合国的“一面倒”，包括五强在内的安理会一再通过谴责与制裁伊拉克的决议，甚至通过授权以武力封锁伊拉克，授权给谁？当然主要是山姆大叔。
002.蒋介石三失和平解决国共争端良机（司马后）.txt	5	和平	modern-political-news-context	日本投降后，蒋介石为了达到“和平”吞并共产党的目的，于一九四五年底派蒋经国前往莫斯科拜见斯大林，请斯大林出面调停与中共的关系。会见中，斯大林探明蒋经国的来意后，严肃而坚定地说：“在苏联帮助中国政府之前，中国和苏联之间必须签订一项中立协定，中国必须组织一个有中国共产党参加的联合政府，否则，一切事情都不能谈……。”回国后，蒋经国把斯大林的建议告诉了蒋介石。蒋介石当即拒绝了斯大林建议。
002.蒋介石三失和平解决国共争端良机（司马后）.txt	5	在苏联帮助中国政府之前，中国和苏联之间必须签订一项中立协定，中国必须组织一个有中国共产党参加的联合政府，否则，一切事情都不能谈……。	modern-political-news-context	日本投降后，蒋介石为了达到“和平”吞并共产党的目的，于一九四五年底派蒋经国前往莫斯科拜见斯大林，请斯大林出面调停与中共的关系。会见中，斯大林探明蒋经国的来意后，严肃而坚定地说：“在苏联帮助中国政府之前，中国和苏联之间必须签订一项中立协定，中国必须组织一个有中国共产党参加的联合政府，否则，一切事情都不能谈……。”回国后，蒋经国把斯大林的建议告诉了蒋介石。蒋介石当即拒绝了斯大林建议。
002.蒋介石三失和平解决国共争端良机（司马后）.txt	7	校长，以学生之见，与共军一仗凶多吉少，不可过急……。	modern-political-news-context	一九四六年出，正在长沙养病的国民党第四方面军司令官王耀武，接到蒋介石签发的任命书，任命他为第二绥靖区司令官，立即赶往济南。临行前，他来到了重庆，见到了蒋介石。王耀武感到蒋正在拉开战争的序幕，应尽快让他住手。王耀武站了起来，以学生的身份，向蒋吐出了忠言：“校长，以学生之见，与共军一仗凶多吉少，不可过急……。”
002.蒋介石三失和平解决国共争端良机（司马后）.txt	9	好了，好了。	modern-political-news-context	“好了，好了。”没等王耀武说完，蒋介石就打断了他的话，“你言重了！”蒋介石站了起来，有些激动地说：“为了国家的统一，不容许再有割据。你要知道，共产党不会给我们整顿的时间，你不打他，他就会打你……。”
002.蒋介石三失和平解决国共争端良机（司马后）.txt	9	你言重了！	modern-political-news-context	“好了，好了。”没等王耀武说完，蒋介石就打断了他的话，“你言重了！”蒋介石站了起来，有些激动地说：“为了国家的统一，不容许再有割据。你要知道，共产党不会给我们整顿的时间，你不打他，他就会打你……。”
002.蒋介石三失和平解决国共争端良机（司马后）.txt	9	为了国家的统一，不容许再有割据。你要知道，共产党不会给我们整顿的时间，你不打他，他就会打你……。	modern-political-news-context	“好了，好了。”没等王耀武说完，蒋介石就打断了他的话，“你言重了！”蒋介石站了起来，有些激动地说：“为了国家的统一，不容许再有割据。你要知道，共产党不会给我们整顿的时间，你不打他，他就会打你……。”
002.蒋介石三失和平解决国共争端良机（司马后）.txt	11	你们不要因和谈放松了准备。共产党是残酷的，我们如被他们打败了，就死无葬身之地，……你必须立即到济南去。我们必须控制山东半岛。	modern-political-news-context	蒋介石越说越激动，“你们不要因和谈放松了准备。共产党是残酷的，我们如被他们打败了，就死无葬身之地，……你必须立即到济南去。我们必须控制山东半岛。”站在一边的王耀武半晌说不出话来，对校长的一片忠心付诸东流了。
002.蒋介石三失和平解决国共争端良机（司马后）.txt	13	文官长	modern-political-news-context	一九四五年八月十五日，日本宣布无条件投降后，蒋介石的“文官长”吴鼎昌向他献出了一计，即：“电邀毛泽东到重庆，商谈国家大计。”随即，吴鼎昌向他解释道：“这一计有三利：一占主动；二表诚意；三争时间。可谓上策。”蒋介石听后连连点头叫好，立即让吴鼎昌起草了电报，拍往延安。中国共产党为了尽一切可能争取和平，也为了在争取和平的过程中揭露蒋介石的真面目，以利于团结和教育人民，于八月二十八日派遣毛泽东、周恩来、王若飞去重庆，同国民党进行谈判。
002.蒋介石三失和平解决国共争端良机（司马后）.txt	13	电邀毛泽东到重庆，商谈国家大计。	modern-political-news-context	一九四五年八月十五日，日本宣布无条件投降后，蒋介石的“文官长”吴鼎昌向他献出了一计，即：“电邀毛泽东到重庆，商谈国家大计。”随即，吴鼎昌向他解释道：“这一计有三利：一占主动；二表诚意；三争时间。可谓上策。”蒋介石听后连连点头叫好，立即让吴鼎昌起草了电报，拍往延安。中国共产党为了尽一切可能争取和平，也为了在争取和平的过程中揭露蒋介石的真面目，以利于团结和教育人民，于八月二十八日派遣毛泽东、周恩来、王若飞去重庆，同国民党进行谈判。
002.蒋介石三失和平解决国共争端良机（司马后）.txt	13	这一计有三利：一占主动；二表诚意；三争时间。可谓上策。	modern-political-news-context	一九四五年八月十五日，日本宣布无条件投降后，蒋介石的“文官长”吴鼎昌向他献出了一计，即：“电邀毛泽东到重庆，商谈国家大计。”随即，吴鼎昌向他解释道：“这一计有三利：一占主动；二表诚意；三争时间。可谓上策。”蒋介石听后连连点头叫好，立即让吴鼎昌起草了电报，拍往延安。中国共产党为了尽一切可能争取和平，也为了在争取和平的过程中揭露蒋介石的真面目，以利于团结和教育人民，于八月二十八日派遣毛泽东、周恩来、王若飞去重庆，同国民党进行谈判。
002.蒋介石三失和平解决国共争端良机（司马后）.txt	15	纪要	modern-political-news-context	毛泽东一行在重庆同国民党进行了四十三天的谈判，于十月十日签订了《国共双方代表会谈纪要》，毛泽东于十月十一日离开重庆，飞返延安。毛泽东一行还没有走下飞机，蒋介石就撕毁了“纪要”。把自己自编、自导、自演的这场悲剧拉开了序幕。
003.戴季陶二三事（黄贻谋）.txt	5	天仇	modern-political-news-context	戴季陶早年追随孙中山先生革命时，以“天仇”（意谓与满清皇帝不共戴天之仇）笔名，撰写文章，鼓吹推翻满清，颇为时人所称颂。自国民政府在南京成立，戴出任考试院院长后，却一反常态，不谈革命，尽情复古，其人之善变，可见一斑。
003.戴季陶二三事（黄贻谋）.txt	19	天下为公	modern-political-news-context	抗战开始后，国民政府精简机构，大量裁员，被裁人员各发给三个月薪俸，遣散了事。被裁人员多属考试及格人员，他们晋见戴季陶请其代进一言，以免失业。此时，戴季陶闭口不谈“天下为公”，“选贤任能”，而以伪善面孔声称“爱莫能助”。
003.戴季陶二三事（黄贻谋）.txt	19	选贤任能	modern-political-news-context	抗战开始后，国民政府精简机构，大量裁员，被裁人员各发给三个月薪俸，遣散了事。被裁人员多属考试及格人员，他们晋见戴季陶请其代进一言，以免失业。此时，戴季陶闭口不谈“天下为公”，“选贤任能”，而以伪善面孔声称“爱莫能助”。
003.戴季陶二三事（黄贻谋）.txt	19	爱莫能助	modern-political-news-context	抗战开始后，国民政府精简机构，大量裁员，被裁人员各发给三个月薪俸，遣散了事。被裁人员多属考试及格人员，他们晋见戴季陶请其代进一言，以免失业。此时，戴季陶闭口不谈“天下为公”，“选贤任能”，而以伪善面孔声称“爱莫能助”。
003.戴季陶二三事（黄贻谋）.txt	21	凭一纸八行，欲荐则荐，欲简则简	modern-political-news-context	第一届高等考试及格人员共计九十九名（发榜时为一百名，因其中有薛铨曾一人同时考中普通行政人员及教育行政人员，实际人数为九十九名），依照《公务员任用法》规定，均应以荐任官任用。岂知录取人员被分到各机关后，多被投闲置散，未予任用。及格人员多系受过高等教育，经过三试（一次初试、一次复试，一次口试）而被录取的。他们大呼受骗之余，联名上书中央政治会议：各部会任用人员，“凭一纸八行，欲荐则荐，欲简则简”，而考试及格人员则被“投闲置散”。同时，他们以研究考试制度为名，组织“中国考政学会”，企图以集体力量，争得枝栖。而身为考试院院长之戴季陶袖手旁观，不赞一辞。
