file	line	text	context
《李敖新刊》总序.txt	9	亡命	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世。”骆宾王《在狱咏蝉》诗说：“无人信高洁，谁为表予心？”他死后，绝没想到“表”他“心”的，竟是他的头号政敌！武则天的度量，国民党没有也！所以局面是“无人信高洁，他来禁我书！”——国民党唐突中国文化，武则天不若也！
《李敖新刊》总序.txt	9	伏诛	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世。”骆宾王《在狱咏蝉》诗说：“无人信高洁，谁为表予心？”他死后，绝没想到“表”他“心”的，竟是他的头号政敌！武则天的度量，国民党没有也！所以局面是“无人信高洁，他来禁我书！”——国民党唐突中国文化，武则天不若也！
《李敖新刊》总序.txt	9	盛传于世。	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世。”骆宾王《在狱咏蝉》诗说：“无人信高洁，谁为表予心？”他死后，绝没想到“表”他“心”的，竟是他的头号政敌！武则天的度量，国民党没有也！所以局面是“无人信高洁，他来禁我书！”——国民党唐突中国文化，武则天不若也！
《李敖新刊》总序.txt	9	无人信高洁，谁为表予心？	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世。”骆宾王《在狱咏蝉》诗说：“无人信高洁，谁为表予心？”他死后，绝没想到“表”他“心”的，竟是他的头号政敌！武则天的度量，国民党没有也！所以局面是“无人信高洁，他来禁我书！”——国民党唐突中国文化，武则天不若也！
《李敖新刊》总序.txt	9	无人信高洁，他来禁我书！	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世。”骆宾王《在狱咏蝉》诗说：“无人信高洁，谁为表予心？”他死后，绝没想到“表”他“心”的，竟是他的头号政敌！武则天的度量，国民党没有也！所以局面是“无人信高洁，他来禁我书！”——国民党唐突中国文化，武则天不若也！
001.明星政治与政治明星.txt	3	革命妇女	6月17日外电说，美国老牌明星简·方达（Jane Fonda）在电视访问中，表示对当年越战时期，她妨害美国军人的行为道歉。她说她特别要道歉的就是1972年的河内之行，当时她在敌国首都攻击美国在越战中的行为，她后悔说了许多引人争议的话，包括自称是“革命妇女”。她说她当时发表那些声明，是因为“我不愿意别人把我看成是小明星”。
001.明星政治与政治明星.txt	3	我不愿意别人把我看成是小明星	6月17日外电说，美国老牌明星简·方达（Jane Fonda）在电视访问中，表示对当年越战时期，她妨害美国军人的行为道歉。她说她特别要道歉的就是1972年的河内之行，当时她在敌国首都攻击美国在越战中的行为，她后悔说了许多引人争议的话，包括自称是“革命妇女”。她说她当时发表那些声明，是因为“我不愿意别人把我看成是小明星”。
005.羊头化的遗教.txt	5	本此基础，触类引伸、匡补阙遗，更正条理	孙中山在三民主义自序中曾要求他的同志读者，“本此基础，触类引伸、匡补阙遗，更正条理”，可见他并没把他的著作当成圣经，所以，遗教被弹性处理，如与时俱进，并不算错。但是，如果弹性处理得过了头，并且冒出来的是面目全非的羊头，则遗教已被调包，换成了狗肉。狗肉并非不能卖，而是不可挂着羊头卖，挂羊头卖狗肉，则是一种牵强附会、一种欺骗，既对不住羊头，也对不住顾客。尤有进者，纵使挂了羊头卖了狗肉，不多事声张，也就人少计较了，绝不可以还年复一年的大张旗鼓自吹自擂，说自己如何如何在忠实遵行遗教、如何如何在卖羊肉，因为实质上既已偷天换日，再挂遗教招牌，就滑稽了。不幸的是，几十年来的政坛大戏，正是一幕滑稽剧。
005.羊头化的遗教.txt	7	依据孙中山先生创立中华民国之遗教	《中华民国宪法》劈头就说“依据孙中山先生创立中华民国之遗教”，“制定本宪法”，但是搬出“本宪法”与遗教一对照，便发现抵触丛生。乍看起来，定章分节，全是遗教的外壳，从第三章国民大会，到第十一章地方制度，无一不“五权宪法”也；但实际上，从第三章国民大会起，就大干一票，只师遗教之词、而不师其意了。第二十五条先打了国民大会职权的折扣、第二十七条又剥夺了国民大会一大部分政权、第二十八条、第二十九条使国大代表六年开会一次，无从行使政权、参与中央政事。到了第四章总统，从第三十五条到第五十二条共有十八条，但是除了第四十四条总统得召集各院院长会商解决争执外，其他十七条，全部与遗教不相干。第五章至第九章五院出现了，在行政院部分，第五十五条：“行政院院长由总统提名，经立法院同意任命之。”但按“五权宪法”，任命五院院长之同意权，在国民大会，根本不在立法院或其他各院；第五十六条：“行政院副院长、各部会首长及不管部会之政务委员，由行政院院长提请总统任命之。...
005.羊头化的遗教.txt	7	制定本宪法	《中华民国宪法》劈头就说“依据孙中山先生创立中华民国之遗教”，“制定本宪法”，但是搬出“本宪法”与遗教一对照，便发现抵触丛生。乍看起来，定章分节，全是遗教的外壳，从第三章国民大会，到第十一章地方制度，无一不“五权宪法”也；但实际上，从第三章国民大会起，就大干一票，只师遗教之词、而不师其意了。第二十五条先打了国民大会职权的折扣、第二十七条又剥夺了国民大会一大部分政权、第二十八条、第二十九条使国大代表六年开会一次，无从行使政权、参与中央政事。到了第四章总统，从第三十五条到第五十二条共有十八条，但是除了第四十四条总统得召集各院院长会商解决争执外，其他十七条，全部与遗教不相干。第五章至第九章五院出现了，在行政院部分，第五十五条：“行政院院长由总统提名，经立法院同意任命之。”但按“五权宪法”，任命五院院长之同意权，在国民大会，根本不在立法院或其他各院；第五十六条：“行政院副院长、各部会首长及不管部会之政务委员，由行政院院长提请总统任命之。...
